"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Leicester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire CC and Rutland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lisburn and Castlereagh","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lisburn and Castlereagh","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lisburn and Castlereagh","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Liverpool","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Liverpool","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Liverpool","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Liverpool","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Liverpool","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Liverpool","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Luton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Luton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Luton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Luton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medway","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medway","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid and East Antrim","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Milton Keynes","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Milton Keynes","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Na h-Eileanan Siar","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Na h-Eileanan Siar","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Newry, Mourne and Down","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Newry, Mourne and Down","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and North East Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and North East Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Lanarkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Lanarkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Lanarkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northumberland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northumberland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northumberland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northumberland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Norwich and East Norfolk","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Nottingham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Nottingham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Nottingham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Nottingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Oxfordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Oxfordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Peterborough","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Peterborough","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Peterborough","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Plymouth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Plymouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Plymouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Portsmouth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Portsmouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Powys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Powys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Powys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Powys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Powys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Powys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Redbridge and Waltham Forest","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sandwell","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sandwell","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Borders","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sefton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sefton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sefton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sefton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sefton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sefton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sheffield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sheffield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sheffield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Sheffield","SCS level","[c]","[c]","[c]","[c]"
