"Status","Year","Age","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Work and Pensions (excl. agencies)","20","[c]","35840","33650"
"Leaver Dept.","2022","40-49","Project Delivery","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","15","[c]","50780","51420"
"Leaver Dept.","2022","40-49","Project Delivery","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Ministry of Defence (excl. agencies)","25","[c]","52380","53500"
"Leaver Dept.","2022","40-49","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Rural Payments Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Department for Education (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Ministry of Defence (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Public Health England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Valuation Office Agency","10","[c]","22810","22010"
"Leaver Dept.","2022","40-49","Security","Cabinet Office (excl. agencies)","15","[c]","44800","40580"
"Leaver Dept.","2022","40-49","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Ministry of Defence (excl. agencies)","15","[c]","38200","37690"
"Leaver Dept.","2022","40-49","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for Work and Pensions (excl. agencies)","60","[c]","41000","31990"
"Leaver Dept.","2022","40-49","Unknown","Department of Health and Social Care (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","60","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","280","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Home Office","275","[c]","40620","31130"
"Leaver Dept.","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","40","[c]","36800","28140"
"Leaver Dept.","2022","40-49","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Planning Inspectorate","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Scottish Government (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Social Security Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Welsh Government (excl. agencies)","10","[c]","53860","47470"
"Leaver Dept.","2022","50-59","Analysis","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department of Health and Social Care (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Department of Health and Social Care (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Ministry of Defence (excl. agencies)","10","[c]","39220","40580"
"Leaver Dept.","2022","50-59","Commercial","Public Health England","35","[c]","48330","43480"
"Leaver Dept.","2022","50-59","Commercial","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department of Health and Social Care (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Public Health England","20","[c]","42910","40120"
"Leaver Dept.","2022","50-59","Communications","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Department for Work and Pensions (excl. agencies)","25","[c]","28740","27570"
"Leaver Dept.","2022","50-59","Counter Fraud","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Department for Work and Pensions (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Department for Education (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","30","[c]","45920","37860"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Ministry of Defence (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Public Health England","30","[c]","48410","41990"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Department for Work and Pensions (excl. agencies)","30","[c]","42390","38630"
"Leaver Dept.","2022","50-59","Finance","Department of Health and Social Care (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Public Health England","30","[c]","42410","42050"
"Leaver Dept.","2022","50-59","Finance","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Rural Payments Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Cabinet Office (excl. agencies)","25","[c]","48610","37300"
"Leaver Dept.","2022","50-59","Human Resources","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Department for Work and Pensions (excl. agencies)","20","[c]","32920","27570"
"Leaver Dept.","2022","50-59","Human Resources","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Public Health England","40","[c]","51850","50430"
"Leaver Dept.","2022","50-59","Human Resources","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Crown Prosecution Service","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Government Legal Department","10","[c]","70400","74440"
"Leaver Dept.","2022","50-59","Legal","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Advisory, Conciliation and Arbitration Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Animal and Plant Health Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Cabinet Office (excl. agencies)","70","[c]","51320","52580"
"Leaver Dept.","2022","50-59","No function","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Defence Equipment and Support","25","[c]","43510","41960"
"Leaver Dept.","2022","50-59","No function","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","45","[c]","52570","52540"
"Leaver Dept.","2022","50-59","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Department for Education (excl. agencies)","20","[c]","55460","50380"
"Leaver Dept.","2022","50-59","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Department for International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","25","[c]","48380","49860"
"Leaver Dept.","2022","50-59","No function","Department for Transport (excl. agencies)","25","[c]","51880","51440"
"Leaver Dept.","2022","50-59","No function","Department for Work and Pensions (excl. agencies)","370","[c]","29230","27570"
"Leaver Dept.","2022","50-59","No function","Department of Health and Social Care (excl. agencies)","100","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Driver and Vehicle Licensing Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Driver and Vehicle Standards Agency","15","[c]","28460","26700"
"Leaver Dept.","2022","50-59","No function","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Health and Safety Executive","15","[c]","40060","35910"
"Leaver Dept.","2022","50-59","No function","HM Courts and Tribunals Service","70","[c]","29000","24210"
"Leaver Dept.","2022","50-59","No function","HM Prison and Probation Service","70","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Legal Aid Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Maritime and Coastguard Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Ministry of Justice (excl. agencies)","45","[c]","48990","43960"
"Leaver Dept.","2022","50-59","No function","National Crime Agency","10","[c]","61110","46300"
"Leaver Dept.","2022","50-59","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Office of the Public Guardian","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Planning Inspectorate","15","[c]","45360","51110"
"Leaver Dept.","2022","50-59","No function","Public Health England","1245","[c]","51790","45850"
"Leaver Dept.","2022","50-59","No function","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","The Insolvency Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","UK Health Security Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Defence Equipment and Support","50","[c]","39700","38560"
"Leaver Dept.","2022","50-59","Project Delivery","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Department for Work and Pensions (excl. agencies)","20","[c]","36280","34040"
"Leaver Dept.","2022","50-59","Project Delivery","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Ministry of Defence (excl. agencies)","10","[c]","53180","41840"
"Leaver Dept.","2022","50-59","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Rural Payments Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Department for Education (excl. agencies)","10","[c]","45830","36820"
"Leaver Dept.","2022","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
