"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","AA/AO","AO","15","[c]","21120","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","EO","EO","35","[c]","27530","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Liverpool","AA/AO","AO","15","[c]","21030","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Liverpool","EO","EO","50","[c]","27440","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Liverpool","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Liverpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Luton","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Luton","EO","EO","15","[c]","27670","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Manchester","AA/AO","AO","40","[c]","21100","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Manchester","EO","EO","80","[c]","27420","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Manchester","G6/G7","G6","10","[c]","72030","72930"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Manchester","G6/G7","G7","15","[c]","55830","55000"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Manchester","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Manchester","SEO/HEO","SEO","20","[c]","39340","38770"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Medway","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Medway","EO","EO","25","[c]","29660","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Medway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","EO","EO","40","[c]","31070","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Kent","EO","EO","20","[c]","29420","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Lancashire","AA/AO","AO","90","[c]","20950","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Lancashire","EO","EO","25","[c]","27220","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Milton Keynes","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Milton Keynes","EO","EO","30","[c]","27760","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","EO","EO","20","[c]","27490","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","AA/AO","AO","15","[c]","21250","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","AA/AO","AO","15","[c]","21200","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","EO","EO","20","[c]","27480","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and West Norfolk","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and West Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Hampshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Hampshire","EO","EO","20","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Lanarkshire","AA/AO","AO","35","[c]","21090","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Lanarkshire","EO","EO","20","[c]","27290","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Northamptonshire","AA/AO","AO","30","[c]","21120","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Northamptonshire","EO","EO","25","[c]","27460","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","EO","EO","25","[c]","27400","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","EO","EO","25","[c]","27500","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Northumberland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Northumberland","EO","EO","15","[c]","27360","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","AA/AO","AO","20","[c]","21000","21140"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","EO","EO","25","[c]","27450","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Nottingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Nottingham","AA/AO","AO","30","[c]","21240","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Nottingham","EO","EO","35","[c]","27330","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Nottingham","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Orkney Islands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Oxfordshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Oxfordshire CC","EO","EO","30","[c]","27920","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Oxfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Perth and Kinross, and Stirling","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Perth and Kinross, and Stirling","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Peterborough","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Peterborough","EO","EO","25","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Peterborough","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Plymouth","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Portsmouth","AA/AO","AO","15","[c]","20770","21010"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Portsmouth","EO","EO","20","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Portsmouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Powys","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","AA/AO","AO","25","[c]","24900","25110"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","EO","EO","45","[c]","31040","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sandwell","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sandwell","EO","EO","10","[c]","27160","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sandwell","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Scottish Borders","EO","EO","10","[c]","27420","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Scottish Borders","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sefton","AA/AO","AO","30","[c]","21080","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sefton","EO","EO","35","[c]","27520","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sefton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sheffield","AA/AO","AO","70","[c]","21190","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sheffield","EO","EO","35","[c]","27520","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sheffield","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sheffield","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sheffield","SEO/HEO","HEO","15","[c]","33670","34290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sheffield","SEO/HEO","SEO","15","[c]","38500","38460"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Shropshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Shropshire","EO","EO","15","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Solihull","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Solihull","EO","EO","20","[c]","27490","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Solihull","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Somerset CC","AA/AO","AO","20","[c]","21150","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Somerset CC","EO","EO","20","[c]","27450","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Somerset CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","EO","EO","20","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Ayrshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Ayrshire","EO","EO","25","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Ayrshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Hampshire","EO","EO","25","[c]","27500","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Lanarkshire","EO","EO","15","[c]","27330","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Teesside","AA/AO","AO","25","[c]","21160","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Teesside","EO","EO","20","[c]","27490","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West Wales","AA/AO","AO","30","[c]","20990","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West Wales","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Southampton","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Southampton","EO","EO","20","[c]","27500","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Southampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","AA/AO","AO","15","[c]","24250","24250"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","EO","EO","15","[c]","29960","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Staffordshire CC","AA/AO","AO","10","[c]","21220","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Staffordshire CC","EO","EO","40","[c]","27590","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Staffordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","AA/AO","AO","20","[c]","20600","20430"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","EO","EO","25","[c]","27350","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Suffolk CC","AA/AO","AO","50","[c]","21240","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Suffolk CC","EO","EO","50","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Suffolk CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sunderland","AA/AO","AO","50","[c]","20990","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sunderland","EO","EO","55","[c]","27330","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sunderland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sunderland","SEO/HEO","HEO","10","[c]","33500","34290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Swansea","AA/AO","AO","30","[c]","21200","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Swansea","EO","EO","10","[c]","27440","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Swindon","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Swindon","EO","EO","20","[c]","27840","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Swindon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","EO","EO","25","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Thurrock","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Thurrock","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Torbay","AA/AO","AO","10","[c]","21070","21140"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Torbay","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tower Hamlets","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tower Hamlets","EO","EO","25","[c]","31000","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tyneside","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tyneside","AA/AO","AO","385","[c]","21150","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tyneside","EO","EO","95","[c]","27350","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tyneside","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tyneside","G6/G7","G7","30","[c]","54870","54290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tyneside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tyneside","SEO/HEO","HEO","35","[c]","33060","33170"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Tyneside","SEO/HEO","SEO","30","[c]","39980","39490"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","AO","15","[c]","21550","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","EO","EO","50","[c]","28250","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wakefield","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wakefield","EO","EO","25","[c]","27440","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wakefield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Walsall","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Walsall","AA/AO","AO","15","[c]","21230","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Walsall","EO","EO","15","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wandsworth","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wandsworth","EO","EO","10","[c]","31060","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Warrington","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Warrington","EO","EO","20","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Warrington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Warrington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Warwickshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Warwickshire CC","AA/AO","AO","25","[c]","21020","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Warwickshire CC","EO","EO","35","[c]","27530","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Warwickshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Cumbria","EO","EO","15","[c]","27350","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Essex","EO","EO","10","[c]","29720","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Kent","EO","EO","15","[c]","29550","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Lothian","AA/AO","AO","30","[c]","21170","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Lothian","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Lothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Lothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Northamptonshire","EO","EO","40","[c]","27490","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Surrey","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Surrey","EO","EO","30","[c]","29580","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","EO","EO","30","[c]","27620","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","AA/AO","AO","10","[c]","20850","21010"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","EO","EO","25","[c]","27520","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Westminster","AA/AO","AO","30","[c]","25020","25110"
