"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Geography","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","EO","Female","35","[c]","26550","26130"
"New entrant CS","2022","40-49","Human Resources","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","G6/G7","Female","40","[c]","55190","54000"
"New entrant CS","2022","40-49","Human Resources","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","SEO/HEO","Female","75","[c]","35540","34260"
"New entrant CS","2022","40-49","Human Resources","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","SEO/HEO","Female","30","[c]","46700","46360"
"New entrant CS","2022","40-49","Inspector of Education and Training","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","G6/G7","Female","85","[c]","54980","53050"
"New entrant CS","2022","40-49","Legal","G6/G7","Male","35","[c]","52430","51300"
"New entrant CS","2022","40-49","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","SEO/HEO","Female","30","[c]","37260","37960"
"New entrant CS","2022","40-49","Legal","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Delivery","AA/AO","Female","1355","[c]","21700","21260"
"New entrant CS","2022","40-49","Operational Delivery","AA/AO","Male","945","[c]","22690","21300"
"New entrant CS","2022","40-49","Operational Delivery","EO","Female","735","[c]","27420","27570"
"New entrant CS","2022","40-49","Operational Delivery","EO","Male","545","[c]","27350","27570"
"New entrant CS","2022","40-49","Operational Delivery","G6/G7","Female","95","[c]","56430","52610"
"New entrant CS","2022","40-49","Operational Delivery","G6/G7","Male","65","[c]","56760","53800"
"New entrant CS","2022","40-49","Operational Delivery","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Delivery","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Delivery","SEO/HEO","Female","250","[c]","35760","34620"
"New entrant CS","2022","40-49","Operational Delivery","SEO/HEO","Male","220","[c]","37800","35730"
"New entrant CS","2022","40-49","Operational Delivery","Unknown","Female","1365","[c]","31000","28200"
"New entrant CS","2022","40-49","Operational Delivery","Unknown","Male","455","[c]","32300","28200"
"New entrant CS","2022","40-49","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","AA/AO","Female","95","[c]","21080","21170"
"New entrant CS","2022","40-49","Other","AA/AO","Male","70","[c]","21160","21170"
"New entrant CS","2022","40-49","Other","EO","Female","45","[c]","27160","27570"
"New entrant CS","2022","40-49","Other","EO","Male","60","[c]","26220","26350"
"New entrant CS","2022","40-49","Other","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","SEO/HEO","Female","55","[c]","34640","33700"
"New entrant CS","2022","40-49","Other","SEO/HEO","Male","55","[c]","35470","35050"
"New entrant CS","2022","40-49","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","G6/G7","Female","95","[c]","55100","53130"
"New entrant CS","2022","40-49","Policy","G6/G7","Male","60","[c]","54900","53130"
"New entrant CS","2022","40-49","Policy","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","SEO/HEO","Female","145","[c]","35700","35900"
"New entrant CS","2022","40-49","Policy","SEO/HEO","Male","100","[c]","35880","36500"
"New entrant CS","2022","40-49","Project Delivery","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","G6/G7","Female","35","[c]","54690","53760"
"New entrant CS","2022","40-49","Project Delivery","G6/G7","Male","30","[c]","57360","54110"
"New entrant CS","2022","40-49","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","SEO/HEO","Female","65","[c]","36380","36740"
"New entrant CS","2022","40-49","Project Delivery","SEO/HEO","Male","70","[c]","36610","38360"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","G6/G7","Male","30","[c]","55590","53810"
"New entrant CS","2022","40-49","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","SEO/HEO","Male","50","[c]","36370","33080"
"New entrant CS","2022","40-49","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","SEO/HEO","Female","70","[c]","36870","38070"
"New entrant CS","2022","40-49","Science and Engineering","SEO/HEO","Male","60","[c]","37830","36330"
"New entrant CS","2022","40-49","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","AA/AO","Male","60","[c]","26220","25000"
"New entrant CS","2022","40-49","Security","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Social Research","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Tax","AA/AO","Female","65","[c]","21250","21250"
"New entrant CS","2022","40-49","Tax","AA/AO","Male","30","[c]","21260","21250"
"New entrant CS","2022","40-49","Tax","EO","Female","60","[c]","27200","26590"
"New entrant CS","2022","40-49","Tax","EO","Male","80","[c]","27080","26590"
"New entrant CS","2022","40-49","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
