"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Declared disabled","Unknown","AA/AO","95","[c]","21710","21400"
"Leaver CS","2022","60-64","Declared disabled","Unknown","EO","55","[c]","28090","27370"
"Leaver CS","2022","60-64","Declared disabled","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","SEO/HEO","55","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Commercial","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Commercial","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Commercial","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Communications","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Counter Fraud","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Counter Fraud","EO","40","[c]","27720","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Counter Fraud","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Counter Fraud","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Debt","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Debt","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Digital, Data & Technology","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Digital, Data & Technology","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Digital, Data & Technology","SEO/HEO","50","[c]","38690","39270"
"Leaver CS","2022","60-64","Declared non-disabled","Finance","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Finance","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Finance","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Grants Management","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Grants Management","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Grants Management","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Human Resources","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Legal","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Legal","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Legal","G6/G7","40","[c]","63510","62590"
"Leaver CS","2022","60-64","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","No function","AA/AO","580","[c]","21150","21250"
"Leaver CS","2022","60-64","Declared non-disabled","No function","EO","570","[c]","27880","27570"
