"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North East (England)","Northumberland","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Female","Heterosexual / straight","50","[c]","26520","27570"
"New entrant CS","2022","North East (England)","South Teesside","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","Female","Heterosexual / straight","160","[c]","24010","21260"
"New entrant CS","2022","North East (England)","Sunderland","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","Female","Unknown","90","[c]","23700","21250"
"New entrant CS","2022","North East (England)","Sunderland","Male","Heterosexual / straight","85","[c]","23790","21260"
"New entrant CS","2022","North East (England)","Sunderland","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Female","Heterosexual / straight","850","[c]","25990","22510"
"New entrant CS","2022","North East (England)","Tyneside","Female","LGBO","95","[c]","24500","21260"
"New entrant CS","2022","North East (England)","Tyneside","Female","Undeclared","50","[c]","25900","21300"
"New entrant CS","2022","North East (England)","Tyneside","Female","Unknown","415","[c]","25380","21840"
"New entrant CS","2022","North East (England)","Tyneside","Male","Heterosexual / straight","625","[c]","28420","26590"
"New entrant CS","2022","North East (England)","Tyneside","Male","LGBO","80","[c]","25660","21840"
"New entrant CS","2022","North East (England)","Tyneside","Male","Undeclared","35","[c]","27050","21300"
"New entrant CS","2022","North East (England)","Tyneside","Male","Unknown","365","[c]","26380","24880"
"New entrant CS","2022","North East (England)","Tyneside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","Female","Heterosexual / straight","270","[c]","25070","21260"
"New entrant CS","2022","North West (England)","Blackpool","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","Female","Unknown","70","[c]","25300","21880"
"New entrant CS","2022","North West (England)","Blackpool","Male","Heterosexual / straight","225","[c]","26640","21260"
"New entrant CS","2022","North West (England)","Blackpool","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","Male","Unknown","45","[c]","26990","21260"
"New entrant CS","2022","North West (England)","Blackpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Female","Heterosexual / straight","75","[c]","25730","23140"
"New entrant CS","2022","North West (England)","Cheshire East","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Female","Unknown","45","[c]","23720","22220"
"New entrant CS","2022","North West (England)","Cheshire East","Male","Heterosexual / straight","50","[c]","26680","23160"
"New entrant CS","2022","North West (England)","Cheshire East","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Male","Unknown","30","[c]","24290","21300"
"New entrant CS","2022","North West (England)","Cheshire East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Female","Heterosexual / straight","65","[c]","25960","23140"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Female","Unknown","45","[c]","23430","23140"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Male","Heterosexual / straight","55","[c]","24420","23140"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Male","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Female","Heterosexual / straight","45","[c]","30090","24800"
"New entrant CS","2022","North West (England)","East Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Male","Heterosexual / straight","45","[c]","27990","26350"
"New entrant CS","2022","North West (England)","East Cumbria","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Female","Heterosexual / straight","30","[c]","28350","26180"
"New entrant CS","2022","North West (England)","East Lancashire","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Female","Heterosexual / straight","90","[c]","29620","27570"
"New entrant CS","2022","North West (England)","East Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Female","Unknown","35","[c]","31400","26310"
"New entrant CS","2022","North West (England)","East Merseyside","Male","Heterosexual / straight","30","[c]","27540","27570"
"New entrant CS","2022","North West (England)","East Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Female","Heterosexual / straight","50","[c]","25970","24090"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Female","Unknown","45","[c]","26310","24800"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Male","Heterosexual / straight","35","[c]","26490","25300"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Female","Heterosexual / straight","120","[c]","24840","23170"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Female","Unknown","40","[c]","27770","25480"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Male","Heterosexual / straight","65","[c]","24000","23140"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Female","Heterosexual / straight","45","[c]","24930","23170"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Female","Unknown","30","[c]","24630","23170"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Female","Heterosexual / straight","365","[c]","27080","24570"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Female","LGBO","35","[c]","26920","26590"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Female","Unknown","305","[c]","28500","26410"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Male","Heterosexual / straight","320","[c]","29090","26590"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Male","LGBO","45","[c]","26630","25120"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Male","Unknown","315","[c]","28880","24880"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Female","Heterosexual / straight","30","[c]","24580","21260"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Female","Unknown","35","[c]","23960","23140"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Male","Heterosexual / straight","30","[c]","25400","21260"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Female","Heterosexual / straight","575","[c]","25440","22200"
"New entrant CS","2022","North West (England)","Liverpool","Female","LGBO","45","[c]","25060","23140"
"New entrant CS","2022","North West (England)","Liverpool","Female","Undeclared","35","[c]","24860","23170"
"New entrant CS","2022","North West (England)","Liverpool","Female","Unknown","410","[c]","24700","23170"
"New entrant CS","2022","North West (England)","Liverpool","Male","Heterosexual / straight","335","[c]","26130","24880"
"New entrant CS","2022","North West (England)","Liverpool","Male","LGBO","60","[c]","25640","25520"
"New entrant CS","2022","North West (England)","Liverpool","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Male","Unknown","210","[c]","25840","24800"
"New entrant CS","2022","North West (England)","Liverpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Female","Heterosexual / straight","435","[c]","30750","27570"
"New entrant CS","2022","North West (England)","Manchester","Female","LGBO","60","[c]","30280","26590"
"New entrant CS","2022","North West (England)","Manchester","Female","Undeclared","30","[c]","28850","25060"
"New entrant CS","2022","North West (England)","Manchester","Female","Unknown","205","[c]","28230","26590"
"New entrant CS","2022","North West (England)","Manchester","Male","Heterosexual / straight","400","[c]","32030","27570"
"New entrant CS","2022","North West (England)","Manchester","Male","LGBO","60","[c]","30570","27570"
"New entrant CS","2022","North West (England)","Manchester","Male","Undeclared","35","[c]","31160","26820"
"New entrant CS","2022","North West (England)","Manchester","Male","Unknown","215","[c]","31500","27570"
"New entrant CS","2022","North West (England)","Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Female","Heterosexual / straight","185","[c]","27320","23170"
"New entrant CS","2022","North West (England)","Mid Lancashire","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Female","Unknown","90","[c]","26250","23410"
"New entrant CS","2022","North West (England)","Mid Lancashire","Male","Heterosexual / straight","110","[c]","25660","21260"
"New entrant CS","2022","North West (England)","Mid Lancashire","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Male","Unknown","50","[c]","26010","23970"
"New entrant CS","2022","North West (England)","Mid Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Female","Heterosexual / straight","195","[c]","26380","26370"
"New entrant CS","2022","North West (England)","Sefton","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Female","Unknown","150","[c]","23710","24440"
"New entrant CS","2022","North West (England)","Sefton","Male","Heterosexual / straight","155","[c]","29180","26370"
"New entrant CS","2022","North West (England)","Sefton","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Male","Unknown","110","[c]","26720","24880"
"New entrant CS","2022","North West (England)","Sefton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Warrington","Female","Heterosexual / straight","100","[c]","29520","28840"
"New entrant CS","2022","North West (England)","Warrington","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Warrington","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Warrington","Female","Unknown","45","[c]","26220","23140"
"New entrant CS","2022","North West (England)","Warrington","Male","Heterosexual / straight","80","[c]","35780","34140"
"New entrant CS","2022","North West (England)","Warrington","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Warrington","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Warrington","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Warrington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Warrington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","West Cumbria","Female","Heterosexual / straight","55","[c]","25160","21960"
"New entrant CS","2022","North West (England)","West Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","West Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","West Cumbria","Female","Unknown","70","[c]","22900","21300"
"New entrant CS","2022","North West (England)","West Cumbria","Male","Heterosexual / straight","35","[c]","34120","30960"
"New entrant CS","2022","North West (England)","West Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","West Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","West Cumbria","Male","Unknown","40","[c]","26240","21300"
"New entrant CS","2022","North West (England)","West Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","West Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Wirral","Female","Heterosexual / straight","115","[c]","24790","22560"
"New entrant CS","2022","North West (England)","Wirral","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Wirral","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Wirral","Female","Unknown","50","[c]","25230","22600"
"New entrant CS","2022","North West (England)","Wirral","Male","Heterosexual / straight","70","[c]","24770","21260"
"New entrant CS","2022","North West (England)","Wirral","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Wirral","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Wirral","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Wirral","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Wirral","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","Female","Heterosexual / straight","130","[c]","29230","26590"
"New entrant CS","2022","Northern Ireland","Belfast","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","Female","Unknown","110","[c]","25430","21250"
"New entrant CS","2022","Northern Ireland","Belfast","Male","Heterosexual / straight","120","[c]","30510","26590"
"New entrant CS","2022","Northern Ireland","Belfast","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","Male","Undeclared","5","[c]","[c]","[c]"
