"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","AA","Heterosexual / straight","60","[c]","21580","21050"
"New entrant CS","2022","40-49","Scotland","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","AA","Unknown","60","[c]","21590","21050"
"New entrant CS","2022","40-49","Scotland","AO","Heterosexual / straight","170","[c]","21800","21260"
"New entrant CS","2022","40-49","Scotland","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","AO","Unknown","115","[c]","22420","21640"
"New entrant CS","2022","40-49","Scotland","EO","Heterosexual / straight","230","[c]","26940","27230"
"New entrant CS","2022","40-49","Scotland","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","EO","Unknown","90","[c]","27060","27230"
"New entrant CS","2022","40-49","Scotland","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","G6","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","G7","Heterosexual / straight","60","[c]","54270","53480"
"New entrant CS","2022","40-49","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","G7","Unknown","40","[c]","52090","49860"
"New entrant CS","2022","40-49","Scotland","HEO","Heterosexual / straight","135","[c]","32470","31540"
"New entrant CS","2022","40-49","Scotland","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","HEO","Unknown","70","[c]","32310","31540"
"New entrant CS","2022","40-49","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","SEO","Heterosexual / straight","100","[c]","43400","39660"
"New entrant CS","2022","40-49","Scotland","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","SEO","Unknown","50","[c]","42660","40580"
"New entrant CS","2022","40-49","Scotland","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","AA","Heterosexual / straight","40","[c]","20820","19860"
"New entrant CS","2022","40-49","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","AO","Heterosexual / straight","165","[c]","24760","24250"
"New entrant CS","2022","40-49","South East (England)","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","AO","Unknown","70","[c]","23170","21780"
"New entrant CS","2022","40-49","South East (England)","EO","Heterosexual / straight","125","[c]","27400","27570"
"New entrant CS","2022","40-49","South East (England)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","EO","Unknown","50","[c]","26910","25950"
"New entrant CS","2022","40-49","South East (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","G7","Heterosexual / straight","40","[c]","53960","52820"
"New entrant CS","2022","40-49","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","HEO","Heterosexual / straight","70","[c]","32720","32590"
"New entrant CS","2022","40-49","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","SEO","Heterosexual / straight","50","[c]","40280","40000"
"New entrant CS","2022","40-49","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Unknown","Heterosexual / straight","100","[c]","31920","28540"
"New entrant CS","2022","40-49","South East (England)","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Unknown","Unknown","75","[c]","28620","26310"
"New entrant CS","2022","40-49","South West (England)","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","AO","Heterosexual / straight","120","[c]","22330","21260"
"New entrant CS","2022","40-49","South West (England)","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","AO","Unknown","45","[c]","22640","21750"
"New entrant CS","2022","40-49","South West (England)","EO","Heterosexual / straight","75","[c]","25590","26350"
"New entrant CS","2022","40-49","South West (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","G7","Heterosexual / straight","75","[c]","51830","49950"
"New entrant CS","2022","40-49","South West (England)","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","HEO","Heterosexual / straight","110","[c]","31230","30830"
"New entrant CS","2022","40-49","South West (England)","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","HEO","Unknown","35","[c]","30980","31640"
"New entrant CS","2022","40-49","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","SEO","Heterosexual / straight","95","[c]","40250","39900"
"New entrant CS","2022","40-49","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","SEO","Unknown","35","[c]","40920","40000"
"New entrant CS","2022","40-49","South West (England)","Unknown","Heterosexual / straight","120","[c]","31820","28370"
"New entrant CS","2022","40-49","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Unknown","Unknown","55","[c]","31920","28760"
"New entrant CS","2022","40-49","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","AO","Heterosexual / straight","150","[c]","21420","21260"
"New entrant CS","2022","40-49","Wales","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","AO","Unknown","55","[c]","21470","21260"
"New entrant CS","2022","40-49","Wales","EO","Heterosexual / straight","95","[c]","26610","26820"
"New entrant CS","2022","40-49","Wales","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","EO","Unknown","35","[c]","26260","26590"
"New entrant CS","2022","40-49","Wales","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","G7","Heterosexual / straight","40","[c]","52530","51380"
"New entrant CS","2022","40-49","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","HEO","Heterosexual / straight","50","[c]","32400","31210"
"New entrant CS","2022","40-49","Wales","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","SEO","Heterosexual / straight","75","[c]","39860","39950"
"New entrant CS","2022","40-49","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Unknown","Heterosexual / straight","30","[c]","29250","24090"
"New entrant CS","2022","40-49","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","AO","Heterosexual / straight","125","[c]","21540","21260"
"New entrant CS","2022","40-49","West Midlands (England)","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","AO","Unknown","85","[c]","21220","21250"
"New entrant CS","2022","40-49","West Midlands (England)","EO","Heterosexual / straight","150","[c]","26890","27570"
"New entrant CS","2022","40-49","West Midlands (England)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","EO","Unknown","65","[c]","26760","26590"
"New entrant CS","2022","40-49","West Midlands (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","G7","Heterosexual / straight","65","[c]","52350","49860"
"New entrant CS","2022","40-49","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","HEO","Heterosexual / straight","70","[c]","32750","31990"
"New entrant CS","2022","40-49","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","SEO","Heterosexual / straight","60","[c]","39810","38650"
"New entrant CS","2022","40-49","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Unknown","Heterosexual / straight","120","[c]","30860","28200"
"New entrant CS","2022","40-49","West Midlands (England)","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Unknown","Unknown","60","[c]","29850","28200"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AO","Heterosexual / straight","125","[c]","21740","21260"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AO","Unknown","65","[c]","22550","21490"
"New entrant CS","2022","40-49","Yorkshire and The Humber","EO","Heterosexual / straight","130","[c]","26900","27570"
"New entrant CS","2022","40-49","Yorkshire and The Humber","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","EO","Unknown","50","[c]","25930","26590"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G6","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G7","Heterosexual / straight","65","[c]","52490","49860"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G7","Unknown","40","[c]","55560","52050"
"New entrant CS","2022","40-49","Yorkshire and The Humber","HEO","Heterosexual / straight","55","[c]","31200","30450"
"New entrant CS","2022","40-49","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SEO","Heterosexual / straight","70","[c]","38870","38000"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Unknown","Heterosexual / straight","105","[c]","30660","28200"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Unknown","Unknown","60","[c]","28590","28200"
"New entrant CS","2022","50-59","East Midlands (England)","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","AO","Heterosexual / straight","115","[c]","21270","21260"
"New entrant CS","2022","50-59","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","AO","Unknown","40","[c]","21450","21250"
"New entrant CS","2022","50-59","East Midlands (England)","EO","Heterosexual / straight","75","[c]","27650","27570"
"New entrant CS","2022","50-59","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","HEO","Heterosexual / straight","40","[c]","32420","33000"
"New entrant CS","2022","50-59","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Unknown","Heterosexual / straight","90","[c]","29040","26650"
"New entrant CS","2022","50-59","East Midlands (England)","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Unknown","Unknown","55","[c]","28800","28200"
