"Status","Year","Function_of_post","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Planning Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Rural Payments Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","The Insolvency Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Valuation Office Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Animal and Plant Health Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Companies House","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Commercial Service","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Commercial Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Commercial Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Prosecution Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Equipment and Support","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Equipment and Support","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","London","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Driver and Vehicle Licensing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","HM Treasury (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","HM Treasury (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Met Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Planning Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Public Health England","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Public Health England","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Public Health England","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Public Health England","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Public Health England","Outside London","Heterosexual / straight","35","[c]","42840","38990"
"Leaver Dept.","2022","Commercial","Public Health England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Public Health England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Public Health England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Registers of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Submarine Delivery Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Submarine Delivery Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","The Insolvency Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","The Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Health Security Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Health Security Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Hydrographic Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Hydrographic Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","London","Heterosexual / straight","35","[c]","46050","37880"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Companies House","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Prosecution Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","London","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Licensing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Driver and Vehicle Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Government Legal Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
