"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Intelligence Analysis","G6/G7","G7","60","60","56380","57090"
"In post","2022","30-39","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Intelligence Analysis","SEO/HEO","HEO","245","245","33670","33300"
"In post","2022","30-39","Intelligence Analysis","SEO/HEO","SEO","135","135","42240","41950"
"In post","2022","30-39","Intelligence Analysis","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Internal Audit","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","30-39","Internal Audit","EO","EO","5","5","[c]","[c]"
"In post","2022","30-39","Internal Audit","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","30-39","Internal Audit","G6/G7","G7","30","30","52210","50490"
"In post","2022","30-39","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","SEO/HEO","HEO","35","35","33910","33420"
"In post","2022","30-39","Internal Audit","SEO/HEO","SEO","55","50","40930","40520"
"In post","2022","30-39","International Trade","EO","EO","15","15","27600","26660"
"In post","2022","30-39","International Trade","G6/G7","G6","75","75","63550","62170"
"In post","2022","30-39","International Trade","G6/G7","G7","210","210","53180","51970"
"In post","2022","30-39","International Trade","SCS level","SCS level","35","35","75810","72600"
"In post","2022","30-39","International Trade","SEO/HEO","HEO","80","80","33460","33220"
"In post","2022","30-39","International Trade","SEO/HEO","SEO","105","105","39580","38540"
"In post","2022","30-39","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Knowledge and Information Management","AA/AO","AO","50","45","22070","21250"
"In post","2022","30-39","Knowledge and Information Management","EO","EO","95","90","27300","27570"
"In post","2022","30-39","Knowledge and Information Management","G6/G7","G6","15","15","68680","66250"
"In post","2022","30-39","Knowledge and Information Management","G6/G7","G7","50","50","54370","54070"
"In post","2022","30-39","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Knowledge and Information Management","SEO/HEO","HEO","140","135","33050","33000"
"In post","2022","30-39","Knowledge and Information Management","SEO/HEO","SEO","75","75","41140","40580"
"In post","2022","30-39","Knowledge and Information Management","Unknown","Unknown","10","10","31880","33080"
"In post","2022","30-39","Legal","AA/AO","AO","20","20","22260","21250"
"In post","2022","30-39","Legal","EO","EO","490","485","27980","26820"
"In post","2022","30-39","Legal","G6/G7","G6","345","325","67200","65630"
"In post","2022","30-39","Legal","G6/G7","G7","1330","1270","53590","51830"
"In post","2022","30-39","Legal","SCS level","SCS level","25","25","83390","82340"
"In post","2022","30-39","Legal","SEO/HEO","HEO","565","550","35300","33370"
"In post","2022","30-39","Legal","SEO/HEO","SEO","355","340","44540","41750"
"In post","2022","30-39","Medicine","AA/AO","AA","15","15","19270","19010"
"In post","2022","30-39","Medicine","AA/AO","AO","100","90","23410","23280"
"In post","2022","30-39","Medicine","EO","EO","80","70","31320","31530"
"In post","2022","30-39","Medicine","G6/G7","G6","65","55","78340","78480"
"In post","2022","30-39","Medicine","G6/G7","G7","90","80","60040","55350"
"In post","2022","30-39","Medicine","SCS level","SCS level","40","30","88990","87920"
"In post","2022","30-39","Medicine","SEO/HEO","HEO","125","110","37390","39030"
"In post","2022","30-39","Medicine","SEO/HEO","SEO","75","70","42900","42120"
"In post","2022","30-39","Operational Delivery","AA/AO","AA","1575","1415","20720","20890"
"In post","2022","30-39","Operational Delivery","AA/AO","AO","18145","16560","23580","21680"
"In post","2022","30-39","Operational Delivery","EO","EO","17495","16575","27980","27570"
"In post","2022","30-39","Operational Delivery","G6/G7","G6","300","295","66050","65310"
"In post","2022","30-39","Operational Delivery","G6/G7","G7","1135","1110","53490","53360"
"In post","2022","30-39","Operational Delivery","SCS level","SCS level","85","85","81870","75640"
"In post","2022","30-39","Operational Delivery","SEO/HEO","HEO","5805","5625","33470","33080"
"In post","2022","30-39","Operational Delivery","SEO/HEO","SEO","2690","2630","41230","40180"
"In post","2022","30-39","Operational Delivery","Unknown","Unknown","4430","4100","29040","27980"
"In post","2022","30-39","Operational Research","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","30-39","Operational Research","EO","EO","5","5","[c]","[c]"
"In post","2022","30-39","Operational Research","G6/G7","G6","15","15","69710","68420"
"In post","2022","30-39","Operational Research","G6/G7","G7","155","150","52820","52530"
"In post","2022","30-39","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Operational Research","SEO/HEO","HEO","45","45","34330","34260"
"In post","2022","30-39","Operational Research","SEO/HEO","SEO","105","105","41860","41750"
"In post","2022","30-39","Other","AA/AO","AA","220","205","19900","19810"
"In post","2022","30-39","Other","AA/AO","AO","1215","1100","21750","21260"
"In post","2022","30-39","Other","EO","EO","1520","1435","27050","27570"
"In post","2022","30-39","Other","G6/G7","G6","155","150","70550","66680"
"In post","2022","30-39","Other","G6/G7","G7","390","385","52860","53220"
"In post","2022","30-39","Other","SCS level","SCS level","30","30","83080","82500"
"In post","2022","30-39","Other","SEO/HEO","HEO","845","810","32700","32800"
"In post","2022","30-39","Other","SEO/HEO","SEO","525","510","40020","40000"
"In post","2022","30-39","Other","Unknown","Unknown","440","440","37330","34460"
"In post","2022","30-39","Planning","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Planning","EO","EO","5","5","[c]","[c]"
"In post","2022","30-39","Planning","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Planning","G6/G7","G7","15","15","52950","53130"
"In post","2022","30-39","Planning","SEO/HEO","HEO","15","15","35600","35180"
"In post","2022","30-39","Planning","SEO/HEO","SEO","30","30","41120","40720"
"In post","2022","30-39","Planning Inspectors","G6/G7","G6","15","15","62010","58810"
"In post","2022","30-39","Planning Inspectors","G6/G7","G7","35","30","45160","47660"
"In post","2022","30-39","Planning Inspectors","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Policy","AA/AO","AA","15","10","18530","17860"
"In post","2022","30-39","Policy","AA/AO","AO","80","80","23370","22980"
"In post","2022","30-39","Policy","EO","EO","455","440","27990","27850"
"In post","2022","30-39","Policy","G6/G7","G6","1390","1350","65310","64700"
"In post","2022","30-39","Policy","G6/G7","G7","3450","3365","54260","53600"
"In post","2022","30-39","Policy","SCS level","SCS level","385","375","77140","74100"
"In post","2022","30-39","Policy","SEO/HEO","HEO","1765","1715","33910","33640"
"In post","2022","30-39","Policy","SEO/HEO","SEO","1965","1910","40410","40050"
"In post","2022","30-39","Policy","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","AA/AO","AO","55","45","22110","21260"
"In post","2022","30-39","Project Delivery","EO","EO","280","270","26540","26630"
"In post","2022","30-39","Project Delivery","G6/G7","G6","220","215","67040","66610"
"In post","2022","30-39","Project Delivery","G6/G7","G7","815","800","53220","53720"
"In post","2022","30-39","Project Delivery","SCS level","SCS level","50","45","83280","78230"
"In post","2022","30-39","Project Delivery","SEO/HEO","HEO","925","890","32750","33080"
"In post","2022","30-39","Project Delivery","SEO/HEO","SEO","1190","1160","40350","40520"
"In post","2022","30-39","Project Delivery","Unknown","Unknown","115","110","40180","39860"
"In post","2022","30-39","Property","AA/AO","AA","35","35","19000","19010"
"In post","2022","30-39","Property","AA/AO","AO","45","40","21800","21300"
"In post","2022","30-39","Property","EO","EO","220","215","26680","26590"
"In post","2022","30-39","Property","G6/G7","G6","55","50","64260","63870"
"In post","2022","30-39","Property","G6/G7","G7","165","165","53650","53500"
"In post","2022","30-39","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","SEO/HEO","HEO","305","295","33000","33000"
"In post","2022","30-39","Property","SEO/HEO","SEO","275","265","41640","41730"
"In post","2022","30-39","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Psychology","AA/AO","AO","15","15","22190","21640"
"In post","2022","30-39","Psychology","EO","EO","145","140","27890","27380"
"In post","2022","30-39","Psychology","G6/G7","G7","20","20","56520","57420"
"In post","2022","30-39","Psychology","SEO/HEO","HEO","240","230","31000","31180"
"In post","2022","30-39","Psychology","SEO/HEO","SEO","185","175","44430","44200"
"In post","2022","30-39","Science and Engineering","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","30-39","Science and Engineering","AA/AO","AO","120","115","22190","22180"
"In post","2022","30-39","Science and Engineering","EO","EO","270","260","26790","26670"
"In post","2022","30-39","Science and Engineering","G6/G7","G6","40","40","67870","66560"
"In post","2022","30-39","Science and Engineering","G6/G7","G7","515","500","51330","49620"
"In post","2022","30-39","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Science and Engineering","SEO/HEO","HEO","745","725","32550","32330"
"In post","2022","30-39","Science and Engineering","SEO/HEO","SEO","1115","1080","40670","40060"
"In post","2022","30-39","Science and Engineering","Unknown","Unknown","185","185","41780","40490"
"In post","2022","30-39","Security","AA/AO","AA","315","315","20990","19810"
"In post","2022","30-39","Security","AA/AO","AO","710","705","32270","33200"
"In post","2022","30-39","Security","EO","EO","190","185","33890","30210"
"In post","2022","30-39","Security","G6/G7","G6","30","30","67690","66170"
"In post","2022","30-39","Security","G6/G7","G7","80","80","55690","54490"
"In post","2022","30-39","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","SEO/HEO","HEO","240","235","34950","33930"
"In post","2022","30-39","Security","SEO/HEO","SEO","150","145","42630","41970"
"In post","2022","30-39","Security","Unknown","Unknown","30","30","34320","33950"
"In post","2022","30-39","Social Research","EO","EO","5","5","[c]","[c]"
"In post","2022","30-39","Social Research","G6/G7","G6","15","15","67160","68700"
"In post","2022","30-39","Social Research","G6/G7","G7","135","135","55190","54760"
"In post","2022","30-39","Social Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Social Research","SEO/HEO","HEO","90","85","32700","31320"
"In post","2022","30-39","Social Research","SEO/HEO","SEO","160","150","40470","39250"
"In post","2022","30-39","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Statistics","EO","EO","45","40","27880","27850"
"In post","2022","30-39","Statistics","G6/G7","G6","50","45","65720","65440"
"In post","2022","30-39","Statistics","G6/G7","G7","230","220","54010","53130"
"In post","2022","30-39","Statistics","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","Statistics","SEO/HEO","HEO","160","150","33850","33430"
"In post","2022","30-39","Statistics","SEO/HEO","SEO","205","200","40620","40080"
"In post","2022","30-39","Tax","AA/AO","AO","810","745","21300","21250"
"In post","2022","30-39","Tax","EO","EO","1280","1240","26900","26820"
"In post","2022","30-39","Tax","G6/G7","G6","140","140","68080","67910"
"In post","2022","30-39","Tax","G6/G7","G7","710","695","55830","55210"
"In post","2022","30-39","Tax","SCS level","SCS level","15","15","77530","77860"
"In post","2022","30-39","Tax","SEO/HEO","HEO","1900","1855","33700","33370"
"In post","2022","30-39","Tax","SEO/HEO","SEO","495","490","40120","40520"
"In post","2022","30-39","Unknown","AA/AO","AA","325","310","22010","21250"
"In post","2022","30-39","Unknown","AA/AO","AO","690","650","23210","21260"
"In post","2022","30-39","Unknown","EO","EO","1435","1380","27910","27230"
"In post","2022","30-39","Unknown","G6/G7","G6","640","630","68590","66230"
"In post","2022","30-39","Unknown","G6/G7","G7","1835","1800","56350","54700"
"In post","2022","30-39","Unknown","SCS level","SCS level","185","185","81070","76370"
"In post","2022","30-39","Unknown","SEO/HEO","HEO","2020","1970","33730","33250"
"In post","2022","30-39","Unknown","SEO/HEO","SEO","1470","1440","42000","40600"
"In post","2022","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Veterinarian","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Veterinarian","G6/G7","G7","15","15","51530","52180"
"In post","2022","30-39","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Veterinarian","SEO/HEO","SEO","80","75","37410","37160"
"In post","2022","40-49","Commercial","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","40-49","Commercial","AA/AO","AO","55","50","22600","21390"
"In post","2022","40-49","Commercial","EO","EO","145","140","26740","26350"
"In post","2022","40-49","Commercial","G6/G7","G6","145","145","67130","66290"
"In post","2022","40-49","Commercial","G6/G7","G7","265","255","52920","51730"
"In post","2022","40-49","Commercial","SCS level","SCS level","35","35","85520","80630"
"In post","2022","40-49","Commercial","SEO/HEO","HEO","320","305","32590","32350"
"In post","2022","40-49","Commercial","SEO/HEO","SEO","485","470","40950","40570"
"In post","2022","40-49","Commercial","Unknown","Unknown","50","50","42480","39860"
"In post","2022","40-49","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Communications","AA/AO","AO","30","25","22390","21380"
"In post","2022","40-49","Communications","EO","EO","120","110","27820","27270"
"In post","2022","40-49","Communications","G6/G7","G6","115","110","67780","66950"
"In post","2022","40-49","Communications","G6/G7","G7","280","265","54640","54540"
"In post","2022","40-49","Communications","SCS level","SCS level","60","55","89030","85900"
"In post","2022","40-49","Communications","SEO/HEO","HEO","195","185","34790","33680"
"In post","2022","40-49","Communications","SEO/HEO","SEO","305","290","41800","40990"
"In post","2022","40-49","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Corporate Finance","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","40-49","Corporate Finance","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","40-49","Corporate Finance","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Corporate Finance","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Corporate Finance","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Counter Fraud","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","40-49","Counter Fraud","AA/AO","AO","300","255","22500","21260"
"In post","2022","40-49","Counter Fraud","EO","EO","740","685","28170","27570"
"In post","2022","40-49","Counter Fraud","G6/G7","G6","15","15","68110","67360"
"In post","2022","40-49","Counter Fraud","G6/G7","G7","30","30","53760","52320"
"In post","2022","40-49","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Counter Fraud","SEO/HEO","HEO","250","245","33690","31990"
"In post","2022","40-49","Counter Fraud","SEO/HEO","SEO","75","75","40100","39970"
"In post","2022","40-49","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data and Technology","AA/AO","AO","105","100","22190","21380"
"In post","2022","40-49","Digital, Data and Technology","EO","EO","735","705","27960","27570"
"In post","2022","40-49","Digital, Data and Technology","G6/G7","G6","505","505","69020","67910"
"In post","2022","40-49","Digital, Data and Technology","G6/G7","G7","1450","1425","55700","54850"
"In post","2022","40-49","Digital, Data and Technology","SCS level","SCS level","130","130","91880","90000"
