"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Scotland","Heterosexual / straight","40","[c]","25600","23450"
"New entrant CS","2022","30-39","Black","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","South East (England)","Heterosexual / straight","45","[c]","27800","28140"
"New entrant CS","2022","30-39","Black","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","South West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","West Midlands (England)","Heterosexual / straight","90","[c]","27680","27570"
"New entrant CS","2022","30-39","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Yorkshire and The Humber","Heterosexual / straight","35","[c]","30470","27570"
"New entrant CS","2022","30-39","Black","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","East Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","London","Heterosexual / straight","100","[c]","39740","34630"
"New entrant CS","2022","30-39","Mixed","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","North West (England)","Heterosexual / straight","40","[c]","28910","26360"
"New entrant CS","2022","30-39","Mixed","North West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","South East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","West Midlands (England)","Heterosexual / straight","30","[c]","29420","27570"
"New entrant CS","2022","30-39","Mixed","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","London","Heterosexual / straight","35","[c]","36530","32440"
"New entrant CS","2022","30-39","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","Undeclared","50","[c]","40010","38200"
"New entrant CS","2022","30-39","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","North East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","North West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Scotland","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South West (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Wales","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","West Midlands (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","East Midlands (England)","Unknown","225","[c]","26230","24800"
"New entrant CS","2022","30-39","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","East of England","Unknown","205","[c]","26960","24800"
"New entrant CS","2022","30-39","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","Undeclared","80","[c]","41140","40650"
"New entrant CS","2022","30-39","Unknown","London","Unknown","825","[c]","39990","34660"
"New entrant CS","2022","30-39","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North East (England)","Unknown","280","[c]","26410","23170"
"New entrant CS","2022","30-39","Unknown","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","North West (England)","Unknown","690","[c]","27780","24880"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Unknown","80","[c]","26150","21250"
"New entrant CS","2022","30-39","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Unknown","720","[c]","29500","27230"
"New entrant CS","2022","30-39","Unknown","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South East (England)","Unknown","345","[c]","28300","26140"
"New entrant CS","2022","30-39","Unknown","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","South West (England)","Unknown","350","[c]","28560","26000"
"New entrant CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","110","[c]","26920","24840"
"New entrant CS","2022","30-39","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Wales","Unknown","255","[c]","26120","23170"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Unknown","380","[c]","27460","24800"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Unknown","440","[c]","29450","25120"
"New entrant CS","2022","30-39","White","East Midlands (England)","Heterosexual / straight","385","[c]","27860","25000"
"New entrant CS","2022","30-39","White","East Midlands (England)","LGBO","45","[c]","25750","25480"
"New entrant CS","2022","30-39","White","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","East of England","Heterosexual / straight","340","[c]","27850","26140"
"New entrant CS","2022","30-39","White","East of England","LGBO","35","[c]","29450","26590"
"New entrant CS","2022","30-39","White","East of England","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","East of England","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","London","Heterosexual / straight","920","[c]","41850","40020"
"New entrant CS","2022","30-39","White","London","LGBO","165","[c]","40570","37560"
"New entrant CS","2022","30-39","White","London","Undeclared","95","[c]","43880","41750"
"New entrant CS","2022","30-39","White","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","North East (England)","Heterosexual / straight","580","[c]","27530","25120"
"New entrant CS","2022","30-39","White","North East (England)","LGBO","65","[c]","27110","26590"
"New entrant CS","2022","30-39","White","North East (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","North East (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","North West (England)","Heterosexual / straight","1030","[c]","28170","26370"
"New entrant CS","2022","30-39","White","North West (England)","LGBO","160","[c]","27330","25000"
"New entrant CS","2022","30-39","White","North West (England)","Undeclared","50","[c]","26480","24910"
"New entrant CS","2022","30-39","White","North West (England)","Unknown","50","[c]","27990","26590"
"New entrant CS","2022","30-39","White","Northern Ireland","Heterosexual / straight","85","[c]","31970","32000"
"New entrant CS","2022","30-39","White","Northern Ireland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Scotland","Heterosexual / straight","1030","[c]","30150","27230"
"New entrant CS","2022","30-39","White","Scotland","LGBO","150","[c]","30120","27570"
"New entrant CS","2022","30-39","White","Scotland","Undeclared","45","[c]","33110","29850"
"New entrant CS","2022","30-39","White","Scotland","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","South East (England)","Heterosexual / straight","570","[c]","29770","27570"
"New entrant CS","2022","30-39","White","South East (England)","LGBO","55","[c]","29060","27570"
"New entrant CS","2022","30-39","White","South East (England)","Undeclared","30","[c]","31560","28000"
"New entrant CS","2022","30-39","White","South East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","South West (England)","Heterosexual / straight","700","[c]","31440","29000"
