"Status","Year","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","West Wales and The Valleys","45","[c]","37430","31780"
"Leaver Dept.","2022","40-49","West Yorkshire","275","[c]","39560","35330"
"Leaver Dept.","2022","50-59","Bedfordshire and Hertfordshire","15","[c]","40570","32810"
"Leaver Dept.","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","110","[c]","45450","40560"
"Leaver Dept.","2022","50-59","Cheshire","15","[c]","43070","39810"
"Leaver Dept.","2022","50-59","Cornwall and Isles of Scilly","15","[c]","38470","36420"
"Leaver Dept.","2022","50-59","Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Derbyshire and Nottinghamshire","80","[c]","42410","35310"
"Leaver Dept.","2022","50-59","Devon","45","[c]","35480","30460"
"Leaver Dept.","2022","50-59","Dorset and Somerset","15","[c]","34610","32060"
"Leaver Dept.","2022","50-59","East Anglia","105","[c]","47370","38060"
"Leaver Dept.","2022","50-59","East Wales","60","[c]","37190","27900"
"Leaver Dept.","2022","50-59","East Yorkshire and Northern Lincolnshire","15","[c]","39130","27570"
"Leaver Dept.","2022","50-59","Eastern Scotland","75","[c]","32840","27570"
"Leaver Dept.","2022","50-59","Essex","35","[c]","48230","33790"
"Leaver Dept.","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","300","[c]","46970","42290"
"Leaver Dept.","2022","50-59","Greater Manchester","155","[c]","38940","32740"
"Leaver Dept.","2022","50-59","Hampshire and Isle of Wight","50","[c]","45460","40520"
"Leaver Dept.","2022","50-59","Herefordshire, Worcestershire and Warwickshire","15","[c]","50400","39020"
"Leaver Dept.","2022","50-59","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Inner London - East","445","[c]","55280","50420"
"Leaver Dept.","2022","50-59","Inner London - West","535","[c]","55720","53600"
"Leaver Dept.","2022","50-59","Kent","45","[c]","44410","33600"
"Leaver Dept.","2022","50-59","Lancashire","65","[c]","36990","33300"
"Leaver Dept.","2022","50-59","Leicestershire, Rutland and Northamptonshire","25","[c]","26760","25450"
"Leaver Dept.","2022","50-59","Lincolnshire","15","[c]","34950","31060"
"Leaver Dept.","2022","50-59","Merseyside","120","[c]","35900","27570"
"Leaver Dept.","2022","50-59","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North Yorkshire","45","[c]","44420","39450"
"Leaver Dept.","2022","50-59","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northumberland, and Tyne and Wear","125","[c]","37680","28820"
"Leaver Dept.","2022","50-59","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outer London - South","45","[c]","40650","32330"
"Leaver Dept.","2022","50-59","Outer London - West and North West","255","[c]","45780","40980"
"Leaver Dept.","2022","50-59","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Shropshire and Staffordshire","30","[c]","37190","27570"
"Leaver Dept.","2022","50-59","South Yorkshire","40","[c]","40200","36500"
"Leaver Dept.","2022","50-59","Southern Scotland","30","[c]","41810","34290"
"Leaver Dept.","2022","50-59","Surrey, East and West Sussex","35","[c]","47400","39290"
"Leaver Dept.","2022","50-59","Tees Valley and Durham","40","[c]","31650","28160"
"Leaver Dept.","2022","50-59","Unknown","75","[c]","46170","41090"
"Leaver Dept.","2022","50-59","West Central Scotland","105","[c]","30940","27570"
"Leaver Dept.","2022","50-59","West Midlands","155","[c]","41140","34110"
"Leaver Dept.","2022","50-59","West Wales and The Valleys","30","[c]","32710","27570"
"Leaver Dept.","2022","50-59","West Yorkshire","215","[c]","42970","35730"
"Leaver Dept.","2022","60-64","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","57820","52330"
"Leaver Dept.","2022","60-64","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Derbyshire and Nottinghamshire","15","[c]","36280","30020"
"Leaver Dept.","2022","60-64","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Anglia","35","[c]","42760","35300"
"Leaver Dept.","2022","60-64","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","85","[c]","50430","41640"
"Leaver Dept.","2022","60-64","Greater Manchester","15","[c]","44870","24600"
"Leaver Dept.","2022","60-64","Hampshire and Isle of Wight","10","[c]","36090","29760"
"Leaver Dept.","2022","60-64","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Inner London - East","90","[c]","60420","53500"
"Leaver Dept.","2022","60-64","Inner London - West","55","[c]","57130","55630"
"Leaver Dept.","2022","60-64","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Merseyside","15","[c]","30050","25310"
"Leaver Dept.","2022","60-64","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Northumberland, and Tyne and Wear","25","[c]","40990","34290"
"Leaver Dept.","2022","60-64","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outer London - West and North West","80","[c]","51050","34550"
"Leaver Dept.","2022","60-64","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","West Midlands","35","[c]","59990","41270"
"Leaver Dept.","2022","60-64","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","West Yorkshire","30","[c]","36110","35820"
"Leaver Dept.","2022","65+","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","41600","34520"
"Leaver Dept.","2022","65+","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","East Anglia","10","[c]","45390","30660"
"Leaver Dept.","2022","65+","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","47070","40560"
"Leaver Dept.","2022","65+","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Inner London - East","40","[c]","62760","54050"
"Leaver Dept.","2022","65+","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outer London - West and North West","40","[c]","54290","40570"
"Leaver Dept.","2022","65+","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","23630","21790"
"New entrant CS","2022","16-19","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Derbyshire and Nottinghamshire","25","[c]","21800","21250"
"New entrant CS","2022","16-19","Devon","20","[c]","19680","20200"
"New entrant CS","2022","16-19","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Anglia","25","[c]","22530","21810"
"New entrant CS","2022","16-19","East Wales","30","[c]","21400","21250"
"New entrant CS","2022","16-19","East Yorkshire and Northern Lincolnshire","10","[c]","21280","21260"
"New entrant CS","2022","16-19","Eastern Scotland","45","[c]","21510","21050"
"New entrant CS","2022","16-19","Essex","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","105","[c]","18930","17650"
"New entrant CS","2022","16-19","Greater Manchester","50","[c]","22340","21260"
"New entrant CS","2022","16-19","Hampshire and Isle of Wight","30","[c]","21240","20890"
"New entrant CS","2022","16-19","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Inner London - East","20","[c]","26460","25220"
"New entrant CS","2022","16-19","Inner London - West","75","[c]","25110","25170"
"New entrant CS","2022","16-19","Kent","30","[c]","24000","24250"
"New entrant CS","2022","16-19","Lancashire","20","[c]","22530","21260"
"New entrant CS","2022","16-19","Leicestershire, Rutland and Northamptonshire","25","[c]","22000","21260"
"New entrant CS","2022","16-19","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Merseyside","40","[c]","21800","21250"
"New entrant CS","2022","16-19","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northumberland, and Tyne and Wear","40","[c]","21460","21260"
"New entrant CS","2022","16-19","Outer London - East and North East","10","[c]","25930","25110"
"New entrant CS","2022","16-19","Outer London - South","10","[c]","26430","25590"
"New entrant CS","2022","16-19","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Shropshire and Staffordshire","10","[c]","22660","23140"
"New entrant CS","2022","16-19","South Yorkshire","15","[c]","21940","21260"
"New entrant CS","2022","16-19","Southern Scotland","20","[c]","20520","21050"
"New entrant CS","2022","16-19","Surrey, East and West Sussex","20","[c]","24100","22470"
"New entrant CS","2022","16-19","Tees Valley and Durham","15","[c]","21880","22200"
"New entrant CS","2022","16-19","Unknown","25","[c]","17510","16190"
"New entrant CS","2022","16-19","West Central Scotland","40","[c]","21330","21050"
"New entrant CS","2022","16-19","West Midlands","45","[c]","22270","21260"
"New entrant CS","2022","16-19","West Wales and The Valleys","65","[c]","19190","18310"
"New entrant CS","2022","16-19","West Yorkshire","65","[c]","22190","21250"
"New entrant CS","2022","20-29","Bedfordshire and Hertfordshire","255","[c]","26550","27570"
"New entrant CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","475","[c]","26110","25540"
"New entrant CS","2022","20-29","Cheshire","200","[c]","24490","23140"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","60","[c]","22980","21260"
"New entrant CS","2022","20-29","Cumbria","85","[c]","23280","21300"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","800","[c]","25080","23390"
"New entrant CS","2022","20-29","Devon","360","[c]","23160","22350"
"New entrant CS","2022","20-29","Dorset and Somerset","225","[c]","23750","22560"
"New entrant CS","2022","20-29","East Anglia","615","[c]","24360","23170"
"New entrant CS","2022","20-29","East Wales","1050","[c]","24950","23170"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","225","[c]","22750","23140"
"New entrant CS","2022","20-29","Eastern Scotland","1195","[c]","26040","24400"
"New entrant CS","2022","20-29","Essex","255","[c]","25130","24250"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","1510","[c]","25750","24750"
"New entrant CS","2022","20-29","Greater Manchester","1460","[c]","25960","25000"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","650","[c]","25450","24880"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","175","[c]","23670","23140"
"New entrant CS","2022","20-29","Highlands and Islands","50","[c]","24640","23510"
"New entrant CS","2022","20-29","Inner London - East","1200","[c]","31870","30750"
"New entrant CS","2022","20-29","Inner London - West","4480","[c]","32470","31700"
"New entrant CS","2022","20-29","Kent","390","[c]","24850","24470"
"New entrant CS","2022","20-29","Lancashire","595","[c]","23550","22600"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","420","[c]","22830","21260"
"New entrant CS","2022","20-29","Lincolnshire","150","[c]","23970","23170"
"New entrant CS","2022","20-29","Merseyside","1110","[c]","24000","21680"
"New entrant CS","2022","20-29","North Eastern Scotland","90","[c]","27140","27230"
"New entrant CS","2022","20-29","North Yorkshire","220","[c]","26500","25250"
"New entrant CS","2022","20-29","Northern Ireland","245","[c]","25480","24880"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","1150","[c]","24380","21300"
"New entrant CS","2022","20-29","Outer London - East and North East","300","[c]","27960","29020"
"New entrant CS","2022","20-29","Outer London - South","475","[c]","30310","28650"
"New entrant CS","2022","20-29","Outer London - West and North West","545","[c]","28380","28650"
"New entrant CS","2022","20-29","Overseas","10","[c]","27180","21680"
"New entrant CS","2022","20-29","Shropshire and Staffordshire","380","[c]","23910","23140"
"New entrant CS","2022","20-29","South Yorkshire","480","[c]","25060","24840"
"New entrant CS","2022","20-29","Southern Scotland","260","[c]","23340","21260"
"New entrant CS","2022","20-29","Surrey, East and West Sussex","450","[c]","25970","24800"
"New entrant CS","2022","20-29","Tees Valley and Durham","430","[c]","24330","23140"
"New entrant CS","2022","20-29","Unknown","350","[c]","25550","27500"
"New entrant CS","2022","20-29","West Central Scotland","1155","[c]","25520","23450"
"New entrant CS","2022","20-29","West Midlands","1405","[c]","25320","24430"
"New entrant CS","2022","20-29","West Wales and The Valleys","590","[c]","22810","21840"
"New entrant CS","2022","20-29","West Yorkshire","1445","[c]","25850","23770"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","145","[c]","28630","28140"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","335","[c]","29990","28140"
"New entrant CS","2022","30-39","Cheshire","155","[c]","29220","24900"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","55","[c]","25490","23020"
"New entrant CS","2022","30-39","Cumbria","90","[c]","25020","21300"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","530","[c]","27750","26590"
"New entrant CS","2022","30-39","Devon","235","[c]","27460","23540"
"New entrant CS","2022","30-39","Dorset and Somerset","140","[c]","26890","24450"
"New entrant CS","2022","30-39","East Anglia","420","[c]","27220","25010"
"New entrant CS","2022","30-39","East Wales","695","[c]","29430","26590"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","130","[c]","26330","23170"
"New entrant CS","2022","30-39","Eastern Scotland","970","[c]","30440","27230"
"New entrant CS","2022","30-39","Essex","170","[c]","29300","25010"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","920","[c]","32750","30910"
"New entrant CS","2022","30-39","Greater Manchester","915","[c]","30470","26590"
"New entrant CS","2022","30-39","Hampshire and Isle of Wight","355","[c]","30480","27570"
"New entrant CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","155","[c]","26540","24920"
"New entrant CS","2022","30-39","Highlands and Islands","45","[c]","28910","27570"
"New entrant CS","2022","30-39","Inner London - East","740","[c]","38640","32790"
"New entrant CS","2022","30-39","Inner London - West","1700","[c]","43010","40600"
"New entrant CS","2022","30-39","Kent","240","[c]","26500","25190"
"New entrant CS","2022","30-39","Lancashire","410","[c]","26070","23940"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","215","[c]","25170","23140"
"New entrant CS","2022","30-39","Lincolnshire","100","[c]","26380","24800"
"New entrant CS","2022","30-39","Merseyside","755","[c]","26190","24880"
"New entrant CS","2022","30-39","North Eastern Scotland","80","[c]","30340","27230"
"New entrant CS","2022","30-39","North Yorkshire","155","[c]","33290","29350"
"New entrant CS","2022","30-39","Northern Ireland","190","[c]","29510","26590"
"New entrant CS","2022","30-39","Northumberland, and Tyne and Wear","750","[c]","27290","26130"
"New entrant CS","2022","30-39","Outer London - East and North East","150","[c]","31110","31060"
"New entrant CS","2022","30-39","Outer London - South","240","[c]","35740","31060"
"New entrant CS","2022","30-39","Outer London - West and North West","285","[c]","32170","31060"
"New entrant CS","2022","30-39","Overseas","15","[c]","39000","36960"
"New entrant CS","2022","30-39","Shropshire and Staffordshire","240","[c]","27230","23740"
"New entrant CS","2022","30-39","South Yorkshire","300","[c]","31340","27570"
"New entrant CS","2022","30-39","Southern Scotland","190","[c]","25890","24400"
"New entrant CS","2022","30-39","Surrey, East and West Sussex","275","[c]","29530","27070"
"New entrant CS","2022","30-39","Tees Valley and Durham","310","[c]","27760","24430"
"New entrant CS","2022","30-39","Unknown","195","[c]","30390","27570"
"New entrant CS","2022","30-39","West Central Scotland","880","[c]","30120","27230"
"New entrant CS","2022","30-39","West Midlands","905","[c]","29090","27570"
"New entrant CS","2022","30-39","West Wales and The Valleys","440","[c]","25920","23160"
"New entrant CS","2022","30-39","West Yorkshire","855","[c]","30580","27570"
"New entrant CS","2022","40-49","Bedfordshire and Hertfordshire","130","[c]","31930","28200"
"New entrant CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","220","[c]","32410","28280"
"New entrant CS","2022","40-49","Cheshire","80","[c]","31620","28200"
"New entrant CS","2022","40-49","Cornwall and Isles of Scilly","50","[c]","26810","24800"
"New entrant CS","2022","40-49","Cumbria","80","[c]","28220","23750"
"New entrant CS","2022","40-49","Derbyshire and Nottinghamshire","410","[c]","29360","26590"
"New entrant CS","2022","40-49","Devon","165","[c]","31860","27130"
"New entrant CS","2022","40-49","Dorset and Somerset","140","[c]","27780","26100"
"New entrant CS","2022","40-49","East Anglia","330","[c]","29780","26350"
"New entrant CS","2022","40-49","East Wales","425","[c]","32530","27570"
"New entrant CS","2022","40-49","East Yorkshire and Northern Lincolnshire","115","[c]","27850","25710"
"New entrant CS","2022","40-49","Eastern Scotland","580","[c]","32990","27570"
"New entrant CS","2022","40-49","Essex","155","[c]","30420","26140"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","600","[c]","37000","33000"
"New entrant CS","2022","40-49","Greater Manchester","530","[c]","32840","27570"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","310","[c]","32020","27570"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","145","[c]","29700","27570"
"New entrant CS","2022","40-49","Highlands and Islands","40","[c]","28590","27230"
"New entrant CS","2022","40-49","Inner London - East","475","[c]","44060","38220"
"New entrant CS","2022","40-49","Inner London - West","880","[c]","47180","42470"
"New entrant CS","2022","40-49","Kent","170","[c]","28870","26140"
"New entrant CS","2022","40-49","Lancashire","265","[c]","28330","24800"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","170","[c]","27630","24260"
"New entrant CS","2022","40-49","Lincolnshire","80","[c]","31200","27570"
"New entrant CS","2022","40-49","Merseyside","450","[c]","28740","26310"
"New entrant CS","2022","40-49","North Eastern Scotland","50","[c]","33430","27570"
"New entrant CS","2022","40-49","North Yorkshire","125","[c]","36120","33000"
"New entrant CS","2022","40-49","Northern Ireland","110","[c]","30960","26590"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","505","[c]","28540","26130"
"New entrant CS","2022","40-49","Outer London - East and North East","105","[c]","31790","30830"
"New entrant CS","2022","40-49","Outer London - South","195","[c]","38760","35050"
"New entrant CS","2022","40-49","Outer London - West and North West","195","[c]","33570","31060"
"New entrant CS","2022","40-49","Overseas","15","[c]","39940","39030"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","225","[c]","31230","26380"
"New entrant CS","2022","40-49","South Yorkshire","195","[c]","32980","27660"
"New entrant CS","2022","40-49","Southern Scotland","105","[c]","25360","24400"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","250","[c]","32660","28140"
"New entrant CS","2022","40-49","Tees Valley and Durham","230","[c]","28910","26130"
"New entrant CS","2022","40-49","Unknown","145","[c]","36970","29290"
"New entrant CS","2022","40-49","West Central Scotland","555","[c]","32910","27570"
"New entrant CS","2022","40-49","West Midlands","620","[c]","32530","27570"
"New entrant CS","2022","40-49","West Wales and The Valleys","275","[c]","28260","23170"
"New entrant CS","2022","40-49","West Yorkshire","540","[c]","33530","27570"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","170","[c]","30610","29290"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","210","[c]","31690","27570"
"New entrant CS","2022","50-59","Cheshire","110","[c]","30470","28200"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","60","[c]","27770","23170"
"New entrant CS","2022","50-59","Cumbria","65","[c]","29460","27140"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","285","[c]","28600","26590"
"New entrant CS","2022","50-59","Devon","190","[c]","30850","27570"
"New entrant CS","2022","50-59","Dorset and Somerset","150","[c]","31240","26740"
"New entrant CS","2022","50-59","East Anglia","275","[c]","28740","26140"
"New entrant CS","2022","50-59","East Wales","270","[c]","32150","26130"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","90","[c]","26420","24920"
"New entrant CS","2022","50-59","Eastern Scotland","415","[c]","32970","27570"
"New entrant CS","2022","50-59","Essex","130","[c]","29690","28200"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","465","[c]","36060","33000"
"New entrant CS","2022","50-59","Greater Manchester","365","[c]","31160","27570"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","340","[c]","30210","24880"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","120","[c]","28070","26650"
"New entrant CS","2022","50-59","Highlands and Islands","30","[c]","29400","27570"
"New entrant CS","2022","50-59","Inner London - East","320","[c]","43370","36450"
"New entrant CS","2022","50-59","Inner London - West","530","[c]","49470","41950"
"New entrant CS","2022","50-59","Kent","185","[c]","28160","26350"
"New entrant CS","2022","50-59","Lancashire","235","[c]","29400","26130"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","185","[c]","27310","24450"
"New entrant CS","2022","50-59","Lincolnshire","85","[c]","28470","27570"
"New entrant CS","2022","50-59","Merseyside","375","[c]","27360","24880"
"New entrant CS","2022","50-59","North Eastern Scotland","40","[c]","34520","27230"
"New entrant CS","2022","50-59","North Yorkshire","125","[c]","32050","29920"
"New entrant CS","2022","50-59","Northern Ireland","50","[c]","28740","25730"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","435","[c]","27430","23280"
"New entrant CS","2022","50-59","Outer London - East and North East","90","[c]","32520","31060"
"New entrant CS","2022","50-59","Outer London - South","190","[c]","35860","31060"
"New entrant CS","2022","50-59","Outer London - West and North West","175","[c]","32800","31060"
"New entrant CS","2022","50-59","Overseas","10","[c]","44360","38370"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","180","[c]","30110","27570"
"New entrant CS","2022","50-59","South Yorkshire","170","[c]","30840","27570"
"New entrant CS","2022","50-59","Southern Scotland","115","[c]","24530","22410"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","245","[c]","30480","27570"
"New entrant CS","2022","50-59","Tees Valley and Durham","195","[c]","28810","27570"
"New entrant CS","2022","50-59","Unknown","120","[c]","36230","29390"
"New entrant CS","2022","50-59","West Central Scotland","445","[c]","31450","27230"
"New entrant CS","2022","50-59","West Midlands","420","[c]","32180","27570"
"New entrant CS","2022","50-59","West Wales and The Valleys","245","[c]","29470","26820"
"New entrant CS","2022","50-59","West Yorkshire","380","[c]","32910","27570"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","35","[c]","30790","28740"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","28920","27570"
"New entrant CS","2022","60-64","Cheshire","30","[c]","27620","23160"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cumbria","25","[c]","31320","27570"
"New entrant CS","2022","60-64","Derbyshire and Nottinghamshire","60","[c]","28650","27570"
"New entrant CS","2022","60-64","Devon","45","[c]","27940","24620"
"New entrant CS","2022","60-64","Dorset and Somerset","35","[c]","26550","27570"
"New entrant CS","2022","60-64","East Anglia","80","[c]","26820","23390"
"New entrant CS","2022","60-64","East Wales","55","[c]","30890","26830"
"New entrant CS","2022","60-64","East Yorkshire and Northern Lincolnshire","20","[c]","26230","27570"
"New entrant CS","2022","60-64","Eastern Scotland","75","[c]","29580","24400"
"New entrant CS","2022","60-64","Essex","35","[c]","26230","24250"
"New entrant CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","85","[c]","36100","32350"
"New entrant CS","2022","60-64","Greater Manchester","85","[c]","30040","27570"
