"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","HM Revenue and Customs","Tax","1915","1795","41890","37930"
"In post","2022","Counter Fraud","HM Revenue and Customs","Unknown","660","650","31150","28920"
"In post","2022","Counter Fraud","HM Treasury","Counter Fraud","35","30","39770","38090"
"In post","2022","Counter Fraud","Ministry of Justice","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Operational Delivery","5","5","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","Other","2505","2135","22600","21260"
"In post","2022","Debt","HM Revenue and Customs","Operational Delivery","3325","2965","24840","22080"
"In post","2022","Debt","HM Revenue and Customs","Tax","855","820","22200","21250"
"In post","2022","Debt","HM Revenue and Customs","Unknown","115","110","26240","21250"
"In post","2022","Debt","HM Treasury","Operational Delivery","15","15","59190","49590"
"In post","2022","Debt","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","165","160","40730","38180"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","Project Delivery","25","25","39490","35130"
"In post","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","125","125","45070","41120"
"In post","2022","Digital, Data & Technology","Cabinet Office","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","Unknown","1145","1125","50410","54700"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","15","15","52430","47500"
"In post","2022","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","55","55","34230","29160"
"In post","2022","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","75","75","57160","57000"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","1055","1035","41010","38000"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","25","25","42210","39910"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","25","25","53420","40050"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","960","900","38760","39650"
"In post","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","15","15","61740","62380"
"In post","2022","Digital, Data & Technology","Department for Education","Commercial","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education","Communications","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","700","680","41090","37100"
"In post","2022","Digital, Data & Technology","Department for Education","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education","Operational Delivery","15","15","40940","36500"
"In post","2022","Digital, Data & Technology","Department for Education","Policy","250","240","44160","40230"
"In post","2022","Digital, Data & Technology","Department for Education","Project Delivery","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education","Property","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","865","845","42870","44820"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","60","60","37770","30400"
"In post","2022","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","165","160","47710","47000"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","145","140","47190","45720"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","35","30","37530","33590"
"In post","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","1215","1195","39720","38650"
"In post","2022","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","30","30","33760","30730"
"In post","2022","Digital, Data & Technology","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Transport","Security","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Transport","Unknown","25","25","37060","35060"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","4005","3850","42290","37020"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions","Operational Delivery","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions","Other","20","20","41950","35310"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions","Project Delivery","80","75","34160","33170"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions","Security","10","10","44880","39960"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Commercial","15","15","37570","35060"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Communications","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","390","380","44210","40260"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Finance","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Human Resources","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Medicine","15","15","31070","27400"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Operational Delivery","10","10","47440","53360"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","60","60","45710","41220"
"In post","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","310","305","43150","39630"
"In post","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","30","25","34520","33930"
"In post","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","705","675","37870","38450"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","2165","2090","41880","40180"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","395","375","36380","33370"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs","Operational Research","20","20","48930","47870"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs","Tax","80","80","40250","40180"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs","Unknown","360","355","47700","40520"
