"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","East Wales","Outside London","EO","960","915","26070","26590"
"In post","2022","Unknown","East Wales","Outside London","G6/G7","450","435","55730","53820"
"In post","2022","Unknown","East Wales","Outside London","SCS level","25","25","[c]","[c]"
"In post","2022","Unknown","East Wales","Outside London","SEO/HEO","1300","1265","35260","33370"
"In post","2022","Unknown","East Wales","Outside London","Unknown","120","110","27430","25560"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","275","270","23500","22600"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","EO","135","130","26650","26770"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","60","55","28240","27510"
"In post","2022","Unknown","Eastern Scotland","Outside London","AA/AO","2290","2145","23480","23230"
"In post","2022","Unknown","Eastern Scotland","Outside London","EO","1950","1840","31270","30840"
"In post","2022","Unknown","Eastern Scotland","Outside London","G6/G7","865","830","62430","62170"
"In post","2022","Unknown","Eastern Scotland","Outside London","SCS level","65","65","90770","83230"
"In post","2022","Unknown","Eastern Scotland","Outside London","SEO/HEO","2010","1910","39280","39660"
"In post","2022","Unknown","Eastern Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Essex","Outside London","AA/AO","250","240","23520","21900"
"In post","2022","Unknown","Essex","Outside London","EO","175","160","28410","26820"
"In post","2022","Unknown","Essex","Outside London","G6/G7","45","40","59770","55210"
"In post","2022","Unknown","Essex","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Essex","Outside London","SEO/HEO","140","130","37400","36670"
"In post","2022","Unknown","Essex","Outside London","Unknown","120","105","26020","24800"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","635","600","22610","21270"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","775","745","26560","26670"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","675","645","57320","54780"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","55","55","107900","99540"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","1435","1380","36450","36500"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","300","285","35300","31390"
"In post","2022","Unknown","Greater Manchester","Outside London","AA/AO","975","910","21660","21250"
"In post","2022","Unknown","Greater Manchester","Outside London","EO","1070","1035","26470","26590"
"In post","2022","Unknown","Greater Manchester","Outside London","G6/G7","465","450","57030","55210"
"In post","2022","Unknown","Greater Manchester","Outside London","SCS level","25","25","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Outside London","SEO/HEO","1310","1285","34580","33370"
"In post","2022","Unknown","Greater Manchester","Outside London","Unknown","250","230","26590","24800"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","AA/AO","980","790","22140","21170"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","EO","500","485","27120","26350"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","G6/G7","270","260","58450","54220"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","SCS level","25","25","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","SEO/HEO","650","630","35530","34280"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","Unknown","95","85","28250","26660"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","185","180","23350","21380"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","65","60","26500","26670"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","45","40","36620","34730"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","35","30","26200","24800"
"In post","2022","Unknown","Highlands and Islands","Outside London","AA/AO","140","125","23530","23230"
"In post","2022","Unknown","Highlands and Islands","Outside London","EO","130","125","30600","30040"
"In post","2022","Unknown","Highlands and Islands","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Outside London","SEO/HEO","70","65","38890","37640"
"In post","2022","Unknown","Inner London - East","London","AA/AO","560","520","27450","25860"
"In post","2022","Unknown","Inner London - East","London","EO","1160","1120","32340","31060"
"In post","2022","Unknown","Inner London - East","London","G6/G7","780","755","63550","62120"
"In post","2022","Unknown","Inner London - East","London","SCS level","145","140","102290","95000"
"In post","2022","Unknown","Inner London - East","London","SEO/HEO","1560","1520","40740","40300"
"In post","2022","Unknown","Inner London - East","London","Unknown","145","135","33240","32240"
"In post","2022","Unknown","Inner London - West","London","AA/AO","760","745","25780","23770"
"In post","2022","Unknown","Inner London - West","London","EO","1425","1400","28650","28310"
"In post","2022","Unknown","Inner London - West","London","G6/G7","5025","4910","59740","57430"
"In post","2022","Unknown","Inner London - West","London","SCS level","670","660","94830","85000"
"In post","2022","Unknown","Inner London - West","London","SEO/HEO","6035","5960","36460","35060"
"In post","2022","Unknown","Inner London - West","London","Unknown","55","55","[c]","[c]"
"In post","2022","Unknown","Kent","Outside London","AA/AO","480","475","24690","21790"
"In post","2022","Unknown","Kent","Outside London","EO","390","365","28690","26470"
"In post","2022","Unknown","Kent","Outside London","G6/G7","45","40","58780","54770"
"In post","2022","Unknown","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Outside London","SEO/HEO","115","110","39280","40110"
"In post","2022","Unknown","Kent","Outside London","Unknown","110","100","27620","26560"
"In post","2022","Unknown","Lancashire","Outside London","AA/AO","730","670","22080","21260"
"In post","2022","Unknown","Lancashire","Outside London","EO","340","325","27920","27570"
"In post","2022","Unknown","Lancashire","Outside London","G6/G7","110","105","57550","55210"
"In post","2022","Unknown","Lancashire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Lancashire","Outside London","SEO/HEO","165","160","36800","35310"
"In post","2022","Unknown","Lancashire","Outside London","Unknown","125","115","27470","24800"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","390","365","22030","21260"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","EO","145","135","27600","27130"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","30","25","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","95","90","36930","36330"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","95","90","27780","24800"
"In post","2022","Unknown","Lincolnshire","Outside London","AA/AO","110","105","21650","20970"
"In post","2022","Unknown","Lincolnshire","Outside London","EO","40","40","27100","26570"
"In post","2022","Unknown","Lincolnshire","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Outside London","SEO/HEO","45","40","36430","35900"
"In post","2022","Unknown","Lincolnshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Merseyside","Outside London","AA/AO","1345","1220","21510","21250"
"In post","2022","Unknown","Merseyside","Outside London","EO","930","895","26140","26590"
"In post","2022","Unknown","Merseyside","Outside London","G6/G7","270","265","56580","55210"
"In post","2022","Unknown","Merseyside","Outside London","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Merseyside","Outside London","SEO/HEO","760","745","34720","33370"
"In post","2022","Unknown","Merseyside","Outside London","Unknown","215","200","26380","24800"
"In post","2022","Unknown","North Eastern Scotland","Outside London","AA/AO","225","205","26150","23780"
"In post","2022","Unknown","North Eastern Scotland","Outside London","EO","215","205","31540","30450"
"In post","2022","Unknown","North Eastern Scotland","Outside London","G6/G7","30","30","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Outside London","SEO/HEO","155","145","40200","39660"
"In post","2022","Unknown","North Yorkshire","Outside London","AA/AO","215","205","23670","21170"
"In post","2022","Unknown","North Yorkshire","Outside London","EO","130","125","27020","26670"
"In post","2022","Unknown","North Yorkshire","Outside London","G6/G7","80","70","57560","53430"
"In post","2022","Unknown","North Yorkshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Outside London","SEO/HEO","170","160","35080","33630"
"In post","2022","Unknown","North Yorkshire","Outside London","Unknown","35","30","27370","24800"
"In post","2022","Unknown","Northern Ireland","Outside London","AA/AO","485","455","21210","21250"
"In post","2022","Unknown","Northern Ireland","Outside London","EO","330","320","26940","26590"
"In post","2022","Unknown","Northern Ireland","Outside London","G6/G7","50","45","60150","56640"
"In post","2022","Unknown","Northern Ireland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Outside London","SEO/HEO","270","260","36340","33370"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","AA/AO","1805","1525","21470","21250"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","EO","1065","1010","26750","26820"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","G6/G7","310","305","57070","55210"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","990","960","35340","33370"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","Unknown","80","75","28220","27000"
"In post","2022","Unknown","Outer London - East and North East","London","AA/AO","240","235","27930","29020"
"In post","2022","Unknown","Outer London - East and North East","London","EO","100","100","31070","31060"
"In post","2022","Unknown","Outer London - East and North East","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","London","SEO/HEO","30","30","39170","38500"
"In post","2022","Unknown","Outer London - East and North East","London","Unknown","45","40","31420","27980"
"In post","2022","Unknown","Outer London - South","London","AA/AO","295","285","24820","25330"
"In post","2022","Unknown","Outer London - South","London","EO","585","570","30670","30600"
"In post","2022","Unknown","Outer London - South","London","G6/G7","320","315","64060","62120"
"In post","2022","Unknown","Outer London - South","London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Outer London - South","London","SEO/HEO","765","750","39280","37930"
"In post","2022","Unknown","Outer London - South","London","Unknown","65","60","31340","27980"
"In post","2022","Unknown","Outer London - West and North West","London","AA/AO","325","305","26490","25110"
"In post","2022","Unknown","Outer London - West and North West","London","EO","475","455","29240","28650"
"In post","2022","Unknown","Outer London - West and North West","London","G6/G7","175","170","59110","55960"
"In post","2022","Unknown","Outer London - West and North West","London","SCS level","30","25","128850","121220"
"In post","2022","Unknown","Outer London - West and North West","London","SEO/HEO","310","300","38860","38930"
