"Status","Year","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Department for International Trade","Inner London - West","125","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","40660","37540"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","70","[c]","44590","39600"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","26610","26130"
"Leaver CS","2022","No function","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Derbyshire and Nottinghamshire","15","[c]","32320","26740"
"Leaver CS","2022","No function","Department for Transport","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Anglia","20","[c]","27190","26700"
"Leaver CS","2022","No function","Department for Transport","East Wales","25","[c]","25730","26520"
"Leaver CS","2022","No function","Department for Transport","East Yorkshire and Northern Lincolnshire","10","[c]","35790","27680"
"Leaver CS","2022","No function","Department for Transport","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Essex","10","[c]","33820","26130"
"Leaver CS","2022","No function","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","28680","26640"
"Leaver CS","2022","No function","Department for Transport","Greater Manchester","15","[c]","26880","26580"
"Leaver CS","2022","No function","Department for Transport","Hampshire and Isle of Wight","75","[c]","36030","29470"
"Leaver CS","2022","No function","Department for Transport","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Inner London - West","200","[c]","45090","42680"
"Leaver CS","2022","No function","Department for Transport","Kent","30","[c]","29310","26840"
"Leaver CS","2022","No function","Department for Transport","Lancashire","15","[c]","26430","26470"
"Leaver CS","2022","No function","Department for Transport","Leicestershire, Rutland and Northamptonshire","15","[c]","30460","26780"
"Leaver CS","2022","No function","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Northumberland, and Tyne and Wear","25","[c]","24660","21840"
"Leaver CS","2022","No function","Department for Transport","Outer London - East and North East","15","[c]","31580","30780"
"Leaver CS","2022","No function","Department for Transport","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Outer London - West and North West","10","[c]","30890","30740"
"Leaver CS","2022","No function","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Shropshire and Staffordshire","10","[c]","26480","26450"
"Leaver CS","2022","No function","Department for Transport","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Surrey, East and West Sussex","25","[c]","29520","27230"
"Leaver CS","2022","No function","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Unknown","335","[c]","21710","21840"
"Leaver CS","2022","No function","Department for Transport","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","West Midlands","20","[c]","28580","26130"
"Leaver CS","2022","No function","Department for Transport","West Wales and The Valleys","20","[c]","26360","26410"
"Leaver CS","2022","No function","Department for Transport","West Yorkshire","25","[c]","30810","26300"
"Leaver CS","2022","No function","Department for Work and Pensions","Bedfordshire and Hertfordshire","105","[c]","29170","29290"
"Leaver CS","2022","No function","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","135","[c]","28190","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Cheshire","85","[c]","26280","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Cornwall and Isles of Scilly","75","[c]","24090","21260"
"Leaver CS","2022","No function","Department for Work and Pensions","Cumbria","30","[c]","27740","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Derbyshire and Nottinghamshire","210","[c]","27500","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Devon","125","[c]","24650","21260"
"Leaver CS","2022","No function","Department for Work and Pensions","Dorset and Somerset","45","[c]","27440","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","East Anglia","210","[c]","25690","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","East Wales","125","[c]","26670","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","85","[c]","25760","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Eastern Scotland","265","[c]","24190","21260"
"Leaver CS","2022","No function","Department for Work and Pensions","Essex","160","[c]","28440","29290"
"Leaver CS","2022","No function","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","200","[c]","26580","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Greater Manchester","335","[c]","25280","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Hampshire and Isle of Wight","120","[c]","27600","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","80","[c]","26440","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Highlands and Islands","30","[c]","26780","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Inner London - East","255","[c]","30850","31060"
"Leaver CS","2022","No function","Department for Work and Pensions","Inner London - West","105","[c]","32790","31060"
"Leaver CS","2022","No function","Department for Work and Pensions","Kent","140","[c]","28530","29290"
"Leaver CS","2022","No function","Department for Work and Pensions","Lancashire","440","[c]","23220","21260"
"Leaver CS","2022","No function","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","135","[c]","25710","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Lincolnshire","40","[c]","26120","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Merseyside","270","[c]","27310","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","North Eastern Scotland","30","[c]","36810","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","North Yorkshire","55","[c]","30000","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Northumberland, and Tyne and Wear","490","[c]","23430","21260"
"Leaver CS","2022","No function","Department for Work and Pensions","Outer London - East and North East","155","[c]","29910","31060"
"Leaver CS","2022","No function","Department for Work and Pensions","Outer London - South","105","[c]","30390","31060"
"Leaver CS","2022","No function","Department for Work and Pensions","Outer London - West and North West","195","[c]","30840","31060"
"Leaver CS","2022","No function","Department for Work and Pensions","Shropshire and Staffordshire","130","[c]","26090","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","South Yorkshire","135","[c]","25680","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Southern Scotland","80","[c]","26950","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Surrey, East and West Sussex","260","[c]","26380","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","Tees Valley and Durham","130","[c]","25570","21260"
"Leaver CS","2022","No function","Department for Work and Pensions","Unknown","50","[c]","27280","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","West Central Scotland","240","[c]","24930","21260"
"Leaver CS","2022","No function","Department for Work and Pensions","West Midlands","270","[c]","26550","27570"
"Leaver CS","2022","No function","Department for Work and Pensions","West Wales and The Valleys","200","[c]","24970","21260"
"Leaver CS","2022","No function","Department for Work and Pensions","West Yorkshire","250","[c]","27100","27570"
"Leaver CS","2022","No function","Department of Health and Social Care","Bedfordshire and Hertfordshire","55","[c]","40270","33090"
"Leaver CS","2022","No function","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","38650","31420"
"Leaver CS","2022","No function","Department of Health and Social Care","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","East Anglia","130","[c]","42650","37470"
"Leaver CS","2022","No function","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","Essex","35","[c]","45580","40060"
"Leaver CS","2022","No function","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","205","[c]","33760","28590"
"Leaver CS","2022","No function","Department of Health and Social Care","Greater Manchester","75","[c]","41820","34170"
"Leaver CS","2022","No function","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","Inner London - East","960","[c]","46060","40070"
"Leaver CS","2022","No function","Department of Health and Social Care","Inner London - West","350","[c]","48690","40650"
"Leaver CS","2022","No function","Department of Health and Social Care","Kent","15","[c]","73180","87210"
"Leaver CS","2022","No function","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","35","[c]","56130","45840"
"Leaver CS","2022","No function","Department of Health and Social Care","Merseyside","25","[c]","44520","42120"
"Leaver CS","2022","No function","Department of Health and Social Care","North Yorkshire","20","[c]","56600","42960"
"Leaver CS","2022","No function","Department of Health and Social Care","Northumberland, and Tyne and Wear","115","[c]","42140","36940"
"Leaver CS","2022","No function","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","Outer London - West and North West","110","[c]","37750","32330"
"Leaver CS","2022","No function","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","Surrey, East and West Sussex","45","[c]","49290","45840"
"Leaver CS","2022","No function","Department of Health and Social Care","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care","West Midlands","125","[c]","43070","37190"
"Leaver CS","2022","No function","Department of Health and Social Care","West Yorkshire","270","[c]","31960","28590"
"Leaver CS","2022","No function","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Land Registry","Derbyshire and Nottinghamshire","15","[c]","26950","22600"
"Leaver CS","2022","No function","HM Land Registry","Devon","15","[c]","27490","27130"
"Leaver CS","2022","No function","HM Land Registry","Dorset and Somerset","25","[c]","29420","27130"
"Leaver CS","2022","No function","HM Land Registry","East Anglia","10","[c]","28540","27130"
"Leaver CS","2022","No function","HM Land Registry","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","29530","27130"
"Leaver CS","2022","No function","HM Land Registry","Lancashire","20","[c]","27000","27130"
"Leaver CS","2022","No function","HM Land Registry","Leicestershire, Rutland and Northamptonshire","15","[c]","29160","27130"
"Leaver CS","2022","No function","HM Land Registry","Merseyside","20","[c]","29780","27130"
"Leaver CS","2022","No function","HM Land Registry","Outer London - South","25","[c]","30000","30600"
"Leaver CS","2022","No function","HM Land Registry","Shropshire and Staffordshire","10","[c]","28350","27130"
"Leaver CS","2022","No function","HM Land Registry","Tees Valley and Durham","35","[c]","27450","27130"
"Leaver CS","2022","No function","HM Land Registry","West Midlands","15","[c]","29680","27130"
"Leaver CS","2022","No function","HM Land Registry","West Wales and The Valleys","20","[c]","28870","27130"
"Leaver CS","2022","No function","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Merseyside","10","[c]","25720","27870"
"Leaver CS","2022","No function","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Northumberland, and Tyne and Wear","20","[c]","25050","22080"
"Leaver CS","2022","No function","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Inner London - West","135","[c]","40490","42000"
"Leaver CS","2022","No function","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Dorset and Somerset","35","[c]","31100","33290"
"Leaver CS","2022","No function","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","380","[c]","34640","30460"
"Leaver CS","2022","No function","Ministry of Defence","Hampshire and Isle of Wight","55","[c]","40780","38070"
"Leaver CS","2022","No function","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Kent","25","[c]","37930","47010"
"Leaver CS","2022","No function","Ministry of Defence","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Outer London - West and North West","15","[c]","24470","23250"
"Leaver CS","2022","No function","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bedfordshire and Hertfordshire","250","[c]","23160","20970"
"Leaver CS","2022","No function","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","510","[c]","23390","21070"
"Leaver CS","2022","No function","Ministry of Justice","Cheshire","125","[c]","30320","27360"
"Leaver CS","2022","No function","Ministry of Justice","Cornwall and Isles of Scilly","20","[c]","19620","20230"
"Leaver CS","2022","No function","Ministry of Justice","Cumbria","50","[c]","25810","20970"
"Leaver CS","2022","No function","Ministry of Justice","Derbyshire and Nottinghamshire","375","[c]","22940","20970"
"Leaver CS","2022","No function","Ministry of Justice","Devon","185","[c]","23470","20970"
"Leaver CS","2022","No function","Ministry of Justice","Dorset and Somerset","190","[c]","24490","20100"
"Leaver CS","2022","No function","Ministry of Justice","East Anglia","615","[c]","23980","20970"
"Leaver CS","2022","No function","Ministry of Justice","East Wales","370","[c]","22840","20970"
"Leaver CS","2022","No function","Ministry of Justice","East Yorkshire and Northern Lincolnshire","220","[c]","21550","20970"
"Leaver CS","2022","No function","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Essex","160","[c]","23550","20970"
"Leaver CS","2022","No function","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","345","[c]","23030","20970"
"Leaver CS","2022","No function","Ministry of Justice","Greater Manchester","350","[c]","25160","20970"
"Leaver CS","2022","No function","Ministry of Justice","Hampshire and Isle of Wight","250","[c]","24570","20970"
"Leaver CS","2022","No function","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","200","[c]","24250","20970"
"Leaver CS","2022","No function","Ministry of Justice","Inner London - East","405","[c]","33060","26410"
"Leaver CS","2022","No function","Ministry of Justice","Inner London - West","700","[c]","35660","28310"
"Leaver CS","2022","No function","Ministry of Justice","Kent","385","[c]","25320","20970"
"Leaver CS","2022","No function","Ministry of Justice","Lancashire","295","[c]","24900","20970"
"Leaver CS","2022","No function","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","410","[c]","21210","20370"
"Leaver CS","2022","No function","Ministry of Justice","Lincolnshire","110","[c]","22200","20970"
"Leaver CS","2022","No function","Ministry of Justice","Merseyside","150","[c]","23880","20970"
"Leaver CS","2022","No function","Ministry of Justice","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","North Yorkshire","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Northumberland, and Tyne and Wear","65","[c]","22150","20370"
"Leaver CS","2022","No function","Ministry of Justice","Outer London - East and North East","185","[c]","24900","23720"
"Leaver CS","2022","No function","Ministry of Justice","Outer London - South","135","[c]","26610","23720"
"Leaver CS","2022","No function","Ministry of Justice","Outer London - West and North West","185","[c]","24260","23720"
"Leaver CS","2022","No function","Ministry of Justice","Shropshire and Staffordshire","375","[c]","22650","20750"
"Leaver CS","2022","No function","Ministry of Justice","South Yorkshire","230","[c]","31180","25480"
"Leaver CS","2022","No function","Ministry of Justice","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Surrey, East and West Sussex","360","[c]","24270","20970"
"Leaver CS","2022","No function","Ministry of Justice","Tees Valley and Durham","305","[c]","28830","20970"
"Leaver CS","2022","No function","Ministry of Justice","Unknown","230","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","West Central Scotland","20","[c]","26420","20970"
"Leaver CS","2022","No function","Ministry of Justice","West Midlands","340","[c]","25150","20970"
"Leaver CS","2022","No function","Ministry of Justice","West Wales and The Valleys","140","[c]","22010","20100"
"Leaver CS","2022","No function","Ministry of Justice","West Yorkshire","465","[c]","25380","20970"
"Leaver CS","2022","No function","National Crime Agency","Bedfordshire and Hertfordshire","15","[c]","40300","40110"
"Leaver CS","2022","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Cheshire","45","[c]","38610","34900"
"Leaver CS","2022","No function","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","38720","38540"
"Leaver CS","2022","No function","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Inner London - East","70","[c]","48500","40170"
"Leaver CS","2022","No function","National Crime Agency","Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","West Midlands","20","[c]","38930","36410"
"Leaver CS","2022","No function","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","West Yorkshire","15","[c]","35640","36410"
"Leaver CS","2022","No function","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","10","[c]","46350","38620"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","[c]","[c]","[c]","[c]"
