"Status","Year","Parent_department","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Home Office","Cheshire West and Chester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","City of Edinburgh","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","City of Edinburgh","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Clackmannanshire and Fife","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Croydon","London","Heterosexual / straight","65","[c]","37610","30150"
"New entrant CS","2022","Home Office","Croydon","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Croydon","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Croydon","London","Unknown","320","[c]","36230","28650"
"New entrant CS","2022","Home Office","Darlington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Devon CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Dudley","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Dumfries and Galloway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Kent","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Kent","Outside London","Unknown","145","[c]","24940","24880"
"New entrant CS","2022","Home Office","East Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Sussex CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex Haven Gateway","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Glasgow City","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Glasgow City","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Glasgow City","Outside London","Unknown","80","[c]","25760","24880"
"New entrant CS","2022","Home Office","Greater Manchester South West","Outside London","Heterosexual / straight","30","[c]","40020","30820"
"New entrant CS","2022","Home Office","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester South West","Outside London","Unknown","85","[c]","36060","24880"
"New entrant CS","2022","Home Office","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gwynedd","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Harrow and Hillingdon","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Harrow and Hillingdon","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Harrow and Hillingdon","London","Unknown","70","[c]","30550","28650"
"New entrant CS","2022","Home Office","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hertfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hertfordshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hounslow and Richmond upon Thames","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hounslow and Richmond upon Thames","London","Unknown","45","[c]","27440","28650"
"New entrant CS","2022","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Isle of Anglesey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kingston upon Hull, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kingston upon Hull, City of","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lambeth","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lambeth","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lancaster and Wyre","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leeds","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leeds","Outside London","Unknown","50","[c]","26190","24880"
"New entrant CS","2022","Home Office","Leicester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire CC and Rutland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lewisham and Southwark","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lewisham and Southwark","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lisburn and Castlereagh","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lisburn and Castlereagh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lisburn and Castlereagh","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Liverpool","Outside London","Heterosexual / straight","35","[c]","28280","24880"
"New entrant CS","2022","Home Office","Liverpool","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Liverpool","Outside London","Unknown","115","[c]","25330","24880"
"New entrant CS","2022","Home Office","Luton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Luton","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Manchester","Outside London","Unknown","30","[c]","30670","34630"
"New entrant CS","2022","Home Office","Milton Keynes","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Newry, Mourne and Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Newry, Mourne and Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North and North East Lincolnshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North and North East Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Northamptonshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Nottingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Nottingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Oxfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Peterborough","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Plymouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Portsmouth","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sandwell","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sefton","Outside London","Heterosexual / straight","35","[c]","22470","21680"
"New entrant CS","2022","Home Office","Sefton","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sefton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sefton","Outside London","Unknown","105","[c]","23110","24880"
"New entrant CS","2022","Home Office","Sheffield","Outside London","Heterosexual / straight","45","[c]","34590","28270"
"New entrant CS","2022","Home Office","Sheffield","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sheffield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sheffield","Outside London","Unknown","120","[c]","29170","24880"
"New entrant CS","2022","Home Office","Shropshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Solihull","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Solihull","Outside London","Unknown","55","[c]","25580","24880"
"New entrant CS","2022","Home Office","South Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Teesside","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Teesside","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South West Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Southampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Southampton","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Staffordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Staffordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Stoke-on-Trent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Suffolk CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Suffolk CC","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sunderland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Swansea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Swansea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Thurrock","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Thurrock","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tyneside","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tyneside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tyneside","Outside London","Unknown","40","[c]","25470","24880"
"New entrant CS","2022","Home Office","Wakefield","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Wandsworth","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Warwickshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Warwickshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Essex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Essex","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Lothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Lothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Sussex (North East)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Sussex (North East)","Outside London","Unknown","70","[c]","27930","25770"
"New entrant CS","2022","Home Office","Westminster","London","Heterosexual / straight","40","[c]","38860","33650"
"New entrant CS","2022","Home Office","Westminster","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Westminster","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Westminster","London","Unknown","225","[c]","34760","33650"
"New entrant CS","2022","Home Office","Wolverhampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","York","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Angus and Dundee City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Antrim and Newtownabbey","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Ards and North Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Barnet","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Barnet","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","705","[c]","32790","29000"
