"Status","Year","Parent_department","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Work and Pensions","Falkirk","Outside London","Female","30","[c]","24180","21260"
"Leaver Dept.","2022","Department for Work and Pensions","Falkirk","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Flintshire and Wrexham","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Glasgow City","Outside London","Female","80","[c]","27350","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Glasgow City","Outside London","Male","55","[c]","26750","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Gloucestershire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Greater Manchester North East","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Greater Manchester North East","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Greater Manchester North West","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Greater Manchester North West","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Greater Manchester South East","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Greater Manchester South East","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Greater Manchester South West","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Greater Manchester South West","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Gwent Valleys","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Gwent Valleys","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Hackney and Newham","London","Female","35","[c]","31260","31060"
"Leaver Dept.","2022","Department for Work and Pensions","Hackney and Newham","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Haringey and Islington","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Haringey and Islington","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Harrow and Hillingdon","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Hertfordshire CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lambeth","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Leeds","Outside London","Female","75","[c]","33980","27780"
"Leaver Dept.","2022","Department for Work and Pensions","Leeds","Outside London","Male","60","[c]","31660","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Leicester","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Leicester","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lewisham and Southwark","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lewisham and Southwark","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Liverpool","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Liverpool","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Manchester","Outside London","Female","65","[c]","31530","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Manchester","Outside London","Male","55","[c]","33420","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Mid Lancashire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Mid Lancashire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Monmouthshire and Newport","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Monmouthshire and Newport","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North Lanarkshire","Outside London","Female","35","[c]","25190","27570"
"Leaver Dept.","2022","Department for Work and Pensions","North Lanarkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Northumberland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Norwich and East Norfolk","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Nottingham","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Nottingham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Perth and Kinross, and Stirling","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Perth and Kinross, and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Plymouth","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Redbridge and Waltham Forest","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Redbridge and Waltham Forest","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Sandwell","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Sandwell","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Sefton","Outside London","Female","40","[c]","30930","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Sefton","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Sheffield","Outside London","Female","50","[c]","33880","31260"
"Leaver Dept.","2022","Department for Work and Pensions","Sheffield","Outside London","Male","45","[c]","39630","35450"
"Leaver Dept.","2022","Department for Work and Pensions","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Somerset CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Lanarkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Teesside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Staffordshire CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Staffordshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Stoke-on-Trent","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Suffolk CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Suffolk CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Sunderland","Outside London","Female","45","[c]","27470","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Sunderland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Swansea","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Telford and Wrekin","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Thurrock","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Thurrock","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Tower Hamlets","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Tower Hamlets","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Tyneside","Outside London","Female","135","[c]","27630","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Tyneside","Outside London","Male","85","[c]","31250","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Walsall","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Warrington","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Warrington","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Essex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Lothian","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Westminster","London","Female","95","[c]","44990","39960"
"Leaver Dept.","2022","Department for Work and Pensions","Westminster","London","Male","85","[c]","45790","39000"
"Leaver Dept.","2022","Department for Work and Pensions","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wirral","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wirral","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wolverhampton","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wolverhampton","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Worcestershire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","York","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","York","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Barnet","London","Female","755","[c]","40200","33880"
"Leaver Dept.","2022","Department of Health and Social Care","Barnet","London","Male","375","[c]","45760","40470"
"Leaver Dept.","2022","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Berkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bexley and Greenwich","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Birmingham","Outside London","Female","245","[c]","38770","32900"
"Leaver Dept.","2022","Department of Health and Social Care","Birmingham","Outside London","Male","80","[c]","46130","35570"
"Leaver Dept.","2022","Department of Health and Social Care","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Brent","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Brighton and Hove","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bristol, City of","Outside London","Female","195","[c]","36260","30020"
"Leaver Dept.","2022","Department of Health and Social Care","Bristol, City of","Outside London","Male","95","[c]","47600","38050"
"Leaver Dept.","2022","Department of Health and Social Care","Bromley","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Buckinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
