"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for International Trade","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","SEO/HEO","Heterosexual / straight","135","[c]","34190","31800"
"New entrant CS","2022","Department for International Trade","Department for International Trade","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","SEO/HEO","Unknown","45","[c]","32980","31800"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","85","[c]","26610","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","85","[c]","52980","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","215","[c]","33980","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","35","[c]","33640","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","50","[c]","35110","33210"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","EO","Heterosexual / straight","55","[c]","26840","26130"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","EO","Unknown","45","[c]","27200","29970"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","G6/G7","Heterosexual / straight","125","[c]","55680","54110"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","G6/G7","Unknown","70","[c]","58480","54730"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","Heterosexual / straight","185","[c]","36700","34710"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","LGBO","35","[c]","36520","34710"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","Unknown","115","[c]","36850","34710"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","Heterosexual / straight","3405","[c]","21620","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","LGBO","355","[c]","21500","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","Undeclared","205","[c]","21600","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","Unknown","695","[c]","21580","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","Heterosexual / straight","3645","[c]","28260","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","LGBO","340","[c]","28050","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","Undeclared","205","[c]","28240","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","Unknown","675","[c]","28050","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","Heterosexual / straight","165","[c]","55810","54070"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","Unknown","50","[c]","57420","57060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","380","[c]","35560","35310"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","Undeclared","30","[c]","37460","36650"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","Unknown","75","[c]","36330","36650"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Heterosexual / straight","85","[c]","26680","27270"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Undeclared","165","[c]","26390","27270"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Heterosexual / straight","55","[c]","55050","53360"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Undeclared","90","[c]","55900","53360"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","170","[c]","34720","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","LGBO","35","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Undeclared","275","[c]","34670","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","AA/AO","Heterosexual / straight","40","[c]","21050","21050"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Heterosexual / straight","325","[c]","20630","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","LGBO","35","[c]","20330","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Unknown","210","[c]","19730","18310"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","EO","Heterosexual / straight","35","[c]","26280","26130"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Heterosexual / straight","70","[c]","22960","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Unknown","95","[c]","22250","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","EO","Heterosexual / straight","150","[c]","26740","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","EO","Unknown","215","[c]","26380","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Heterosexual / straight","40","[c]","34210","30730"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","SEO/HEO","Heterosexual / straight","80","[c]","33090","32620"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","SEO/HEO","Heterosexual / straight","105","[c]","33960","32350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","EO","Heterosexual / straight","105","[c]","27410","26950"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","G6/G7","Heterosexual / straight","115","[c]","52750","50500"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","SEO/HEO","Heterosexual / straight","40","[c]","42790","43920"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
