"Status","Year","Age","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Legal","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Medicine","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Lambeth","London","5","5","[c]","[c]"
"In post","2022","65+","Medicine","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2022","65+","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","25","15","41460","27570"
"In post","2022","65+","Operational Delivery","Angus and Dundee City","Outside London","30","25","23020","21260"
"In post","2022","65+","Operational Delivery","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Barking & Dagenham and Havering","London","15","10","29590","30550"
"In post","2022","65+","Operational Delivery","Barnet","London","35","30","31480","26880"
"In post","2022","65+","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","55","40","26480","27380"
"In post","2022","65+","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","35","28020","26160"
"In post","2022","65+","Operational Delivery","Bedford","Outside London","15","10","26210","25220"
"In post","2022","65+","Operational Delivery","Belfast","Outside London","30","25","23680","21880"
"In post","2022","65+","Operational Delivery","Berkshire","Outside London","50","40","28070","26520"
"In post","2022","65+","Operational Delivery","Bexley and Greenwich","London","35","25","30440","30780"
"In post","2022","65+","Operational Delivery","Birmingham","Outside London","155","115","26220","25310"
"In post","2022","65+","Operational Delivery","Blackburn with Darwen","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Blackpool","Outside London","100","75","23770","21260"
"In post","2022","65+","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","35","25","25730","27570"
"In post","2022","65+","Operational Delivery","Bradford","Outside London","35","25","25400","22080"
"In post","2022","65+","Operational Delivery","Breckland and South Norfolk","Outside London","15","10","25650","21960"
"In post","2022","65+","Operational Delivery","Brent","London","30","25","27480","25110"
"In post","2022","65+","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","20","15","26410","21260"
"In post","2022","65+","Operational Delivery","Brighton and Hove","Outside London","30","25","26190","27570"
"In post","2022","65+","Operational Delivery","Bristol, City of","Outside London","80","60","24610","22560"
"In post","2022","65+","Operational Delivery","Bromley","London","20","15","30300","31060"
"In post","2022","65+","Operational Delivery","Buckinghamshire","Outside London","30","20","28600","27570"
"In post","2022","65+","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Calderdale and Kirklees","Outside London","20","15","26540","27170"
"In post","2022","65+","Operational Delivery","Cambridgeshire CC","Outside London","50","35","30150","27570"
"In post","2022","65+","Operational Delivery","Camden and City of London","London","75","60","27350","24310"
"In post","2022","65+","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","140","105","27130","22740"
"In post","2022","65+","Operational Delivery","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Central Hampshire","Outside London","15","10","31300","27380"
"In post","2022","65+","Operational Delivery","Central Valleys","Outside London","30","25","30800","27570"
"In post","2022","65+","Operational Delivery","Cheshire East","Outside London","25","20","28410","27570"
"In post","2022","65+","Operational Delivery","Cheshire West and Chester","Outside London","15","10","25180","24490"
"In post","2022","65+","Operational Delivery","Chorley and West Lancashire","Outside London","25","20","29050","27380"
"In post","2022","65+","Operational Delivery","City of Edinburgh","Outside London","85","65","28350","26860"
"In post","2022","65+","Operational Delivery","Clackmannanshire and Fife","Outside London","15","10","28040","27570"
"In post","2022","65+","Operational Delivery","Conwy and Denbighshire","Outside London","15","10","32690","27570"
"In post","2022","65+","Operational Delivery","Cornwall and Isles of Scilly","Outside London","40","30","25240","26780"
"In post","2022","65+","Operational Delivery","Coventry","Outside London","30","25","28440","26160"
"In post","2022","65+","Operational Delivery","Croydon","London","215","175","28620","26400"
"In post","2022","65+","Operational Delivery","Darlington","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Derby","Outside London","25","20","24840","23860"
"In post","2022","65+","Operational Delivery","Devon CC","Outside London","120","85","25760","25730"
"In post","2022","65+","Operational Delivery","Dorset","Outside London","40","30","27460","26240"
"In post","2022","65+","Operational Delivery","Dudley","Outside London","25","20","25160","22510"
"In post","2022","65+","Operational Delivery","Dumfries and Galloway","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Durham","Outside London","125","85","25100","22080"
"In post","2022","65+","Operational Delivery","Ealing","London","15","15","32190","31170"
"In post","2022","65+","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","10","5","24710","23890"
"In post","2022","65+","Operational Delivery","East Cumbria","Outside London","15","10","29420","26130"
"In post","2022","65+","Operational Delivery","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","20","15","25870","23230"
"In post","2022","65+","Operational Delivery","East Kent","Outside London","75","55","27990","27370"
"In post","2022","65+","Operational Delivery","East Lancashire","Outside London","10","5","24280","21260"
"In post","2022","65+","Operational Delivery","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","East Merseyside","Outside London","25","20","26170","26890"
"In post","2022","65+","Operational Delivery","East Riding of Yorkshire","Outside London","25","20","29810","27880"
"In post","2022","65+","Operational Delivery","East Surrey","Outside London","25","20","30440","27060"
"In post","2022","65+","Operational Delivery","East Sussex CC","Outside London","60","45","25380","22020"
"In post","2022","65+","Operational Delivery","Enfield","London","15","10","29210","30780"
"In post","2022","65+","Operational Delivery","Essex Haven Gateway","Outside London","10","10","29360","29070"
"In post","2022","65+","Operational Delivery","Essex Thames Gateway","Outside London","35","25","26000","25110"
"In post","2022","65+","Operational Delivery","Falkirk","Outside London","30","20","27660","26900"
"In post","2022","65+","Operational Delivery","Flintshire and Wrexham","Outside London","25","20","24680","21960"
"In post","2022","65+","Operational Delivery","Glasgow City","Outside London","160","110","26030","21680"
"In post","2022","65+","Operational Delivery","Gloucestershire CC","Outside London","50","35","28100","27350"
"In post","2022","65+","Operational Delivery","Greater Manchester North East","Outside London","25","15","29440","27570"
"In post","2022","65+","Operational Delivery","Greater Manchester North West","Outside London","40","25","25060","21260"
"In post","2022","65+","Operational Delivery","Greater Manchester South East","Outside London","30","20","24620","26120"
"In post","2022","65+","Operational Delivery","Greater Manchester South West","Outside London","60","50","25350","23170"
"In post","2022","65+","Operational Delivery","Gwent Valleys","Outside London","20","15","24880","22950"
"In post","2022","65+","Operational Delivery","Gwynedd","Outside London","25","20","23090","21260"
"In post","2022","65+","Operational Delivery","Hackney and Newham","London","125","100","29480","26400"
"In post","2022","65+","Operational Delivery","Haringey and Islington","London","40","35","31670","29490"
"In post","2022","65+","Operational Delivery","Harrow and Hillingdon","London","130","85","30620","30410"
"In post","2022","65+","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","30","20","24760","21860"
"In post","2022","65+","Operational Delivery","Heart of Essex","Outside London","30","20","26770","26550"
"In post","2022","65+","Operational Delivery","Herefordshire, County of","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Hertfordshire CC","Outside London","55","45","29820","29290"
"In post","2022","65+","Operational Delivery","Hounslow and Richmond upon Thames","London","65","50","26900","25630"
"In post","2022","65+","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","30","20","29660","26780"
"In post","2022","65+","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Operational Delivery","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Isle of Wight","Outside London","30","20","25230","21630"
"In post","2022","65+","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","25","25","30770","31060"
"In post","2022","65+","Operational Delivery","Kent Thames Gateway","Outside London","40","35","27010","23840"
"In post","2022","65+","Operational Delivery","Kingston upon Hull, City of","Outside London","35","25","26310","27130"
"In post","2022","65+","Operational Delivery","Lambeth","London","65","55","37150","32260"
"In post","2022","65+","Operational Delivery","Lancaster and Wyre","Outside London","15","10","22530","21260"
"In post","2022","65+","Operational Delivery","Leeds","Outside London","100","70","27950","26220"
"In post","2022","65+","Operational Delivery","Leicester","Outside London","40","30","25650","24090"
"In post","2022","65+","Operational Delivery","Leicestershire CC and Rutland","Outside London","35","25","25070","22240"
"In post","2022","65+","Operational Delivery","Lewisham and Southwark","London","50","40","33060","33390"
"In post","2022","65+","Operational Delivery","Lincolnshire CC","Outside London","50","35","27070","26780"
"In post","2022","65+","Operational Delivery","Liverpool","Outside London","225","165","24210","21860"
"In post","2022","65+","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Luton","Outside London","15","10","26120","25510"
"In post","2022","65+","Operational Delivery","Manchester","Outside London","115","80","28870","27570"
"In post","2022","65+","Operational Delivery","Medway","Outside London","20","15","26230","21910"
"In post","2022","65+","Operational Delivery","Merton, Kingston upon Thames and Sutton","London","25","20","29310","28310"
"In post","2022","65+","Operational Delivery","Mid Kent","Outside London","25","20","27480","26780"
"In post","2022","65+","Operational Delivery","Mid Lancashire","Outside London","105","75","25520","22080"
"In post","2022","65+","Operational Delivery","Milton Keynes","Outside London","35","30","25090","25350"
"In post","2022","65+","Operational Delivery","Monmouthshire and Newport","Outside London","75","50","26860","24630"
"In post","2022","65+","Operational Delivery","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","North and North East Lincolnshire","Outside London","15","15","25740","26750"
"In post","2022","65+","Operational Delivery","North and West Norfolk","Outside London","15","10","28430","27570"
"In post","2022","65+","Operational Delivery","North Hampshire","Outside London","15","10","32120","27570"
"In post","2022","65+","Operational Delivery","North Lanarkshire","Outside London","55","40","24600","21260"
"In post","2022","65+","Operational Delivery","North Northamptonshire","Outside London","10","10","25510","27570"
"In post","2022","65+","Operational Delivery","North Nottinghamshire","Outside London","15","10","30020","27570"
"In post","2022","65+","Operational Delivery","North Yorkshire CC","Outside London","15","10","27210","26780"
"In post","2022","65+","Operational Delivery","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Norwich and East Norfolk","Outside London","45","30","26800","25480"
"In post","2022","65+","Operational Delivery","Nottingham","Outside London","90","60","25730","22080"
"In post","2022","65+","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Oxfordshire CC","Outside London","50","35","31570","26090"
"In post","2022","65+","Operational Delivery","Perth and Kinross, and Stirling","Outside London","10","10","30860","30950"
"In post","2022","65+","Operational Delivery","Peterborough","Outside London","45","35","25780","24800"
"In post","2022","65+","Operational Delivery","Plymouth","Outside London","35","25","27370","26780"
"In post","2022","65+","Operational Delivery","Portsmouth","Outside London","40","30","26890","26340"
"In post","2022","65+","Operational Delivery","Powys","Outside London","15","10","35330","29870"
"In post","2022","65+","Operational Delivery","Redbridge and Waltham Forest","London","35","25","28600","26910"
"In post","2022","65+","Operational Delivery","Sandwell","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Sefton","Outside London","105","75","26550","21680"
"In post","2022","65+","Operational Delivery","Sheffield","Outside London","80","60","24380","21680"
"In post","2022","65+","Operational Delivery","Shropshire","Outside London","15","10","25440","26780"
"In post","2022","65+","Operational Delivery","Solihull","Outside London","10","10","28050","27370"
"In post","2022","65+","Operational Delivery","Somerset CC","Outside London","25","20","26190","25120"
"In post","2022","65+","Operational Delivery","South and West Derbyshire","Outside London","15","10","26040","26780"
"In post","2022","65+","Operational Delivery","South Ayrshire","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","South Hampshire","Outside London","215","135","22330","20350"
"In post","2022","65+","Operational Delivery","South Lanarkshire","Outside London","80","55","26130","22080"
"In post","2022","65+","Operational Delivery","South Nottinghamshire","Outside London","15","10","34490","28770"
"In post","2022","65+","Operational Delivery","South Teesside","Outside London","20","15","25760","27570"
"In post","2022","65+","Operational Delivery","South West Wales","Outside London","45","30","26100","24630"
"In post","2022","65+","Operational Delivery","Southampton","Outside London","30","25","31430","26310"
"In post","2022","65+","Operational Delivery","Southend-on-Sea","Outside London","35","25","25030","24250"
"In post","2022","65+","Operational Delivery","Staffordshire CC","Outside London","65","45","26710","25700"
"In post","2022","65+","Operational Delivery","Stoke-on-Trent","Outside London","30","20","24280","24530"
"In post","2022","65+","Operational Delivery","Suffolk CC","Outside London","65","50","26140","21960"
"In post","2022","65+","Operational Delivery","Sunderland","Outside London","90","60","23520","22080"
"In post","2022","65+","Operational Delivery","Swansea","Outside London","185","125","22470","21260"
"In post","2022","65+","Operational Delivery","Swindon","Outside London","10","10","25820","27570"
"In post","2022","65+","Operational Delivery","Telford and Wrekin","Outside London","30","20","27100","23170"
"In post","2022","65+","Operational Delivery","Thurrock","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Torbay","Outside London","15","10","22340","21260"
"In post","2022","65+","Operational Delivery","Tower Hamlets","London","30","30","40390","32090"
"In post","2022","65+","Operational Delivery","Tyneside","Outside London","295","215","23940","21300"
"In post","2022","65+","Operational Delivery","Unknown","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Wakefield","Outside London","30","20","29450","27930"
"In post","2022","65+","Operational Delivery","Walsall","Outside London","20","10","24260","23810"
"In post","2022","65+","Operational Delivery","Wandsworth","London","25","20","29780","26930"
"In post","2022","65+","Operational Delivery","Warrington","Outside London","30","25","28380","25810"
"In post","2022","65+","Operational Delivery","Warwickshire CC","Outside London","15","15","26920","26630"
"In post","2022","65+","Operational Delivery","West Cumbria","Outside London","20","15","26490","25100"
"In post","2022","65+","Operational Delivery","West Essex","Outside London","15","5","32890","34630"
"In post","2022","65+","Operational Delivery","West Kent","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","West Lothian","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","West Northamptonshire","Outside London","20","15","22810","20970"
"In post","2022","65+","Operational Delivery","West Surrey","Outside London","60","50","27850","24370"
"In post","2022","65+","Operational Delivery","West Sussex (North East)","Outside London","45","30","30550","28350"
"In post","2022","65+","Operational Delivery","West Sussex (South West)","Outside London","55","40","25480","24020"
"In post","2022","65+","Operational Delivery","Westminster","London","175","160","34360","28330"
"In post","2022","65+","Operational Delivery","Wiltshire","Outside London","25","20","30560","27570"
"In post","2022","65+","Operational Delivery","Wirral","Outside London","70","50","24720","21260"
"In post","2022","65+","Operational Delivery","Wolverhampton","Outside London","25","15","25660","26310"
"In post","2022","65+","Operational Delivery","Worcestershire CC","Outside London","60","45","26940","26090"
"In post","2022","65+","Operational Delivery","York","Outside London","25","20","27500","25620"
"In post","2022","65+","Operational Research","Central Hampshire","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Operational Research","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Antrim and Newtownabbey","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Barnsley, Doncaster and Rotherham","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","60","50","34900","33760"
"In post","2022","65+","Other","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Berkshire","Outside London","20","15","33070","22330"
"In post","2022","65+","Other","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Birmingham","Outside London","15","10","22330","21260"
"In post","2022","65+","Other","Blackpool","Outside London","5","0","[c]","[c]"
"In post","2022","65+","Other","Bournemouth, Christchurch and Poole","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Bradford","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Other","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Buckinghamshire","Outside London","15","10","22840","23170"
"In post","2022","65+","Other","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Cambridgeshire CC","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Other","Camden and City of London","London","10","10","51120","28790"
"In post","2022","65+","Other","Cardiff and Vale of Glamorgan","Outside London","15","10","31460","27570"
"In post","2022","65+","Other","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Other","Central Hampshire","Outside London","45","45","24550","21380"
"In post","2022","65+","Other","Central Valleys","Outside London","10","10","47520","38160"
"In post","2022","65+","Other","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","City of Edinburgh","Outside London","15","10","35920","30270"
"In post","2022","65+","Other","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Cornwall and Isles of Scilly","Outside London","10","10","25950","23370"
"In post","2022","65+","Other","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Croydon","London","20","15","31050","28660"
"In post","2022","65+","Other","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Other","Dorset","Outside London","20","20","26770","24190"
"In post","2022","65+","Other","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Other","East Kent","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East Riding of Yorkshire","Outside London","15","15","28540","26930"
"In post","2022","65+","Other","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Falkirk","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Glasgow City","Outside London","15","10","28220","26290"
"In post","2022","65+","Other","Gloucestershire CC","Outside London","10","10","24220","21380"
"In post","2022","65+","Other","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Greater Manchester South West","Outside London","10","5","28630","21260"
"In post","2022","65+","Other","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Harrow and Hillingdon","London","30","30","21630","20700"
"In post","2022","65+","Other","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","10","24460","21330"
"In post","2022","65+","Other","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Lincolnshire CC","Outside London","30","25","23590","21380"
"In post","2022","65+","Other","Lisburn and Castlereagh","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Medway","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North and West Norfolk","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Other","North Hampshire","Outside London","20","15","27160","21830"
"In post","2022","65+","Other","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","North Yorkshire CC","Outside London","25","20","21260","20970"
"In post","2022","65+","Other","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","65+","Other","Oxfordshire CC","Outside London","20","20","26580","23370"
"In post","2022","65+","Other","Perth and Kinross, and Stirling","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Other","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Plymouth","Outside London","15","15","21340","21830"
"In post","2022","65+","Other","Portsmouth","Outside London","30","30","30770","26510"
"In post","2022","65+","Other","Powys","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Shropshire","Outside London","35","30","30180","32200"
"In post","2022","65+","Other","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Somerset CC","Outside London","20","15","22980","21260"
"In post","2022","65+","Other","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","South Hampshire","Outside London","40","35","31540","32670"
"In post","2022","65+","Other","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Other","Southampton","Outside London","[c]","[c]","[c]","[c]"
