"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Disclosure Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Education Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Food Standards Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Government Actuary's Department","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Government Legal Department","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Government Legal Department","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Courts and Tribunals Service","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Courts and Tribunals Service","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Prison and Probation Service","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Prison and Probation Service","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Prison and Probation Service","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Prison and Probation Service","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Prison and Probation Service","Unknown","315","[c]","29720","28200"
"New entrant CS","2022","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HM Treasury (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Home Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Home Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Met Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Met Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office of the Public Guardian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Public Health England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Public Health England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Public Health England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Public Health England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Revenue Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Rural Payments Agency","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Scottish Public Pensions Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Social Security Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Social Security Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Student Awards Agency for Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Debt Management Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Health Security Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Health Security Agency","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Health Security Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Health Security Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Health Security Agency","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Health Security Agency","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Health Security Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Statistics Authority","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Valuation Office Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Vehicle Certification Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Welsh Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Welsh Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Wilton Park","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HM Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HM Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HM Prison and Probation Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HM Prison and Probation Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HM Prison and Probation Service","Unknown","30","[c]","31000","28760"
"New entrant CS","2022","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Public Health England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","UK Health Security Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Crown Prosecution Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Defence Equipment and Support","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department for Work and Pensions (excl. agencies)","AO","30","[c]","21480","21260"
"New entrant CS","2022","60-64","Unknown","Department for Work and Pensions (excl. agencies)","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Driver and Vehicle Standards Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Education Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Food Standards Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Courts and Tribunals Service","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Courts and Tribunals Service","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Prison and Probation Service","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Prison and Probation Service","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Prison and Probation Service","Unknown","280","[c]","30230","28200"
"New entrant CS","2022","60-64","Unknown","HM Revenue and Customs (excl. agencies)","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
