"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Eastern Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Essex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","265","250","35190","30190"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","25","25","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","30","33420","31550"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","110","100","28410","22560"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Greater Manchester","Heterosexual / straight","50","50","41310","38800"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Greater Manchester","LGBO","10","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Greater Manchester","Undeclared","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","Heterosexual / straight","1120","1095","49160","53130"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","LGBO","155","155","46050","39600"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","Undeclared","110","110","47640","39990"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","Unknown","220","215","48000","40600"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Merseyside","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","North Yorkshire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Heterosexual / straight","75","75","43760","39100"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","LGBO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - West and North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","South Yorkshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
