"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","South East (England)","Unknown","Heterosexual / straight","555","[c]","28570","24800"
"New entrant CS","2022","No function","South East (England)","Unknown","LGBO","55","[c]","32010","24800"
"New entrant CS","2022","No function","South East (England)","Unknown","Undeclared","35","[c]","29970","24800"
"New entrant CS","2022","No function","South East (England)","Unknown","Unknown","445","[c]","28030","26310"
"New entrant CS","2022","No function","South West (England)","AA","Heterosexual / straight","100","[c]","19950","20890"
"New entrant CS","2022","No function","South West (England)","AA","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","AA","Unknown","100","[c]","19230","19200"
"New entrant CS","2022","No function","South West (England)","AO","Heterosexual / straight","540","[c]","22010","21260"
"New entrant CS","2022","No function","South West (England)","AO","LGBO","65","[c]","21630","21260"
"New entrant CS","2022","No function","South West (England)","AO","Undeclared","35","[c]","21280","21260"
"New entrant CS","2022","No function","South West (England)","AO","Unknown","265","[c]","21750","21260"
"New entrant CS","2022","No function","South West (England)","EO","Heterosexual / straight","195","[c]","26170","26590"
"New entrant CS","2022","No function","South West (England)","EO","LGBO","30","[c]","26860","27570"
"New entrant CS","2022","No function","South West (England)","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","EO","Unknown","90","[c]","23910","26090"
"New entrant CS","2022","No function","South West (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","G7","Heterosexual / straight","80","[c]","53670","50160"
"New entrant CS","2022","No function","South West (England)","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","HEO","Heterosexual / straight","230","[c]","30550","29900"
"New entrant CS","2022","No function","South West (England)","HEO","LGBO","35","[c]","30110","29230"
"New entrant CS","2022","No function","South West (England)","HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","HEO","Unknown","125","[c]","28660","28000"
"New entrant CS","2022","No function","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","SEO","Heterosexual / straight","130","[c]","38950","36850"
"New entrant CS","2022","No function","South West (England)","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","SEO","Unknown","45","[c]","38360","38070"
"New entrant CS","2022","No function","South West (England)","Unknown","Heterosexual / straight","450","[c]","27450","24800"
"New entrant CS","2022","No function","South West (England)","Unknown","LGBO","40","[c]","26000","24090"
"New entrant CS","2022","No function","South West (England)","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","Unknown","Unknown","250","[c]","27210","24800"
"New entrant CS","2022","No function","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AO","Heterosexual / straight","45","[c]","21950","21840"
"New entrant CS","2022","No function","Unknown","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","EO","Heterosexual / straight","35","[c]","29340","29290"
"New entrant CS","2022","No function","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","HEO","Unknown","60","[c]","28460","28000"
"New entrant CS","2022","No function","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","Unknown","170","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","AA","Heterosexual / straight","150","[c]","18820","18310"
"New entrant CS","2022","No function","Wales","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","AA","Unknown","150","[c]","18640","18310"
"New entrant CS","2022","No function","Wales","AO","Heterosexual / straight","710","[c]","21470","21260"
"New entrant CS","2022","No function","Wales","AO","LGBO","90","[c]","21480","21260"
"New entrant CS","2022","No function","Wales","AO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","AO","Unknown","310","[c]","21590","21300"
"New entrant CS","2022","No function","Wales","EO","Heterosexual / straight","285","[c]","27030","27570"
"New entrant CS","2022","No function","Wales","EO","LGBO","30","[c]","26940","27570"
"New entrant CS","2022","No function","Wales","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","EO","Unknown","70","[c]","26220","26130"
"New entrant CS","2022","No function","Wales","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","HEO","Heterosexual / straight","95","[c]","32150","32300"
"New entrant CS","2022","No function","Wales","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","HEO","Unknown","40","[c]","30980","30730"
"New entrant CS","2022","No function","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","SEO","Heterosexual / straight","40","[c]","39780","37350"
"New entrant CS","2022","No function","Wales","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","Unknown","Heterosexual / straight","230","[c]","26010","23170"
"New entrant CS","2022","No function","Wales","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","Unknown","Unknown","155","[c]","26340","24090"
"New entrant CS","2022","No function","West Midlands (England)","AA","Heterosexual / straight","65","[c]","20310","20890"
"New entrant CS","2022","No function","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","AA","Unknown","70","[c]","20310","20890"
"New entrant CS","2022","No function","West Midlands (England)","AO","Heterosexual / straight","690","[c]","21830","21260"
"New entrant CS","2022","No function","West Midlands (England)","AO","LGBO","75","[c]","21800","21260"
"New entrant CS","2022","No function","West Midlands (England)","AO","Undeclared","40","[c]","21380","20970"
"New entrant CS","2022","No function","West Midlands (England)","AO","Unknown","430","[c]","21530","21250"
"New entrant CS","2022","No function","West Midlands (England)","EO","Heterosexual / straight","590","[c]","27100","27570"
"New entrant CS","2022","No function","West Midlands (England)","EO","LGBO","45","[c]","26560","27570"
"New entrant CS","2022","No function","West Midlands (England)","EO","Undeclared","45","[c]","27060","27570"
"New entrant CS","2022","No function","West Midlands (England)","EO","Unknown","125","[c]","26480","26590"
"New entrant CS","2022","No function","West Midlands (England)","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","G7","Heterosexual / straight","65","[c]","53260","49120"
"New entrant CS","2022","No function","West Midlands (England)","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","HEO","Heterosexual / straight","200","[c]","31550","30730"
"New entrant CS","2022","No function","West Midlands (England)","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","HEO","Unknown","55","[c]","30540","30450"
"New entrant CS","2022","No function","West Midlands (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","SEO","Heterosexual / straight","100","[c]","38720","38000"
"New entrant CS","2022","No function","West Midlands (England)","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands (England)","Unknown","Heterosexual / straight","515","[c]","27930","24800"
"New entrant CS","2022","No function","West Midlands (England)","Unknown","LGBO","35","[c]","26150","23630"
"New entrant CS","2022","No function","West Midlands (England)","Unknown","Undeclared","35","[c]","29500","28280"
"New entrant CS","2022","No function","West Midlands (England)","Unknown","Unknown","275","[c]","27540","25250"
"New entrant CS","2022","No function","Yorkshire and The Humber","AA","Heterosexual / straight","85","[c]","20700","20890"
"New entrant CS","2022","No function","Yorkshire and The Humber","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","AA","Unknown","95","[c]","20630","20890"
"New entrant CS","2022","No function","Yorkshire and The Humber","AO","Heterosexual / straight","685","[c]","21890","21260"
"New entrant CS","2022","No function","Yorkshire and The Humber","AO","LGBO","60","[c]","21710","21260"
"New entrant CS","2022","No function","Yorkshire and The Humber","AO","Undeclared","45","[c]","21640","21260"
"New entrant CS","2022","No function","Yorkshire and The Humber","AO","Unknown","435","[c]","22120","21840"
"New entrant CS","2022","No function","Yorkshire and The Humber","EO","Heterosexual / straight","480","[c]","27080","27570"
"New entrant CS","2022","No function","Yorkshire and The Humber","EO","LGBO","55","[c]","27060","27570"
"New entrant CS","2022","No function","Yorkshire and The Humber","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","EO","Unknown","115","[c]","26460","26590"
"New entrant CS","2022","No function","Yorkshire and The Humber","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","G7","Heterosexual / straight","70","[c]","53260","49700"
"New entrant CS","2022","No function","Yorkshire and The Humber","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","HEO","Heterosexual / straight","185","[c]","31040","30450"
"New entrant CS","2022","No function","Yorkshire and The Humber","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","HEO","Unknown","105","[c]","30270","29180"
"New entrant CS","2022","No function","Yorkshire and The Humber","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","SEO","Heterosexual / straight","120","[c]","39050","37070"
"New entrant CS","2022","No function","Yorkshire and The Humber","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","SEO","Unknown","30","[c]","37410","36820"
"New entrant CS","2022","No function","Yorkshire and The Humber","Unknown","Heterosexual / straight","515","[c]","28150","24800"
"New entrant CS","2022","No function","Yorkshire and The Humber","Unknown","LGBO","45","[c]","28600","24800"
"New entrant CS","2022","No function","Yorkshire and The Humber","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Yorkshire and The Humber","Unknown","Unknown","315","[c]","27640","26310"
"New entrant CS","2022","Project Delivery","East Midlands (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G7","Heterosexual / straight","45","[c]","56180","54700"
"New entrant CS","2022","Project Delivery","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","HEO","Heterosexual / straight","40","[c]","35810","36650"
"New entrant CS","2022","Project Delivery","London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SEO","Heterosexual / straight","35","[c]","43340","43430"
"New entrant CS","2022","Project Delivery","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","AO","Heterosexual / straight","40","[c]","21260","21260"
"New entrant CS","2022","Project Delivery","North West (England)","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
