"Status","Year","Age","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","UK Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Statistics Authority","Outside London","25","[c]","39390","36840"
"Leaver Dept.","2022","40-49","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Welsh Government","Outside London","10","[c]","53860","47470"
"Leaver Dept.","2022","50-59","Attorney General's Departments","London","25","[c]","61250","58700"
"Leaver Dept.","2022","50-59","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Cabinet Office","London","85","[c]","57980","54700"
"Leaver Dept.","2022","50-59","Cabinet Office","Outside London","35","[c]","42220","37300"
"Leaver Dept.","2022","50-59","Cabinet Office","Unknown","15","[c]","56740","55120"
"Leaver Dept.","2022","50-59","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy","London","35","[c]","56950","53600"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy","Outside London","35","[c]","35630","33000"
"Leaver Dept.","2022","50-59","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Education","London","15","[c]","65880","63670"
"Leaver Dept.","2022","50-59","Department for Education","Outside London","35","[c]","43550","36960"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Environment, Food and Rural Affairs","Outside London","40","[c]","30040","28670"
"Leaver Dept.","2022","50-59","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities","London","20","[c]","50960","53130"
"Leaver Dept.","2022","50-59","Department for Levelling Up, Housing and Communities","Outside London","30","[c]","45800","48070"
"Leaver Dept.","2022","50-59","Department for Transport","London","25","[c]","47810","43530"
"Leaver Dept.","2022","50-59","Department for Transport","Outside London","45","[c]","34920","31040"
"Leaver Dept.","2022","50-59","Department for Transport","Unknown","20","[c]","33210","32600"
"Leaver Dept.","2022","50-59","Department for Work and Pensions","London","65","[c]","40380","31880"
"Leaver Dept.","2022","50-59","Department for Work and Pensions","Outside London","500","[c]","31070","27570"
"Leaver Dept.","2022","50-59","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Department of Health and Social Care","London","760","[c]","52470","47100"
"Leaver Dept.","2022","50-59","Department of Health and Social Care","Outside London","875","[c]","50310","42620"
"Leaver Dept.","2022","50-59","Department of Health and Social Care","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","Outside London","10","[c]","46800","51420"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","Outside London","140","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","London","65","[c]","46890","41970"
"Leaver Dept.","2022","50-59","Home Office","Outside London","95","[c]","29850","25310"
"Leaver Dept.","2022","50-59","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","London","10","[c]","64590","57640"
"Leaver Dept.","2022","50-59","Ministry of Defence","Outside London","170","[c]","39340","38080"
"Leaver Dept.","2022","50-59","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","London","55","[c]","49030","41590"
"Leaver Dept.","2022","50-59","Ministry of Justice","Outside London","155","[c]","29750","25120"
"Leaver Dept.","2022","50-59","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Gas and Electricity Markets","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","Outside London","20","[c]","47530","47080"
"Leaver Dept.","2022","50-59","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","Outside London","15","[c]","38790","33520"
"Leaver Dept.","2022","50-59","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Outside London","35","[c]","30290","27570"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","London","185","[c]","56290","45850"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Outside London","245","[c]","53850","42120"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Outside London","20","[c]","41900","40580"
"Leaver Dept.","2022","60-64","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Outside London","30","[c]","39050","25120"
"Leaver Dept.","2022","60-64","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","London","90","[c]","57700","40570"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Outside London","100","[c]","43760","35430"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","London","15","[c]","23530","23450"
"New entrant CS","2022","16-19","Attorney General's Departments","Outside London","20","[c]","20950","20370"
"New entrant CS","2022","16-19","Cabinet Office","London","10","[c]","25800","26000"
"New entrant CS","2022","16-19","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","20040","21130"
"New entrant CS","2022","16-19","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Outside London","25","[c]","21140","21300"
"New entrant CS","2022","16-19","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
