"Status","Year","Age","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","East Midlands (England)","Heterosexual / straight","270","[c]","26830","24800"
"New entrant CS","2022","50-59","Operational Delivery","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","East Midlands (England)","Unknown","115","[c]","26680","24800"
"New entrant CS","2022","50-59","Operational Delivery","East of England","Heterosexual / straight","290","[c]","27630","26140"
"New entrant CS","2022","50-59","Operational Delivery","East of England","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","East of England","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","East of England","Unknown","140","[c]","28920","26990"
"New entrant CS","2022","50-59","Operational Delivery","London","Heterosexual / straight","410","[c]","34780","31060"
"New entrant CS","2022","50-59","Operational Delivery","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","London","Undeclared","40","[c]","38990","33700"
"New entrant CS","2022","50-59","Operational Delivery","London","Unknown","220","[c]","37410","31060"
"New entrant CS","2022","50-59","Operational Delivery","North East (England)","Heterosexual / straight","270","[c]","26620","23690"
"New entrant CS","2022","50-59","Operational Delivery","North East (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","North East (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","North East (England)","Unknown","130","[c]","26370","22510"
"New entrant CS","2022","50-59","Operational Delivery","North West (England)","Heterosexual / straight","480","[c]","27140","24800"
"New entrant CS","2022","50-59","Operational Delivery","North West (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","North West (England)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","North West (England)","Unknown","300","[c]","26860","24880"
"New entrant CS","2022","50-59","Operational Delivery","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Scotland","Heterosexual / straight","205","[c]","25990","22390"
"New entrant CS","2022","50-59","Operational Delivery","Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Scotland","Unknown","115","[c]","24650","21680"
"New entrant CS","2022","50-59","Operational Delivery","South East (England)","Heterosexual / straight","430","[c]","26980","24870"
"New entrant CS","2022","50-59","Operational Delivery","South East (England)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","South East (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","South East (England)","Unknown","240","[c]","27640","26220"
"New entrant CS","2022","50-59","Operational Delivery","South West (England)","Heterosexual / straight","270","[c]","28300","26310"
"New entrant CS","2022","50-59","Operational Delivery","South West (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","South West (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","South West (England)","Unknown","120","[c]","25770","24090"
"New entrant CS","2022","50-59","Operational Delivery","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Wales","Heterosexual / straight","205","[c]","25780","22510"
"New entrant CS","2022","50-59","Operational Delivery","Wales","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Wales","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Wales","Unknown","105","[c]","25470","24030"
"New entrant CS","2022","50-59","Operational Delivery","West Midlands (England)","Heterosexual / straight","300","[c]","27310","26490"
"New entrant CS","2022","50-59","Operational Delivery","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","West Midlands (England)","Undeclared","30","[c]","30790","28450"
"New entrant CS","2022","50-59","Operational Delivery","West Midlands (England)","Unknown","150","[c]","27640","26310"
"New entrant CS","2022","50-59","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","300","[c]","28300","26130"
"New entrant CS","2022","50-59","Operational Delivery","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Yorkshire and The Humber","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Yorkshire and The Humber","Unknown","165","[c]","28340","26130"
"New entrant CS","2022","50-59","Operational Research","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Research","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","East Midlands (England)","Heterosexual / straight","35","[c]","23290","21260"
"New entrant CS","2022","50-59","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Scotland","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","South East (England)","Heterosexual / straight","30","[c]","26770","23170"
"New entrant CS","2022","50-59","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","South West (England)","Heterosexual / straight","65","[c]","30100","26350"
"New entrant CS","2022","50-59","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","South West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","West Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectors","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectors","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectors","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectors","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectors","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectors","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","London","Heterosexual / straight","45","[c]","47180","40440"
"New entrant CS","2022","50-59","Policy","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","West Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","South West (England)","Heterosexual / straight","35","[c]","45160","41000"
"New entrant CS","2022","50-59","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
