"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Inspector of Education and Training","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","London","EO","40","[c]","28140","27620"
"Leaver Dept.","2022","Mixed","Operational Delivery","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","London","SEO/HEO","40","[c]","36820","36650"
"Leaver Dept.","2022","Mixed","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Outside London","AA/AO","35","[c]","20620","20970"
"Leaver Dept.","2022","Mixed","Operational Delivery","Outside London","EO","55","[c]","26930","27570"
"Leaver Dept.","2022","Mixed","Operational Delivery","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
