"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Liverpool","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Liverpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Manchester","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Manchester","Outside London","SEO/HEO","10","10","37110","36840"
"In post","2022","Internal Audit","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Milton Keynes","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Monmouthshire and Newport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North and North East Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Norwich and East Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Nottingham","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Internal Audit","Nottingham","Outside London","SEO/HEO","10","10","40590","40520"
"In post","2022","Internal Audit","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Oxfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Portsmouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Portsmouth","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Internal Audit","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Sheffield","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Internal Audit","Sheffield","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Somerset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Somerset CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Somerset CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","South Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Lanarkshire","Outside London","G6/G7","10","10","50740","48500"
"In post","2022","Internal Audit","South Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Lanarkshire","Outside London","SEO/HEO","15","15","36700","38500"
"In post","2022","Internal Audit","South West Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southampton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southampton","Outside London","SEO/HEO","15","15","36280","38650"
"In post","2022","Internal Audit","Southend-on-Sea","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Staffordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Staffordshire CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Suffolk CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Swansea","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Internal Audit","Swansea","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Swindon","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Internal Audit","Swindon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Swindon","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Internal Audit","Telford and Wrekin","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Telford and Wrekin","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Tower Hamlets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tyneside","Outside London","G6/G7","10","10","53610","52030"
"In post","2022","Internal Audit","Tyneside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tyneside","Outside London","SEO/HEO","25","20","41740","42390"
"In post","2022","Internal Audit","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wakefield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wandsworth","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Sussex (South West)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Westminster","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Westminster","London","EO","10","10","[c]","[c]"
"In post","2022","Internal Audit","Westminster","London","G6/G7","65","65","61180","59730"
"In post","2022","Internal Audit","Westminster","London","SCS level","20","20","95010","90690"
"In post","2022","Internal Audit","Westminster","London","SEO/HEO","90","85","43220","43300"
"In post","2022","Internal Audit","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wiltshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wiltshire","Outside London","SEO/HEO","15","15","38870","37920"
"In post","2022","Internal Audit","Wirral","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Worcestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Worcestershire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","York","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","York","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","York","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Aberdeen City and Aberdeenshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","30","25","48890","43060"
"In post","2022","Legal","Angus and Dundee City","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Angus and Dundee City","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Angus and Dundee City","Outside London","SEO/HEO","25","25","51350","53490"
"In post","2022","Legal","Barnet","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Barnet","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Barnet","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","40","40","58160","53850"
"In post","2022","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Belfast","Outside London","AA/AO","10","10","21670","21670"
"In post","2022","Legal","Belfast","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Legal","Belfast","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Belfast","Outside London","SEO/HEO","15","15","35740","33370"
"In post","2022","Legal","Berkshire","Outside London","AA/AO","25","25","23860","23770"
"In post","2022","Legal","Berkshire","Outside London","EO","25","25","28230","27050"
"In post","2022","Legal","Berkshire","Outside London","G6/G7","55","50","60190","60710"
"In post","2022","Legal","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Berkshire","Outside London","SEO/HEO","20","20","37780","39880"
"In post","2022","Legal","Bexley and Greenwich","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","Bexley and Greenwich","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bexley and Greenwich","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bexley and Greenwich","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Birmingham","Outside London","AA/AO","110","100","22190","22200"
"In post","2022","Legal","Birmingham","Outside London","EO","110","105","27010","26820"
"In post","2022","Legal","Birmingham","Outside London","G6/G7","240","225","55400","55210"
"In post","2022","Legal","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Birmingham","Outside London","SEO/HEO","90","85","35550","34480"
"In post","2022","Legal","Blackburn with Darwen","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bradford","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bradford","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bradford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bridgend and Neath Port Talbot","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Brighton and Hove","Outside London","AA/AO","30","25","23700","23770"
"In post","2022","Legal","Brighton and Hove","Outside London","EO","30","30","28190","27400"
"In post","2022","Legal","Brighton and Hove","Outside London","G6/G7","45","45","60300","62120"
"In post","2022","Legal","Brighton and Hove","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Brighton and Hove","Outside London","SEO/HEO","10","10","36190","36240"
"In post","2022","Legal","Bristol, City of","Outside London","AA/AO","30","30","22050","22200"
"In post","2022","Legal","Bristol, City of","Outside London","EO","35","30","26790","26410"
"In post","2022","Legal","Bristol, City of","Outside London","G6/G7","120","115","55560","55210"
"In post","2022","Legal","Bristol, City of","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","Bristol, City of","Outside London","SEO/HEO","40","40","35890","34480"
"In post","2022","Legal","Bromley","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Buckinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Buckinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Calderdale and Kirklees","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cambridgeshire CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Camden and City of London","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Camden and City of London","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Camden and City of London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cardiff and Vale of Glamorgan","Outside London","AA/AO","50","50","21940","22200"
"In post","2022","Legal","Cardiff and Vale of Glamorgan","Outside London","EO","50","45","27060","26820"
"In post","2022","Legal","Cardiff and Vale of Glamorgan","Outside London","G6/G7","110","105","55200","55610"
"In post","2022","Legal","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","55","50","35640","33370"
"In post","2022","Legal","Central Hampshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
