"Status","Year","Organisation","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","EO","20","[c]","28580","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","G7","25","[c]","54120","54070"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","HEO","20","[c]","33790","33510"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","SEO","45","[c]","38500","37650"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","G7","10","[c]","53290","52170"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","HEO","20","[c]","32310","31990"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","SEO","30","[c]","37290","35730"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","EO","10","[c]","28840","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","HEO","15","[c]","30170","28000"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Knowledge and Information Management","EO","10","[c]","27710","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Knowledge and Information Management","HEO","10","[c]","35760","36970"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Knowledge and Information Management","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","AO","385","[c]","21330","21260"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","EO","1490","[c]","28170","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","G7","15","[c]","51910","49930"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","HEO","160","[c]","32620","31990"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","SEO","25","[c]","36480","35310"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Other","AO","65","[c]","21340","21260"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Other","EO","175","[c]","28380","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Other","HEO","20","[c]","32970","31990"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Other","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Policy","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Policy","G7","10","[c]","53700","53110"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Policy","HEO","15","[c]","36230","37380"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Policy","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Project Delivery","EO","15","[c]","28030","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Project Delivery","HEO","25","[c]","33810","31990"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Project Delivery","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Security","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Security","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","AO","30","[c]","21310","21260"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","EO","85","[c]","28030","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","G7","15","[c]","53430","52150"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","HEO","35","[c]","33480","31990"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","SEO","25","[c]","39250","39960"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","SEO","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","G6","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","HEO","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Economics","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Economics","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","SEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","G6","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","G7","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","HEO","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","SEO","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","G6","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Scottish Government","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Scottish Government","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Digital, Data and Technology","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Operational Delivery","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Operational Delivery","AO","45","[c]","21770","21840"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Operational Delivery","EO","15","[c]","26500","26470"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Human Resources","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","AO","30","[c]","22150","21840"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","EO","35","[c]","27540","26470"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","Digital, Data and Technology","SEO","10","[c]","38900","36960"
