"Status","Year","Age","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Delivery","Bedfordshire and Hertfordshire","115","[c]","25890","27510"
"Leaver CS","2022","20-29","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","195","[c]","24930","26970"
"Leaver CS","2022","20-29","Operational Delivery","Cheshire","45","[c]","25200","24580"
"Leaver CS","2022","20-29","Operational Delivery","Cornwall and Isles of Scilly","20","[c]","22600","21260"
"Leaver CS","2022","20-29","Operational Delivery","Cumbria","20","[c]","22270","21300"
"Leaver CS","2022","20-29","Operational Delivery","Derbyshire and Nottinghamshire","155","[c]","22710","21260"
"Leaver CS","2022","20-29","Operational Delivery","Devon","75","[c]","21950","21260"
"Leaver CS","2022","20-29","Operational Delivery","Dorset and Somerset","60","[c]","23350","22600"
"Leaver CS","2022","20-29","Operational Delivery","East Anglia","215","[c]","24030","21820"
"Leaver CS","2022","20-29","Operational Delivery","East Wales","205","[c]","22390","20970"
"Leaver CS","2022","20-29","Operational Delivery","East Yorkshire and Northern Lincolnshire","80","[c]","23980","23000"
"Leaver CS","2022","20-29","Operational Delivery","Eastern Scotland","85","[c]","22880","21260"
"Leaver CS","2022","20-29","Operational Delivery","Essex","90","[c]","26060","24880"
"Leaver CS","2022","20-29","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","215","[c]","22790","21260"
"Leaver CS","2022","20-29","Operational Delivery","Greater Manchester","185","[c]","22660","21260"
"Leaver CS","2022","20-29","Operational Delivery","Hampshire and Isle of Wight","135","[c]","23220","21840"
"Leaver CS","2022","20-29","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","90","[c]","22870","21300"
"Leaver CS","2022","20-29","Operational Delivery","Highlands and Islands","10","[c]","24160","23070"
"Leaver CS","2022","20-29","Operational Delivery","Inner London - East","360","[c]","28880","28620"
"Leaver CS","2022","20-29","Operational Delivery","Inner London - West","430","[c]","29800","28310"
"Leaver CS","2022","20-29","Operational Delivery","Kent","155","[c]","24390","24250"
"Leaver CS","2022","20-29","Operational Delivery","Lancashire","180","[c]","22420","21260"
"Leaver CS","2022","20-29","Operational Delivery","Leicestershire, Rutland and Northamptonshire","185","[c]","22460","21260"
"Leaver CS","2022","20-29","Operational Delivery","Lincolnshire","40","[c]","24440","27570"
"Leaver CS","2022","20-29","Operational Delivery","Merseyside","140","[c]","22820","21680"
"Leaver CS","2022","20-29","Operational Delivery","North Eastern Scotland","10","[c]","24220","24170"
"Leaver CS","2022","20-29","Operational Delivery","North Yorkshire","25","[c]","24300","22200"
"Leaver CS","2022","20-29","Operational Delivery","Northern Ireland","10","[c]","23460","21680"
"Leaver CS","2022","20-29","Operational Delivery","Northumberland, and Tyne and Wear","165","[c]","22110","21260"
"Leaver CS","2022","20-29","Operational Delivery","Outer London - East and North East","110","[c]","28630","31060"
"Leaver CS","2022","20-29","Operational Delivery","Outer London - South","85","[c]","27010","25850"
"Leaver CS","2022","20-29","Operational Delivery","Outer London - West and North West","185","[c]","27630","28670"
"Leaver CS","2022","20-29","Operational Delivery","Shropshire and Staffordshire","145","[c]","22840","21010"
"Leaver CS","2022","20-29","Operational Delivery","South Yorkshire","95","[c]","23890","21680"
"Leaver CS","2022","20-29","Operational Delivery","Southern Scotland","15","[c]","24500","23780"
"Leaver CS","2022","20-29","Operational Delivery","Surrey, East and West Sussex","195","[c]","24070","24180"
"Leaver CS","2022","20-29","Operational Delivery","Tees Valley and Durham","105","[c]","22840","21680"
"Leaver CS","2022","20-29","Operational Delivery","Unknown","135","[c]","20900","21590"
"Leaver CS","2022","20-29","Operational Delivery","West Central Scotland","95","[c]","23810","21640"
"Leaver CS","2022","20-29","Operational Delivery","West Midlands","220","[c]","24210","21260"
"Leaver CS","2022","20-29","Operational Delivery","West Wales and The Valleys","95","[c]","22590","21260"
"Leaver CS","2022","20-29","Operational Delivery","West Yorkshire","245","[c]","23260","21260"
"Leaver CS","2022","20-29","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","21140","21170"
"Leaver CS","2022","20-29","Other","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","East Anglia","15","[c]","22480","21260"
"Leaver CS","2022","20-29","Other","East Wales","10","[c]","22510","21330"
"Leaver CS","2022","20-29","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","20140","19460"
"Leaver CS","2022","20-29","Other","Greater Manchester","20","[c]","25740","26230"
"Leaver CS","2022","20-29","Other","Hampshire and Isle of Wight","25","[c]","20770","19810"
"Leaver CS","2022","20-29","Other","Herefordshire, Worcestershire and Warwickshire","10","[c]","19700","19570"
"Leaver CS","2022","20-29","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Inner London - East","45","[c]","31290","29040"
"Leaver CS","2022","20-29","Other","Inner London - West","110","[c]","28560","26950"
"Leaver CS","2022","20-29","Other","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Northumberland, and Tyne and Wear","10","[c]","21790","21260"
"Leaver CS","2022","20-29","Other","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Outer London - South","15","[c]","29500","28670"
"Leaver CS","2022","20-29","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Unknown","55","[c]","28110","28980"
"Leaver CS","2022","20-29","Other","West Central Scotland","30","[c]","25260","23580"
"Leaver CS","2022","20-29","Other","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Inner London - West","470","[c]","35520","33570"
"Leaver CS","2022","20-29","Policy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","West Midlands","10","[c]","28180","26000"
"Leaver CS","2022","20-29","Policy","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","27990","26590"
"Leaver CS","2022","20-29","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Inner London - East","15","[c]","34100","33120"
"Leaver CS","2022","20-29","Project Delivery","Inner London - West","25","[c]","37390","35070"
"Leaver CS","2022","20-29","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Devon","20","[c]","23330","20780"
"Leaver CS","2022","20-29","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","190","[c]","25360","25750"
"Leaver CS","2022","20-29","Science and Engineering","Greater Manchester","15","[c]","21880","21510"
"Leaver CS","2022","20-29","Science and Engineering","Hampshire and Isle of Wight","20","[c]","27970","29230"
"Leaver CS","2022","20-29","Science and Engineering","Inner London - East","40","[c]","33100","32320"
"Leaver CS","2022","20-29","Science and Engineering","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Outer London - West and North West","15","[c]","28550","27340"
"Leaver CS","2022","20-29","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Surrey, East and West Sussex","10","[c]","27020","24370"
"Leaver CS","2022","20-29","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","26810","26610"
"Leaver CS","2022","20-29","Security","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","Inner London - West","15","[c]","33740","33680"
"Leaver CS","2022","20-29","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","East Wales","10","[c]","27230","20500"
"Leaver CS","2022","20-29","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","Inner London - West","30","[c]","30410","26870"
"Leaver CS","2022","20-29","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tax","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Derbyshire and Nottinghamshire","45","[c]","22540","21260"
"Leaver CS","2022","20-29","Unknown","Devon","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","East Anglia","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","East Wales","90","[c]","25930","24030"
"Leaver CS","2022","20-29","Unknown","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Eastern Scotland","200","[c]","27670","25930"
"Leaver CS","2022","20-29","Unknown","Essex","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Greater Manchester","145","[c]","24270","21260"
"Leaver CS","2022","20-29","Unknown","Hampshire and Isle of Wight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Highlands and Islands","15","[c]","25140","24980"
"Leaver CS","2022","20-29","Unknown","Inner London - East","90","[c]","32770","30160"
"Leaver CS","2022","20-29","Unknown","Inner London - West","375","[c]","32160","30270"
"Leaver CS","2022","20-29","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Lancashire","40","[c]","22600","21260"
"Leaver CS","2022","20-29","Unknown","Leicestershire, Rutland and Northamptonshire","20","[c]","21680","21260"
"Leaver CS","2022","20-29","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Merseyside","75","[c]","23250","21260"
"Leaver CS","2022","20-29","Unknown","North Eastern Scotland","15","[c]","27010","27400"
"Leaver CS","2022","20-29","Unknown","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Northern Ireland","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Northumberland, and Tyne and Wear","170","[c]","23130","21260"
"Leaver CS","2022","20-29","Unknown","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outer London - South","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","South Yorkshire","40","[c]","23660","21260"
"Leaver CS","2022","20-29","Unknown","Southern Scotland","65","[c]","26370","27230"
"Leaver CS","2022","20-29","Unknown","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","65","[c]","31020","27990"
"Leaver CS","2022","20-29","Unknown","West Central Scotland","80","[c]","27230","27230"
"Leaver CS","2022","20-29","Unknown","West Midlands","95","[c]","24710","21260"
"Leaver CS","2022","20-29","Unknown","West Wales and The Valleys","15","[c]","25010","27570"
"Leaver CS","2022","20-29","Unknown","West Yorkshire","160","[c]","23380","21260"
"Leaver CS","2022","20-29","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinarian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
