"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Valuation Office Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Valuation Office Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Valuation Office Agency","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","20-29","Valuation Office Agency","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Valuation Office Agency","South West (England)","AA/AO","55","55","21980","22010"
"In post","2022","20-29","Valuation Office Agency","South West (England)","EO","20","20","25720","26030"
"In post","2022","20-29","Valuation Office Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Valuation Office Agency","South West (England)","SEO/HEO","30","30","33780","31900"
"In post","2022","20-29","Valuation Office Agency","Wales","AA/AO","15","15","22020","22010"
"In post","2022","20-29","Valuation Office Agency","Wales","EO","15","15","26180","26030"
"In post","2022","20-29","Valuation Office Agency","Wales","SEO/HEO","10","10","31460","31900"
"In post","2022","20-29","Valuation Office Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Valuation Office Agency","West Midlands (England)","EO","15","10","25830","26030"
"In post","2022","20-29","Valuation Office Agency","West Midlands (England)","SEO/HEO","20","20","32860","32890"
"In post","2022","20-29","Valuation Office Agency","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Valuation Office Agency","Yorkshire and The Humber","EO","25","25","25840","26030"
"In post","2022","20-29","Valuation Office Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Valuation Office Agency","Yorkshire and The Humber","SEO/HEO","20","20","35730","33370"
"In post","2022","20-29","Vehicle Certification Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Vehicle Certification Agency","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Vehicle Certification Agency","South West (England)","AA/AO","10","10","21840","21840"
"In post","2022","20-29","Vehicle Certification Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Vehicle Certification Agency","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Veterinary Medicines Directorate","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Veterinary Medicines Directorate","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","20-29","Veterinary Medicines Directorate","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Veterinary Medicines Directorate","South East (England)","SEO/HEO","10","10","36050","37630"
"In post","2022","20-29","Water Services Regulation Authority","London","EO","10","10","28010","28000"
"In post","2022","20-29","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","West Midlands (England)","EO","15","15","29360","28000"
"In post","2022","20-29","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","10","10","41450","37500"
"In post","2022","20-29","Welsh Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government (excl. agencies)","Wales","AA/AO","225","220","23810","24630"
"In post","2022","20-29","Welsh Government (excl. agencies)","Wales","EO","175","175","27680","26820"
"In post","2022","20-29","Welsh Government (excl. agencies)","Wales","G6/G7","15","15","55000","54280"
"In post","2022","20-29","Welsh Government (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government (excl. agencies)","Wales","SEO/HEO","120","120","34810","33190"
"In post","2022","20-29","Welsh Government (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Revenue Authority","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Revenue Authority","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Revenue Authority","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Wilton Park","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wilton Park","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","20-29","Wilton Park","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Accountant in Bankruptcy","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Accountant in Bankruptcy","Scotland","EO","15","10","28880","30040"
"In post","2022","30-39","Accountant in Bankruptcy","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","East Midlands (England)","EO","15","15","24260","24250"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","East Midlands (England)","SEO/HEO","15","10","31270","30950"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","London","EO","5","5","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","London","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","15","15","40270","43750"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","North East (England)","EO","10","10","24250","24250"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","North East (England)","SEO/HEO","20","20","32950","30950"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","North West (England)","EO","10","10","24460","24250"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","North West (England)","SEO/HEO","15","15","32590","30950"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Scotland","EO","10","10","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Scotland","SEO/HEO","15","15","31900","30950"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Wales","EO","15","15","24710","24250"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Wales","SEO/HEO","15","15","33030","30990"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","West Midlands (England)","SEO/HEO","10","10","34880","31040"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","SEO/HEO","10","10","32350","30950"
"In post","2022","30-39","Animal and Plant Health Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","East of England","EO","5","5","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","East of England","SEO/HEO","20","20","33630","35900"
"In post","2022","30-39","Animal and Plant Health Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","London","EO","15","15","30870","31460"
"In post","2022","30-39","Animal and Plant Health Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","North West (England)","AA/AO","20","15","21450","21300"
"In post","2022","30-39","Animal and Plant Health Agency","North West (England)","EO","15","15","25080","24920"
"In post","2022","30-39","Animal and Plant Health Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","North West (England)","SEO/HEO","25","25","32980","32090"
"In post","2022","30-39","Animal and Plant Health Agency","Scotland","AA/AO","10","5","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","Scotland","EO","5","5","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","South East (England)","AA/AO","25","25","24380","24370"
"In post","2022","30-39","Animal and Plant Health Agency","South East (England)","EO","45","45","27550","27960"
"In post","2022","30-39","Animal and Plant Health Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","South East (England)","SEO/HEO","65","60","35980","35900"
"In post","2022","30-39","Animal and Plant Health Agency","South West (England)","AA/AO","30","25","21390","21300"
"In post","2022","30-39","Animal and Plant Health Agency","South West (England)","EO","20","20","24940","24920"
"In post","2022","30-39","Animal and Plant Health Agency","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","South West (England)","SEO/HEO","25","25","35800","36560"
"In post","2022","30-39","Animal and Plant Health Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","Wales","AA/AO","35","35","21310","21300"
"In post","2022","30-39","Animal and Plant Health Agency","Wales","EO","25","20","25430","24920"
"In post","2022","30-39","Animal and Plant Health Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","Wales","SEO/HEO","25","25","34980","35960"
"In post","2022","30-39","Animal and Plant Health Agency","West Midlands (England)","AA/AO","15","15","21720","21300"
"In post","2022","30-39","Animal and Plant Health Agency","West Midlands (England)","EO","15","10","25060","24920"
"In post","2022","30-39","Animal and Plant Health Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","25","20","33150","33310"
"In post","2022","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","15","15","22130","21300"
"In post","2022","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","EO","15","15","25070","24920"
"In post","2022","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","15","15","32860","31540"
"In post","2022","30-39","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Attorney General's Office","London","G6/G7","10","10","60440","63730"
"In post","2022","30-39","Attorney General's Office","London","SCS level","[c]","[c]","[c]","[c]"
