"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Attorney General's Departments","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","35","[c]","35590","33570"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
