"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","50","[c]","71150","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","30","[c]","71570","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","95","[c]","45720","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","Female","95","[c]","26360","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","Male","105","[c]","25530","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","Female","40","[c]","57030","55000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","Male","45","[c]","65260","64000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","Female","55","[c]","38020","37500"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","Male","55","[c]","37570","36880"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","AA/AO","Female","90","[c]","20950","20970"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","AA/AO","Male","85","[c]","20970","20970"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","EO","Female","40","[c]","25690","26880"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","G6/G7","Female","35","[c]","59910","54110"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","SEO/HEO","Female","85","[c]","36250","36980"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","SEO/HEO","Male","30","[c]","34580","32330"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","35","[c]","20570","16190"
"New entrant CS","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","120","[c]","20600","16190"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","Female","275","[c]","21240","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","Male","200","[c]","21190","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","Female","190","[c]","21610","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","Male","70","[c]","21460","20950"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","AA/AO","Female","170","[c]","23000","24400"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","AA/AO","Male","140","[c]","23250","22140"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","EO","Female","140","[c]","27390","27230"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","EO","Male","100","[c]","27480","27230"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","G6/G7","Female","130","[c]","56180","53480"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","G6/G7","Male","80","[c]","57140","57190"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","Female","405","[c]","35740","33070"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","Male","270","[c]","36170","33790"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","AA/AO","Female","170","[c]","21740","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","AA/AO","Male","180","[c]","22050","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","AA/AO","Female","30","[c]","24400","24400"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","AA/AO","Female","295","[c]","21500","21050"
"New entrant CS","2022","Social Security Scotland","Scottish Government","AA/AO","Male","220","[c]","21380","21050"
"New entrant CS","2022","Social Security Scotland","Scottish Government","EO","Female","365","[c]","27400","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","EO","Male","210","[c]","27460","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","SEO/HEO","Female","185","[c]","34410","31540"
"New entrant CS","2022","Social Security Scotland","Scottish Government","SEO/HEO","Male","90","[c]","34730","31540"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Unknown","Female","65","[c]","33030","30000"
