"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Justice","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Justice","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Ministry of Justice","Unknown","40","[c]","27290","25910"
"New entrant CS","2022","Declared disabled","Asian","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scottish Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","The National Archives","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","The National Archives","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Welsh Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Welsh Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
