"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","EO","Female","40","[c]","29530","30030"
"Leaver CS","2022","Undeclared","London","EO","Male","40","[c]","30050","30540"
"Leaver CS","2022","Undeclared","London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","G7","Male","45","[c]","57770","58360"
"Leaver CS","2022","Undeclared","London","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","HEO","Male","45","[c]","36260","35800"
"Leaver CS","2022","Undeclared","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SEO","Male","35","[c]","42790","42480"
"Leaver CS","2022","Undeclared","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","EO","Female","30","[c]","27130","27370"
"Leaver CS","2022","Undeclared","South East (England)","EO","Male","35","[c]","29010","27570"
"Leaver CS","2022","Undeclared","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","HEO","Male","35","[c]","33900","33640"
"Leaver CS","2022","Undeclared","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","SEO","Male","30","[c]","40700","40580"
"Leaver CS","2022","Undeclared","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","G7","Male","5","[c]","[c]","[c]"
