"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Outer London - East and North East","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","London","AO","15","[c]","24690","25110"
"Leaver Dept.","2022","Outer London - East and North East","London","EO","65","[c]","30770","31060"
"Leaver Dept.","2022","Outer London - East and North East","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","London","AO","25","[c]","24550","24850"
"Leaver Dept.","2022","Outer London - South","London","EO","115","[c]","29980","30700"
"Leaver Dept.","2022","Outer London - South","London","G6","15","[c]","69630","68830"
"Leaver Dept.","2022","Outer London - South","London","G7","25","[c]","58860","57680"
"Leaver Dept.","2022","Outer London - South","London","HEO","95","[c]","34290","35050"
"Leaver Dept.","2022","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","London","SEO","55","[c]","42540","41970"
"Leaver Dept.","2022","Outer London - South","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","London","AA","60","[c]","21380","22350"
"Leaver Dept.","2022","Outer London - West and North West","London","AO","135","[c]","24250","23780"
"Leaver Dept.","2022","Outer London - West and North West","London","EO","305","[c]","28100","27710"
"Leaver Dept.","2022","Outer London - West and North West","London","G6","80","[c]","72350","68520"
"Leaver Dept.","2022","Outer London - West and North West","London","G7","200","[c]","54850","53860"
"Leaver Dept.","2022","Outer London - West and North West","London","HEO","230","[c]","33430","32650"
"Leaver Dept.","2022","Outer London - West and North West","London","SCS level","50","[c]","118700","108800"
"Leaver Dept.","2022","Outer London - West and North West","London","SEO","250","[c]","41380","40570"
"Leaver Dept.","2022","Outer London - West and North West","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Outside London","AO","30","[c]","20480","20970"
"Leaver Dept.","2022","Shropshire and Staffordshire","Outside London","EO","55","[c]","26590","27570"
"Leaver Dept.","2022","Shropshire and Staffordshire","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Outside London","HEO","25","[c]","33040","33300"
"Leaver Dept.","2022","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Outside London","SEO","15","[c]","39600","40580"
"Leaver Dept.","2022","Shropshire and Staffordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Outside London","AO","25","[c]","21210","21350"
"Leaver Dept.","2022","South Yorkshire","Outside London","EO","85","[c]","26790","27570"
"Leaver Dept.","2022","South Yorkshire","Outside London","G6","10","[c]","63180","63030"
"Leaver Dept.","2022","South Yorkshire","Outside London","G7","55","[c]","53010","52060"
"Leaver Dept.","2022","South Yorkshire","Outside London","HEO","50","[c]","31820","31990"
"Leaver Dept.","2022","South Yorkshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Outside London","SEO","55","[c]","38440","37300"
"Leaver Dept.","2022","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Outside London","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Outside London","EO","50","[c]","26920","27570"
"Leaver Dept.","2022","Southern Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Outside London","G7","15","[c]","51450","51420"
"Leaver Dept.","2022","Southern Scotland","Outside London","HEO","25","[c]","33740","33930"
"Leaver Dept.","2022","Southern Scotland","Outside London","SEO","20","[c]","39800","39630"
"Leaver Dept.","2022","Surrey, East and West Sussex","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Outside London","AO","25","[c]","21660","21820"
"Leaver Dept.","2022","Surrey, East and West Sussex","Outside London","EO","60","[c]","27630","27570"
"Leaver Dept.","2022","Surrey, East and West Sussex","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Outside London","G7","15","[c]","53720","53270"
"Leaver Dept.","2022","Surrey, East and West Sussex","Outside London","HEO","25","[c]","32430","31990"
"Leaver Dept.","2022","Surrey, East and West Sussex","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Outside London","SEO","25","[c]","42090","40270"
"Leaver Dept.","2022","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Outside London","AO","90","[c]","21480","21260"
"Leaver Dept.","2022","Tees Valley and Durham","Outside London","EO","50","[c]","27020","27570"
"Leaver Dept.","2022","Tees Valley and Durham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Outside London","G7","10","[c]","54810","51860"
"Leaver Dept.","2022","Tees Valley and Durham","Outside London","HEO","30","[c]","31170","31990"
"Leaver Dept.","2022","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Outside London","SEO","25","[c]","37670","37100"
"Leaver Dept.","2022","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","65","[c]","21830","21840"
"Leaver Dept.","2022","Unknown","Unknown","EO","105","[c]","27280","27500"
"Leaver Dept.","2022","Unknown","Unknown","G6","50","[c]","65640","64500"
"Leaver Dept.","2022","Unknown","Unknown","G7","80","[c]","54540","54700"
"Leaver Dept.","2022","Unknown","Unknown","HEO","290","[c]","32160","32000"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","35","[c]","89010","78420"
"Leaver Dept.","2022","Unknown","Unknown","SEO","90","[c]","40230","40050"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Outside London","AO","160","[c]","21550","21260"
"Leaver Dept.","2022","West Central Scotland","Outside London","EO","260","[c]","26500","27570"
"Leaver Dept.","2022","West Central Scotland","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Outside London","G7","25","[c]","50450","50420"
"Leaver Dept.","2022","West Central Scotland","Outside London","HEO","80","[c]","32330","31990"
"Leaver Dept.","2022","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Outside London","SEO","35","[c]","41270","40580"
"Leaver Dept.","2022","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Outside London","AA","15","[c]","19400","19520"
"Leaver Dept.","2022","West Midlands","Outside London","AO","240","[c]","20760","20970"
"Leaver Dept.","2022","West Midlands","Outside London","EO","355","[c]","26020","27570"
"Leaver Dept.","2022","West Midlands","Outside London","G6","30","[c]","70760","67810"
"Leaver Dept.","2022","West Midlands","Outside London","G7","75","[c]","51720","50400"
"Leaver Dept.","2022","West Midlands","Outside London","HEO","180","[c]","31880","30870"
"Leaver Dept.","2022","West Midlands","Outside London","SCS level","30","[c]","112020","114000"
"Leaver Dept.","2022","West Midlands","Outside London","SEO","125","[c]","38720","38070"
"Leaver Dept.","2022","West Midlands","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Outside London","AO","30","[c]","21700","21260"
"Leaver Dept.","2022","West Wales and The Valleys","Outside London","EO","75","[c]","27380","27570"
"Leaver Dept.","2022","West Wales and The Valleys","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Outside London","HEO","25","[c]","32020","31920"
"Leaver Dept.","2022","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Outside London","SEO","20","[c]","41130","40060"
"Leaver Dept.","2022","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Outside London","AO","140","[c]","20890","20970"
"Leaver Dept.","2022","West Yorkshire","Outside London","EO","240","[c]","26480","27570"
"Leaver Dept.","2022","West Yorkshire","Outside London","G6","70","[c]","68290","66230"
"Leaver Dept.","2022","West Yorkshire","Outside London","G7","160","[c]","51310","50020"
"Leaver Dept.","2022","West Yorkshire","Outside London","HEO","275","[c]","31380","31860"
"Leaver Dept.","2022","West Yorkshire","Outside London","SCS level","25","[c]","98620","95140"
"Leaver Dept.","2022","West Yorkshire","Outside London","SEO","180","[c]","38570","37960"
"Leaver Dept.","2022","West Yorkshire","Outside London","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Outside London","AA","65","[c]","20640","21650"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Outside London","AO","210","[c]","25480","25640"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Outside London","EO","215","[c]","28680","29290"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Outside London","G7","15","[c]","58640","53260"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Outside London","HEO","40","[c]","33730","33700"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Outside London","SEO","30","[c]","44450","44500"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Outside London","Unknown","165","[c]","28720","26310"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","100","[c]","21160","21790"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","430","[c]","25330","25540"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","235","[c]","27270","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","35","[c]","56840","53350"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","125","[c]","32250","33000"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","75","[c]","40400","40000"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","300","[c]","28680","24270"
"New entrant CS","2022","Cheshire","Outside London","AA","50","[c]","20600","20890"
"New entrant CS","2022","Cheshire","Outside London","AO","195","[c]","21860","21300"
"New entrant CS","2022","Cheshire","Outside London","EO","105","[c]","28880","28840"
"New entrant CS","2022","Cheshire","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Outside London","G7","30","[c]","52930","50210"
"New entrant CS","2022","Cheshire","Outside London","HEO","65","[c]","33200","31950"
"New entrant CS","2022","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Outside London","SEO","25","[c]","38610","36700"
"New entrant CS","2022","Cheshire","Outside London","Unknown","115","[c]","26290","24800"
"New entrant CS","2022","Cornwall and Isles of Scilly","Outside London","AA","15","[c]","19990","19200"
"New entrant CS","2022","Cornwall and Isles of Scilly","Outside London","AO","115","[c]","21550","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Outside London","EO","30","[c]","26770","27570"
"New entrant CS","2022","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Outside London","HEO","20","[c]","32220","32310"
"New entrant CS","2022","Cornwall and Isles of Scilly","Outside London","SEO","15","[c]","39660","36190"
"New entrant CS","2022","Cornwall and Isles of Scilly","Outside London","Unknown","50","[c]","27860","24850"
"New entrant CS","2022","Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Outside London","AO","175","[c]","21760","21300"
"New entrant CS","2022","Cumbria","Outside London","EO","45","[c]","26790","27570"
"New entrant CS","2022","Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Outside London","G7","10","[c]","57810","48710"
"New entrant CS","2022","Cumbria","Outside London","HEO","20","[c]","29890","29180"
"New entrant CS","2022","Cumbria","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Outside London","Unknown","95","[c]","31030","28200"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","AA","80","[c]","20510","20890"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","AO","715","[c]","21550","21260"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","EO","560","[c]","26630","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","G7","50","[c]","52930","49860"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","HEO","270","[c]","31950","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","SEO","95","[c]","39630","38650"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","345","[c]","27840","25480"
"New entrant CS","2022","Devon","Outside London","AA","135","[c]","19710","19380"
"New entrant CS","2022","Devon","Outside London","AO","335","[c]","22090","21750"
"New entrant CS","2022","Devon","Outside London","EO","145","[c]","26170","24950"
"New entrant CS","2022","Devon","Outside London","G6","15","[c]","63950","59290"
"New entrant CS","2022","Devon","Outside London","G7","55","[c]","49970","47550"
"New entrant CS","2022","Devon","Outside London","HEO","80","[c]","31600","31200"
"New entrant CS","2022","Devon","Outside London","SEO","60","[c]","38440","37420"
"New entrant CS","2022","Devon","Outside London","Unknown","195","[c]","27330","24800"
"New entrant CS","2022","Dorset and Somerset","Outside London","AA","55","[c]","20740","20890"
"New entrant CS","2022","Dorset and Somerset","Outside London","AO","245","[c]","21970","21260"
"New entrant CS","2022","Dorset and Somerset","Outside London","EO","105","[c]","26240","26740"
"New entrant CS","2022","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Outside London","G7","10","[c]","60350","54000"
"New entrant CS","2022","Dorset and Somerset","Outside London","HEO","65","[c]","32350","33000"
"New entrant CS","2022","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Outside London","SEO","40","[c]","41620","42510"
"New entrant CS","2022","Dorset and Somerset","Outside London","Unknown","185","[c]","27000","24090"
"New entrant CS","2022","East Anglia","Outside London","AA","160","[c]","20700","20890"
"New entrant CS","2022","East Anglia","Outside London","AO","580","[c]","23090","21820"
"New entrant CS","2022","East Anglia","Outside London","EO","315","[c]","26540","26590"
"New entrant CS","2022","East Anglia","Outside London","G6","10","[c]","80730","78480"
"New entrant CS","2022","East Anglia","Outside London","G7","35","[c]","54860","52610"
"New entrant CS","2022","East Anglia","Outside London","HEO","120","[c]","32040","31000"
"New entrant CS","2022","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Outside London","SEO","70","[c]","39830","37800"
"New entrant CS","2022","East Anglia","Outside London","Unknown","475","[c]","26290","24800"
"New entrant CS","2022","East Wales","Outside London","AA","80","[c]","20200","20890"
"New entrant CS","2022","East Wales","Outside London","AO","980","[c]","21280","21250"
"New entrant CS","2022","East Wales","Outside London","EO","490","[c]","25910","25860"
"New entrant CS","2022","East Wales","Outside London","G6","25","[c]","64940","64290"
"New entrant CS","2022","East Wales","Outside London","G7","120","[c]","52920","51380"
"New entrant CS","2022","East Wales","Outside London","HEO","410","[c]","31510","30710"
"New entrant CS","2022","East Wales","Outside London","SCS level","15","[c]","83170","75110"
"New entrant CS","2022","East Wales","Outside London","SEO","230","[c]","39930","39670"
"New entrant CS","2022","East Wales","Outside London","Unknown","190","[c]","26510","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","AA","60","[c]","20420","20890"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","AO","275","[c]","22430","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","EO","75","[c]","26280","26350"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","HEO","15","[c]","30360","30350"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","155","[c]","28460","26310"
"New entrant CS","2022","Eastern Scotland","Outside London","AA","485","[c]","21440","21050"
"New entrant CS","2022","Eastern Scotland","Outside London","AO","960","[c]","22080","21260"
"New entrant CS","2022","Eastern Scotland","Outside London","EO","760","[c]","27240","27230"
"New entrant CS","2022","Eastern Scotland","Outside London","G6","55","[c]","68360","67550"
"New entrant CS","2022","Eastern Scotland","Outside London","G7","185","[c]","52770","49860"
"New entrant CS","2022","Eastern Scotland","Outside London","HEO","500","[c]","32280","31540"
"New entrant CS","2022","Eastern Scotland","Outside London","SCS level","15","[c]","87550","78810"
"New entrant CS","2022","Eastern Scotland","Outside London","SEO","335","[c]","40890","39660"
"New entrant CS","2022","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Outside London","AA","55","[c]","21370","20890"
"New entrant CS","2022","Essex","Outside London","AO","225","[c]","23750","24250"
"New entrant CS","2022","Essex","Outside London","EO","155","[c]","28850","29290"
"New entrant CS","2022","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Outside London","G7","10","[c]","55950","53050"
"New entrant CS","2022","Essex","Outside London","HEO","40","[c]","33530","33000"
"New entrant CS","2022","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Outside London","SEO","25","[c]","40100","40180"
"New entrant CS","2022","Essex","Outside London","Unknown","260","[c]","28170","24800"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","185","[c]","19590","19200"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","610","[c]","21620","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","795","[c]","24050","24750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","45","[c]","68200","65740"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","265","[c]","51760","49970"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","770","[c]","30160","29230"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","15","[c]","112720","1e+05"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","500","[c]","39880","39750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","540","[c]","30290","27540"
"New entrant CS","2022","Greater Manchester","Outside London","AA","60","[c]","19770","20890"
"New entrant CS","2022","Greater Manchester","Outside London","AO","1075","[c]","21430","21250"
"New entrant CS","2022","Greater Manchester","Outside London","EO","860","[c]","26500","26590"
"New entrant CS","2022","Greater Manchester","Outside London","G6","45","[c]","66880","64780"
"New entrant CS","2022","Greater Manchester","Outside London","G7","185","[c]","53250","52060"
"New entrant CS","2022","Greater Manchester","Outside London","HEO","470","[c]","31820","32110"
"New entrant CS","2022","Greater Manchester","Outside London","SCS level","10","[c]","92010","84560"
"New entrant CS","2022","Greater Manchester","Outside London","SEO","225","[c]","38320","37300"
"New entrant CS","2022","Greater Manchester","Outside London","Unknown","495","[c]","27290","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","AA","175","[c]","19760","19010"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","AO","485","[c]","22110","21250"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","EO","320","[c]","25740","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","G6","15","[c]","73290","74690"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","G7","115","[c]","53380","52000"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","HEO","305","[c]","29920","30450"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","SEO","125","[c]","39720","38650"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Unknown","240","[c]","28220","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","45","[c]","20430","20890"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","205","[c]","22090","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","150","[c]","26800","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","20","[c]","50580","48930"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","30","[c]","29810","29760"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","25","[c]","40330","39310"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","160","[c]","28920","25770"
"New entrant CS","2022","Highlands and Islands","Outside London","AA","15","[c]","22540","21840"
"New entrant CS","2022","Highlands and Islands","Outside London","AO","55","[c]","21980","21260"
"New entrant CS","2022","Highlands and Islands","Outside London","EO","65","[c]","27650","27570"
"New entrant CS","2022","Highlands and Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","HEO","15","[c]","31510","31540"
"New entrant CS","2022","Highlands and Islands","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","London","AA","40","[c]","23580","22180"
"New entrant CS","2022","Inner London - East","London","AO","340","[c]","25740","25000"
"New entrant CS","2022","Inner London - East","London","EO","860","[c]","29730","30750"
"New entrant CS","2022","Inner London - East","London","G6","75","[c]","71480","70880"
"New entrant CS","2022","Inner London - East","London","G7","265","[c]","57080","55000"
"New entrant CS","2022","Inner London - East","London","HEO","535","[c]","34860","34260"
"New entrant CS","2022","Inner London - East","London","SCS level","55","[c]","104260","98000"
"New entrant CS","2022","Inner London - East","London","SEO","260","[c]","41990","41750"
"New entrant CS","2022","Inner London - East","London","Unknown","450","[c]","36610","33700"
"New entrant CS","2022","Inner London - West","London","AA","120","[c]","22490","22460"
"New entrant CS","2022","Inner London - West","London","AO","650","[c]","25040","23770"
"New entrant CS","2022","Inner London - West","London","EO","1730","[c]","27780","27680"
"New entrant CS","2022","Inner London - West","London","G6","270","[c]","68480","66160"
"New entrant CS","2022","Inner London - West","London","G7","1045","[c]","54980","53640"
"New entrant CS","2022","Inner London - West","London","HEO","2620","[c]","32980","33210"
"New entrant CS","2022","Inner London - West","London","SCS level","140","[c]","99550","90000"
"New entrant CS","2022","Inner London - West","London","SEO","1080","[c]","41560","40720"
"New entrant CS","2022","Inner London - West","London","Unknown","120","[c]","33130","30200"
"New entrant CS","2022","Kent","Outside London","AA","90","[c]","20950","20890"
"New entrant CS","2022","Kent","Outside London","AO","500","[c]","24860","24250"
"New entrant CS","2022","Kent","Outside London","EO","195","[c]","27780","26130"
"New entrant CS","2022","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Outside London","G7","10","[c]","53670","50730"
"New entrant CS","2022","Kent","Outside London","HEO","30","[c]","31900","31610"
"New entrant CS","2022","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Outside London","SEO","15","[c]","36440","36630"
"New entrant CS","2022","Kent","Outside London","Unknown","245","[c]","28090","26310"
"New entrant CS","2022","Lancashire","Outside London","AA","80","[c]","20470","20890"
"New entrant CS","2022","Lancashire","Outside London","AO","790","[c]","21700","21260"
"New entrant CS","2022","Lancashire","Outside London","EO","310","[c]","27380","27570"
"New entrant CS","2022","Lancashire","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Outside London","G7","45","[c]","53210","52670"
"New entrant CS","2022","Lancashire","Outside London","HEO","50","[c]","31710","31990"
"New entrant CS","2022","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Outside London","SEO","55","[c]","39290","38500"
"New entrant CS","2022","Lancashire","Outside London","Unknown","265","[c]","28030","24800"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AA","70","[c]","20610","20890"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AO","555","[c]","21770","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","EO","130","[c]","26920","27570"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G7","10","[c]","53060","48860"
