"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Human Resources","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of the Secretary of State for Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scottish Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scottish Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Welsh Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HM Treasury","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Ministry of Defence","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Ministry of Defence","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Ministry of Defence","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Attorney General's Departments","London","AO","20","[c]","24030","23770"
"Leaver Dept.","2022","Legal","Attorney General's Departments","London","EO","30","[c]","27230","27350"
"Leaver Dept.","2022","Legal","Attorney General's Departments","London","G6","25","[c]","68480","66290"
"Leaver Dept.","2022","Legal","Attorney General's Departments","London","G7","50","[c]","54530","52070"
"Leaver Dept.","2022","Legal","Attorney General's Departments","London","HEO","10","[c]","31260","31180"
"Leaver Dept.","2022","Legal","Attorney General's Departments","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Attorney General's Departments","Outside London","AO","20","[c]","22540","22200"
"Leaver Dept.","2022","Legal","Attorney General's Departments","Outside London","EO","15","[c]","26480","26070"
"Leaver Dept.","2022","Legal","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Attorney General's Departments","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Education","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Transport","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Work and Pensions","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office of Gas and Electricity Markets","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scottish Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scottish Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cabinet Office","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cabinet Office","London","EO","90","[c]","27890","27500"
"Leaver Dept.","2022","No function","Cabinet Office","London","G6","80","[c]","65730","64500"
"Leaver Dept.","2022","No function","Cabinet Office","London","G7","200","[c]","55030","54700"
"Leaver Dept.","2022","No function","Cabinet Office","London","HEO","510","[c]","32480","32000"
"Leaver Dept.","2022","No function","Cabinet Office","London","SCS level","55","[c]","84730","74970"
"Leaver Dept.","2022","No function","Cabinet Office","London","SEO","70","[c]","40460","40600"
"Leaver Dept.","2022","No function","Cabinet Office","Outside London","AO","10","[c]","20970","21050"
"Leaver Dept.","2022","No function","Cabinet Office","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cabinet Office","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cabinet Office","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cabinet Office","Outside London","HEO","70","[c]","31320","32000"
"Leaver Dept.","2022","No function","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cabinet Office","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cabinet Office","Unknown","EO","10","[c]","27700","27710"
"Leaver Dept.","2022","No function","Cabinet Office","Unknown","G6","15","[c]","64920","64500"
"Leaver Dept.","2022","No function","Cabinet Office","Unknown","G7","25","[c]","55840","54700"
"Leaver Dept.","2022","No function","Cabinet Office","Unknown","HEO","170","[c]","32130","32000"
"Leaver Dept.","2022","No function","Cabinet Office","Unknown","SCS level","15","[c]","88860","78420"
"Leaver Dept.","2022","No function","Cabinet Office","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Charity Commission","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","London","EO","35","[c]","27970","27680"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","London","G6","30","[c]","65830","64990"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","London","G7","120","[c]","53600","53380"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","London","HEO","95","[c]","33590","33570"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","London","SCS level","25","[c]","86250","79790"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","London","SEO","85","[c]","40460","40050"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","AO","40","[c]","21130","21130"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","EO","55","[c]","24570","24250"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","HEO","35","[c]","30330","30360"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","SEO","20","[c]","39730","39600"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","G7","15","[c]","52760","53380"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","SEO","20","[c]","38800","38160"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","London","EO","15","[c]","27770","26180"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","London","G6","15","[c]","62770","62450"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","London","G7","50","[c]","53700","52300"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","London","HEO","70","[c]","34420","34020"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","London","SCS level","10","[c]","73500","73500"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","London","EO","10","[c]","28920","28500"
"Leaver Dept.","2022","No function","Department for Education","London","G6","15","[c]","65700","65370"
"Leaver Dept.","2022","No function","Department for Education","London","G7","35","[c]","54040","54160"
"Leaver Dept.","2022","No function","Department for Education","London","HEO","35","[c]","33650","33300"
"Leaver Dept.","2022","No function","Department for Education","London","SCS level","10","[c]","88870","78520"
"Leaver Dept.","2022","No function","Department for Education","London","SEO","30","[c]","41270","40510"
"Leaver Dept.","2022","No function","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","Outside London","EO","30","[c]","25290","25000"
"Leaver Dept.","2022","No function","Department for Education","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","Outside London","G7","25","[c]","50990","50630"
"Leaver Dept.","2022","No function","Department for Education","Outside London","HEO","35","[c]","30480","29730"
"Leaver Dept.","2022","No function","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","Outside London","SEO","40","[c]","37680","36960"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","London","G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","London","HEO","100","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","London","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","AO","20","[c]","21250","21300"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","SEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","London","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","London","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","London","EO","35","[c]","27940","27850"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","London","G6","15","[c]","65190","63780"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","London","G7","40","[c]","53660","53130"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","London","HEO","50","[c]","33270","33210"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","London","SEO","25","[c]","40010","39600"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","EO","10","[c]","25560","25440"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","G6","15","[c]","62730","58810"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","G7","15","[c]","49660","48200"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","HEO","25","[c]","31670","30590"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","SEO","15","[c]","39350","40470"
"Leaver Dept.","2022","No function","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","London","EO","45","[c]","30210","30270"
"Leaver Dept.","2022","No function","Department for Transport","London","G6","15","[c]","66110","66230"
"Leaver Dept.","2022","No function","Department for Transport","London","G7","65","[c]","55620","54760"
"Leaver Dept.","2022","No function","Department for Transport","London","HEO","80","[c]","34860","34860"
"Leaver Dept.","2022","No function","Department for Transport","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","London","SEO","70","[c]","42400","42890"
"Leaver Dept.","2022","No function","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","Outside London","AO","50","[c]","22690","21840"
"Leaver Dept.","2022","No function","Department for Transport","Outside London","EO","45","[c]","26940","26470"
"Leaver Dept.","2022","No function","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","Outside London","HEO","20","[c]","31810","31040"
"Leaver Dept.","2022","No function","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","Outside London","SEO","15","[c]","39870","39470"
"Leaver Dept.","2022","No function","Department for Transport","Unknown","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","Unknown","AO","50","[c]","21770","21840"
"Leaver Dept.","2022","No function","Department for Transport","Unknown","EO","20","[c]","26510","26580"
"Leaver Dept.","2022","No function","Department for Transport","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","London","AO","10","[c]","25110","25110"
"Leaver Dept.","2022","No function","Department for Work and Pensions","London","EO","270","[c]","31060","31060"
"Leaver Dept.","2022","No function","Department for Work and Pensions","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","London","HEO","20","[c]","35650","36650"
"Leaver Dept.","2022","No function","Department for Work and Pensions","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Outside London","AO","390","[c]","21220","21260"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Outside London","EO","1330","[c]","27620","27570"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Outside London","G7","15","[c]","51620","49550"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Outside London","HEO","170","[c]","32390","31990"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Outside London","SEO","45","[c]","39820","36580"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Unknown","EO","20","[c]","28150","27570"
"Leaver Dept.","2022","No function","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","AA","55","[c]","21460","22350"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","AO","150","[c]","23650","23780"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","EO","420","[c]","27040","26880"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","G6","295","[c]","70910","67330"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","G7","635","[c]","53780","52610"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","HEO","585","[c]","32520","32330"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","SCS level","190","[c]","108140","101760"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","SEO","610","[c]","40460","40070"
"Leaver Dept.","2022","No function","Department of Health and Social Care","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","AA","80","[c]","19360","19100"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","AO","485","[c]","20940","20400"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","EO","450","[c]","24770","24100"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","G6","210","[c]","72240","70210"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","G7","570","[c]","51890","50730"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","HEO","695","[c]","31220","30460"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","SCS level","200","[c]","109660","108080"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","SEO","675","[c]","39350","39140"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","London","SEO","10","[c]","40570","40350"
"Leaver Dept.","2022","No function","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","London","G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","London","HEO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
