"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","East Midlands (England)","Outside London","Unknown","125","[c]","23150","23170"
"New entrant CS","2022","20-29","East of England","Outside London","AA","115","[c]","20880","20890"
"New entrant CS","2022","20-29","East of England","Outside London","AO","485","[c]","23790","23140"
"New entrant CS","2022","20-29","East of England","Outside London","EO","225","[c]","27060","27570"
"New entrant CS","2022","20-29","East of England","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Outside London","HEO","65","[c]","31600","30460"
"New entrant CS","2022","20-29","East of England","Outside London","SEO","15","[c]","37970","38910"
"New entrant CS","2022","20-29","East of England","Outside London","Unknown","210","[c]","23300","23170"
"New entrant CS","2022","20-29","London","London","AA","160","[c]","22420","22460"
"New entrant CS","2022","20-29","London","London","AO","1010","[c]","25330","24900"
"New entrant CS","2022","20-29","London","London","EO","2335","[c]","28480","28310"
"New entrant CS","2022","20-29","London","London","G6","20","[c]","64940","65440"
"New entrant CS","2022","20-29","London","London","G7","305","[c]","54520","54110"
"New entrant CS","2022","20-29","London","London","HEO","2440","[c]","32950","33210"
"New entrant CS","2022","20-29","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","London","SEO","500","[c]","41230","40650"
"New entrant CS","2022","20-29","London","London","Unknown","230","[c]","27490","27060"
"New entrant CS","2022","20-29","North East (England)","Outside London","AA","50","[c]","20540","20890"
"New entrant CS","2022","20-29","North East (England)","Outside London","AO","830","[c]","21540","21260"
"New entrant CS","2022","20-29","North East (England)","Outside London","EO","380","[c]","26420","26590"
"New entrant CS","2022","20-29","North East (England)","Outside London","G7","15","[c]","53270","52640"
"New entrant CS","2022","20-29","North East (England)","Outside London","HEO","145","[c]","30840","30710"
"New entrant CS","2022","20-29","North East (England)","Outside London","SEO","40","[c]","36380","36500"
"New entrant CS","2022","20-29","North East (England)","Outside London","Unknown","115","[c]","23200","23170"
"New entrant CS","2022","20-29","North West (England)","Outside London","AA","100","[c]","19830","20890"
"New entrant CS","2022","20-29","North West (England)","Outside London","AO","1625","[c]","21500","21260"
"New entrant CS","2022","20-29","North West (England)","Outside London","EO","920","[c]","26330","26590"
"New entrant CS","2022","20-29","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Outside London","G7","20","[c]","52210","52080"
"New entrant CS","2022","20-29","North West (England)","Outside London","HEO","385","[c]","31600","31990"
"New entrant CS","2022","20-29","North West (England)","Outside London","SEO","85","[c]","37450","36740"
"New entrant CS","2022","20-29","North West (England)","Outside London","Unknown","320","[c]","23460","23170"
"New entrant CS","2022","20-29","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Outside London","AO","115","[c]","21210","21250"
"New entrant CS","2022","20-29","Northern Ireland","Outside London","EO","70","[c]","26130","26590"
"New entrant CS","2022","20-29","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Outside London","HEO","50","[c]","32980","33080"
"New entrant CS","2022","20-29","Northern Ireland","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Overseas","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Outside London","AA","405","[c]","21180","21050"
"New entrant CS","2022","20-29","Scotland","Outside London","AO","1115","[c]","21800","21260"
"New entrant CS","2022","20-29","Scotland","Outside London","EO","710","[c]","26760","27230"
"New entrant CS","2022","20-29","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Outside London","G7","30","[c]","51630","49860"
"New entrant CS","2022","20-29","Scotland","Outside London","HEO","375","[c]","31980","31540"
"New entrant CS","2022","20-29","Scotland","Outside London","SEO","115","[c]","41160","39730"
"New entrant CS","2022","20-29","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Outside London","AA","170","[c]","20540","20890"
"New entrant CS","2022","20-29","South East (England)","Outside London","AO","850","[c]","24400","24250"
"New entrant CS","2022","20-29","South East (England)","Outside London","EO","350","[c]","25770","26130"
"New entrant CS","2022","20-29","South East (England)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Outside London","HEO","270","[c]","29500","30210"
"New entrant CS","2022","20-29","South East (England)","Outside London","SEO","55","[c]","39280","38070"
"New entrant CS","2022","20-29","South East (England)","Outside London","Unknown","265","[c]","24110","23490"
"New entrant CS","2022","20-29","South West (England)","Outside London","AA","190","[c]","19140","19050"
"New entrant CS","2022","20-29","South West (England)","Outside London","AO","635","[c]","21580","21260"
"New entrant CS","2022","20-29","South West (England)","Outside London","EO","555","[c]","24160","24750"
"New entrant CS","2022","20-29","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Outside London","G7","20","[c]","48780","48080"
"New entrant CS","2022","20-29","South West (England)","Outside London","HEO","395","[c]","29390","29230"
"New entrant CS","2022","20-29","South West (England)","Outside London","SEO","105","[c]","38390","36500"
"New entrant CS","2022","20-29","South West (England)","Outside London","Unknown","250","[c]","25020","24000"
"New entrant CS","2022","20-29","Unknown","Unknown","AA","15","[c]","19150","18310"
"New entrant CS","2022","20-29","Unknown","Unknown","AO","30","[c]","21520","21260"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","55","[c]","27840","27570"
"New entrant CS","2022","20-29","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","HEO","85","[c]","29570","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","145","[c]","20680","16190"
"New entrant CS","2022","20-29","Wales","Outside London","AA","150","[c]","18850","18310"
"New entrant CS","2022","20-29","Wales","Outside London","AO","740","[c]","21310","21260"
"New entrant CS","2022","20-29","Wales","Outside London","EO","320","[c]","26300","26590"
"New entrant CS","2022","20-29","Wales","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Outside London","HEO","240","[c]","31080","30710"
"New entrant CS","2022","20-29","Wales","Outside London","SEO","40","[c]","38800","38340"
"New entrant CS","2022","20-29","Wales","Outside London","Unknown","145","[c]","22520","23170"
"New entrant CS","2022","20-29","West Midlands (England)","Outside London","AA","65","[c]","20290","20890"
"New entrant CS","2022","20-29","West Midlands (England)","Outside London","AO","905","[c]","21650","21250"
"New entrant CS","2022","20-29","West Midlands (England)","Outside London","EO","550","[c]","26560","26590"
"New entrant CS","2022","20-29","West Midlands (England)","Outside London","G7","15","[c]","51700","49830"
"New entrant CS","2022","20-29","West Midlands (England)","Outside London","HEO","210","[c]","30930","30450"
"New entrant CS","2022","20-29","West Midlands (England)","Outside London","SEO","60","[c]","37830","36570"
"New entrant CS","2022","20-29","West Midlands (England)","Outside London","Unknown","150","[c]","22950","23170"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Outside London","AA","100","[c]","20730","20890"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Outside London","AO","995","[c]","21800","21260"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Outside London","EO","650","[c]","26190","26590"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Outside London","G7","25","[c]","50990","49530"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Outside London","HEO","305","[c]","31110","30730"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Outside London","SEO","95","[c]","37640","36820"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Outside London","Unknown","195","[c]","23370","23170"
"New entrant CS","2022","30-39","East Midlands (England)","Outside London","AA","35","[c]","21130","20890"
"New entrant CS","2022","30-39","East Midlands (England)","Outside London","AO","305","[c]","21850","21260"
"New entrant CS","2022","30-39","East Midlands (England)","Outside London","EO","195","[c]","26730","26590"
"New entrant CS","2022","30-39","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Outside London","G7","20","[c]","51210","49860"
"New entrant CS","2022","30-39","East Midlands (England)","Outside London","HEO","100","[c]","32070","33080"
"New entrant CS","2022","30-39","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Outside London","SEO","35","[c]","40300","40060"
"New entrant CS","2022","30-39","East Midlands (England)","Outside London","Unknown","145","[c]","26720","24800"
"New entrant CS","2022","30-39","East of England","Outside London","AA","55","[c]","20960","20890"
"New entrant CS","2022","30-39","East of England","Outside London","AO","230","[c]","24430","24250"
"New entrant CS","2022","30-39","East of England","Outside London","EO","150","[c]","27220","27570"
"New entrant CS","2022","30-39","East of England","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Outside London","G7","20","[c]","53780","51370"
"New entrant CS","2022","30-39","East of England","Outside London","HEO","50","[c]","33050","33000"
"New entrant CS","2022","30-39","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Outside London","SEO","40","[c]","38880","38260"
"New entrant CS","2022","30-39","East of England","Outside London","Unknown","185","[c]","25870","24800"
"New entrant CS","2022","30-39","London","London","AA","35","[c]","23850","24080"
"New entrant CS","2022","30-39","London","London","AO","275","[c]","26660","25330"
"New entrant CS","2022","30-39","London","London","EO","665","[c]","29550","30750"
"New entrant CS","2022","30-39","London","London","G6","145","[c]","67900","65440"
"New entrant CS","2022","30-39","London","London","G7","555","[c]","55490","54110"
"New entrant CS","2022","30-39","London","London","HEO","650","[c]","34420","34020"
"New entrant CS","2022","30-39","London","London","SCS level","45","[c]","84270","80000"
"New entrant CS","2022","30-39","London","London","SEO","530","[c]","41630","41500"
"New entrant CS","2022","30-39","London","London","Unknown","215","[c]","31950","28690"
"New entrant CS","2022","30-39","North East (England)","Outside London","AA","25","[c]","21380","20890"
"New entrant CS","2022","30-39","North East (England)","Outside London","AO","445","[c]","21560","21260"
"New entrant CS","2022","30-39","North East (England)","Outside London","EO","265","[c]","26720","26590"
"New entrant CS","2022","30-39","North East (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Outside London","G7","55","[c]","51770","49860"
"New entrant CS","2022","30-39","North East (England)","Outside London","HEO","115","[c]","31670","32760"
"New entrant CS","2022","30-39","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Outside London","SEO","75","[c]","38340","37200"
"New entrant CS","2022","30-39","North East (England)","Outside London","Unknown","70","[c]","25610","24800"
"New entrant CS","2022","30-39","North West (England)","Outside London","AA","55","[c]","20050","20890"
"New entrant CS","2022","30-39","North West (England)","Outside London","AO","785","[c]","21490","21260"
"New entrant CS","2022","30-39","North West (England)","Outside London","EO","595","[c]","26690","26590"
"New entrant CS","2022","30-39","North West (England)","Outside London","G6","20","[c]","68850","65000"
"New entrant CS","2022","30-39","North West (England)","Outside London","G7","120","[c]","52590","52050"
"New entrant CS","2022","30-39","North West (England)","Outside London","HEO","270","[c]","32320","33080"
"New entrant CS","2022","30-39","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Outside London","SEO","135","[c]","38670","37450"
"New entrant CS","2022","30-39","North West (England)","Outside London","Unknown","340","[c]","26210","24800"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","AO","55","[c]","21250","21250"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","EO","50","[c]","26230","26590"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","G7","10","[c]","51730","52060"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","HEO","50","[c]","33120","33080"
"New entrant CS","2022","30-39","Northern Ireland","Outside London","SEO","15","[c]","40720","40180"
"New entrant CS","2022","30-39","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","HEO","10","[c]","36870","36960"
"New entrant CS","2022","30-39","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Outside London","AA","195","[c]","21280","21050"
"New entrant CS","2022","30-39","Scotland","Outside London","AO","580","[c]","22050","21260"
"New entrant CS","2022","30-39","Scotland","Outside London","EO","605","[c]","27050","27230"
"New entrant CS","2022","30-39","Scotland","Outside London","G6","30","[c]","67050","65280"
"New entrant CS","2022","30-39","Scotland","Outside London","G7","130","[c]","52040","49860"
"New entrant CS","2022","30-39","Scotland","Outside London","HEO","340","[c]","32180","31540"
"New entrant CS","2022","30-39","Scotland","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Outside London","SEO","265","[c]","40530","39660"
"New entrant CS","2022","30-39","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Outside London","AA","80","[c]","20920","20890"
"New entrant CS","2022","30-39","South East (England)","Outside London","AO","420","[c]","25250","25540"
"New entrant CS","2022","30-39","South East (England)","Outside London","EO","205","[c]","26780","26590"
"New entrant CS","2022","30-39","South East (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Outside London","G7","60","[c]","53880","52330"
"New entrant CS","2022","30-39","South East (England)","Outside London","HEO","105","[c]","31620","30880"
"New entrant CS","2022","30-39","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Outside London","SEO","80","[c]","39370","38750"
"New entrant CS","2022","30-39","South East (England)","Outside London","Unknown","240","[c]","28230","25590"
"New entrant CS","2022","30-39","South West (England)","Outside London","AA","70","[c]","21000","20890"
"New entrant CS","2022","30-39","South West (England)","Outside London","AO","280","[c]","21900","21260"
"New entrant CS","2022","30-39","South West (England)","Outside London","EO","195","[c]","25450","26130"
"New entrant CS","2022","30-39","South West (England)","Outside London","G6","10","[c]","64830","64390"
"New entrant CS","2022","30-39","South West (England)","Outside London","G7","100","[c]","50530","49860"
"New entrant CS","2022","30-39","South West (England)","Outside London","HEO","265","[c]","31250","31920"
"New entrant CS","2022","30-39","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","Outside London","SEO","220","[c]","39810","39100"
"New entrant CS","2022","30-39","South West (England)","Outside London","Unknown","205","[c]","28910","24810"
"New entrant CS","2022","30-39","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","AO","25","[c]","21930","21260"
"New entrant CS","2022","30-39","Unknown","Unknown","EO","25","[c]","27830","27570"
"New entrant CS","2022","30-39","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","G7","15","[c]","54790","54700"
"New entrant CS","2022","30-39","Unknown","Unknown","HEO","25","[c]","32230","32000"
"New entrant CS","2022","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","80","[c]","22670","16190"
"New entrant CS","2022","30-39","Wales","Outside London","AA","50","[c]","19150","18310"
"New entrant CS","2022","30-39","Wales","Outside London","AO","400","[c]","21580","21260"
"New entrant CS","2022","30-39","Wales","Outside London","EO","230","[c]","26430","26590"
"New entrant CS","2022","30-39","Wales","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wales","Outside London","G7","65","[c]","51480","50210"
"New entrant CS","2022","30-39","Wales","Outside London","HEO","155","[c]","31830","31210"
"New entrant CS","2022","30-39","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wales","Outside London","SEO","120","[c]","39600","38650"
"New entrant CS","2022","30-39","Wales","Outside London","Unknown","105","[c]","24120","23170"
"New entrant CS","2022","30-39","West Midlands (England)","Outside London","AA","40","[c]","20870","20890"
"New entrant CS","2022","30-39","West Midlands (England)","Outside London","AO","360","[c]","21640","21250"
"New entrant CS","2022","30-39","West Midlands (England)","Outside London","EO","380","[c]","26880","27570"
"New entrant CS","2022","30-39","West Midlands (England)","Outside London","G6","15","[c]","65060","63130"
"New entrant CS","2022","30-39","West Midlands (England)","Outside London","G7","65","[c]","52510","49860"
"New entrant CS","2022","30-39","West Midlands (England)","Outside London","HEO","160","[c]","31950","31990"
"New entrant CS","2022","30-39","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Midlands (England)","Outside London","SEO","115","[c]","38620","38000"
"New entrant CS","2022","30-39","West Midlands (England)","Outside London","Unknown","160","[c]","25250","24090"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Outside London","AA","45","[c]","20940","20890"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Outside London","AO","365","[c]","21860","21260"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Outside London","EO","335","[c]","26730","27570"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Outside London","G6","15","[c]","67670","63260"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Outside London","G7","125","[c]","52620","49860"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Outside London","HEO","180","[c]","31520","30820"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Outside London","SCS level","10","[c]","87100","90000"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Outside London","SEO","165","[c]","38350","37300"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Outside London","Unknown","200","[c]","27500","24800"
"New entrant CS","2022","40-49","East Midlands (England)","Outside London","AA","35","[c]","20620","20890"
"New entrant CS","2022","40-49","East Midlands (England)","Outside London","AO","190","[c]","21580","21260"
"New entrant CS","2022","40-49","East Midlands (England)","Outside London","EO","135","[c]","26910","26590"
"New entrant CS","2022","40-49","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","Outside London","G7","25","[c]","55850","52080"
"New entrant CS","2022","40-49","East Midlands (England)","Outside London","HEO","60","[c]","32200","33000"
"New entrant CS","2022","40-49","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","Outside London","SEO","45","[c]","40550","40060"
"New entrant CS","2022","40-49","East Midlands (England)","Outside London","Unknown","165","[c]","31230","28200"
"New entrant CS","2022","40-49","East of England","Outside London","AA","50","[c]","20710","20890"
"New entrant CS","2022","40-49","East of England","Outside London","AO","140","[c]","23640","23140"
"New entrant CS","2022","40-49","East of England","Outside London","EO","135","[c]","27760","27570"
"New entrant CS","2022","40-49","East of England","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","Outside London","G7","15","[c]","56210","53050"
"New entrant CS","2022","40-49","East of England","Outside London","HEO","40","[c]","33050","32350"
"New entrant CS","2022","40-49","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","Outside London","SEO","35","[c]","44210","41730"
"New entrant CS","2022","40-49","East of England","Outside London","Unknown","195","[c]","31050","28200"
"New entrant CS","2022","40-49","London","London","AA","30","[c]","23520","24080"
"New entrant CS","2022","40-49","London","London","AO","155","[c]","26150","25110"
"New entrant CS","2022","40-49","London","London","EO","360","[c]","29490","30720"
"New entrant CS","2022","40-49","London","London","G6","120","[c]","69450","66330"
"New entrant CS","2022","40-49","London","London","G7","340","[c]","56040","54110"
"New entrant CS","2022","40-49","London","London","HEO","255","[c]","34460","34260"
"New entrant CS","2022","40-49","London","London","SCS level","80","[c]","97140","93000"
"New entrant CS","2022","40-49","London","London","SEO","270","[c]","42110","41750"
"New entrant CS","2022","40-49","London","London","Unknown","240","[c]","37310","36580"
"New entrant CS","2022","40-49","North East (England)","Outside London","AA","15","[c]","20550","20890"
"New entrant CS","2022","40-49","North East (England)","Outside London","AO","280","[c]","21460","21260"
"New entrant CS","2022","40-49","North East (England)","Outside London","EO","140","[c]","26640","26590"
"New entrant CS","2022","40-49","North East (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Outside London","G7","50","[c]","51830","50000"
"New entrant CS","2022","40-49","North East (England)","Outside London","HEO","75","[c]","31380","31990"
"New entrant CS","2022","40-49","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Outside London","SEO","40","[c]","37890","36570"
"New entrant CS","2022","40-49","North East (England)","Outside London","Unknown","120","[c]","29950","28200"
"New entrant CS","2022","40-49","North West (England)","Outside London","AA","30","[c]","19960","20890"
"New entrant CS","2022","40-49","North West (England)","Outside London","AO","440","[c]","21460","21260"
"New entrant CS","2022","40-49","North West (England)","Outside London","EO","275","[c]","26820","27570"
"New entrant CS","2022","40-49","North West (England)","Outside London","G6","25","[c]","65730","64870"
"New entrant CS","2022","40-49","North West (England)","Outside London","G7","90","[c]","55100","52540"
"New entrant CS","2022","40-49","North West (England)","Outside London","HEO","120","[c]","32220","32880"
"New entrant CS","2022","40-49","North West (England)","Outside London","SCS level","10","[c]","92030","82950"
"New entrant CS","2022","40-49","North West (England)","Outside London","SEO","115","[c]","38990","38880"
"New entrant CS","2022","40-49","North West (England)","Outside London","Unknown","310","[c]","30550","28200"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","AO","30","[c]","21460","21250"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","EO","25","[c]","26250","26590"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","HEO","25","[c]","32850","33080"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","SEO","10","[c]","39630","40090"
"New entrant CS","2022","40-49","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Overseas","HEO","10","[c]","37800","39030"
"New entrant CS","2022","40-49","Scotland","Outside London","AA","125","[c]","21580","21050"
"New entrant CS","2022","40-49","Scotland","Outside London","AO","305","[c]","22090","21260"
"New entrant CS","2022","40-49","Scotland","Outside London","EO","355","[c]","27000","27230"
"New entrant CS","2022","40-49","Scotland","Outside London","G6","45","[c]","67430","65280"
"New entrant CS","2022","40-49","Scotland","Outside London","G7","110","[c]","53620","52080"
"New entrant CS","2022","40-49","Scotland","Outside London","HEO","220","[c]","32400","31540"
"New entrant CS","2022","40-49","Scotland","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Outside London","SEO","160","[c]","42980","39920"
"New entrant CS","2022","40-49","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Outside London","AA","65","[c]","21250","20890"
"New entrant CS","2022","40-49","South East (England)","Outside London","AO","255","[c]","24320","24250"
"New entrant CS","2022","40-49","South East (England)","Outside London","EO","190","[c]","27270","26590"
"New entrant CS","2022","40-49","South East (England)","Outside London","G6","15","[c]","73840","74100"
"New entrant CS","2022","40-49","South East (England)","Outside London","G7","65","[c]","54160","52180"
"New entrant CS","2022","40-49","South East (England)","Outside London","HEO","90","[c]","32700","32900"
"New entrant CS","2022","40-49","South East (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Outside London","SEO","70","[c]","39980","40000"
"New entrant CS","2022","40-49","South East (England)","Outside London","Unknown","190","[c]","30990","28200"
"New entrant CS","2022","40-49","South West (England)","Outside London","AA","40","[c]","21070","20890"
"New entrant CS","2022","40-49","South West (England)","Outside London","AO","175","[c]","22390","21260"
"New entrant CS","2022","40-49","South West (England)","Outside London","EO","120","[c]","25700","26130"
"New entrant CS","2022","40-49","South West (England)","Outside London","G6","25","[c]","68510","65740"
"New entrant CS","2022","40-49","South West (England)","Outside London","G7","110","[c]","51480","49860"
"New entrant CS","2022","40-49","South West (England)","Outside London","HEO","155","[c]","31120","30930"
"New entrant CS","2022","40-49","South West (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Outside London","SEO","145","[c]","40350","39750"
"New entrant CS","2022","40-49","South West (England)","Outside London","Unknown","180","[c]","31810","28760"
"New entrant CS","2022","40-49","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","AO","20","[c]","21500","21300"
"New entrant CS","2022","40-49","Unknown","Unknown","EO","15","[c]","27370","27570"
"New entrant CS","2022","40-49","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","G7","15","[c]","56640","52000"
"New entrant CS","2022","40-49","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","65","[c]","30190","27810"
"New entrant CS","2022","40-49","Wales","Outside London","AA","45","[c]","19430","18310"
"New entrant CS","2022","40-49","Wales","Outside London","AO","220","[c]","21460","21260"
"New entrant CS","2022","40-49","Wales","Outside London","EO","140","[c]","26520","26590"
"New entrant CS","2022","40-49","Wales","Outside London","G6","20","[c]","64890","64810"
"New entrant CS","2022","40-49","Wales","Outside London","G7","50","[c]","52670","51380"
"New entrant CS","2022","40-49","Wales","Outside London","HEO","75","[c]","32440","31920"
"New entrant CS","2022","40-49","Wales","Outside London","SCS level","10","[c]","77490","75110"
"New entrant CS","2022","40-49","Wales","Outside London","SEO","90","[c]","39810","39910"
"New entrant CS","2022","40-49","Wales","Outside London","Unknown","60","[c]","28580","26310"
"New entrant CS","2022","40-49","West Midlands (England)","Outside London","AA","25","[c]","20610","20890"
"New entrant CS","2022","40-49","West Midlands (England)","Outside London","AO","225","[c]","21390","21250"
"New entrant CS","2022","40-49","West Midlands (England)","Outside London","EO","230","[c]","26850","27570"
"New entrant CS","2022","40-49","West Midlands (England)","Outside London","G6","25","[c]","69980","67520"
"New entrant CS","2022","40-49","West Midlands (England)","Outside London","G7","95","[c]","52940","49860"
"New entrant CS","2022","40-49","West Midlands (England)","Outside London","HEO","90","[c]","32640","32310"
"New entrant CS","2022","40-49","West Midlands (England)","Outside London","SCS level","10","[c]","[c]","[c]"
