"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","EO","65","[c]","25560","24890"
"Leaver Dept.","2022","Unknown","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","HEO","30","[c]","31560","31280"
"Leaver Dept.","2022","Unknown","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lewisham and Southwark","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","AO","65","[c]","21630","21680"
"Leaver Dept.","2022","Unknown","Liverpool","EO","110","[c]","25230","24890"
"Leaver Dept.","2022","Unknown","Liverpool","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","HEO","30","[c]","30710","30820"
"Leaver Dept.","2022","Unknown","Liverpool","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Luton","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Luton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","EO","35","[c]","26050","25410"
"Leaver Dept.","2022","Unknown","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Milton Keynes","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Monmouthshire and Newport","AO","10","[c]","21630","21680"
"Leaver Dept.","2022","Unknown","Monmouthshire and Newport","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Lanarkshire","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Lanarkshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Peterborough","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Peterborough","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Peterborough","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Portsmouth","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Powys","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","AO","20","[c]","21650","21680"
"Leaver Dept.","2022","Unknown","Sefton","EO","35","[c]","25150","24890"
"Leaver Dept.","2022","Unknown","Sefton","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sheffield","AO","15","[c]","21550","21680"
"Leaver Dept.","2022","Unknown","Sheffield","EO","30","[c]","25680","25040"
"Leaver Dept.","2022","Unknown","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sheffield","G7","10","[c]","53100","52280"
"Leaver Dept.","2022","Unknown","Sheffield","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sheffield","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Solihull","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Solihull","EO","30","[c]","25180","24890"
"Leaver Dept.","2022","Unknown","Solihull","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Solihull","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Somerset CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Lanarkshire","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Lanarkshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Nottinghamshire","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sunderland","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sunderland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Swansea","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Thurrock","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","AO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","EO","50","[c]","26000","24890"
"Leaver Dept.","2022","Unknown","Tyneside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warwickshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Essex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Lothian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Westminster","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Westminster","AO","30","[c]","25260","25630"
"Leaver Dept.","2022","Unknown","Westminster","EO","85","[c]","29590","28670"
"Leaver Dept.","2022","Unknown","Westminster","G6","75","[c]","69270","68720"
"Leaver Dept.","2022","Unknown","Westminster","G7","210","[c]","58330","57460"
"Leaver Dept.","2022","Unknown","Westminster","HEO","245","[c]","35650","35070"
"Leaver Dept.","2022","Unknown","Westminster","SCS level","55","[c]","94020","88330"
"Leaver Dept.","2022","Unknown","Westminster","SEO","160","[c]","42950","42160"
"Leaver Dept.","2022","Unknown","Westminster","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wiltshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wirral","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","York","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ards and North Down","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Berkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Birmingham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Birmingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Birmingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Birmingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bristol, City of","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Camden and City of London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Camden and City of London","EO","10","[c]","28220","28000"
"New entrant CS","2022","Analysis","Camden and City of London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Camden and City of London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Camden and City of London","HEO","10","[c]","35520","31980"
"New entrant CS","2022","Analysis","Camden and City of London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Central Hampshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Central Hampshire","HEO","35","[c]","26480","26030"
"New entrant CS","2022","Analysis","Central Hampshire","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","City of Edinburgh","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Croydon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Croydon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Croydon","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Croydon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Darlington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Darlington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Darlington","HEO","10","[c]","30650","30710"
"New entrant CS","2022","Analysis","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","EO","15","[c]","25710","25000"
"New entrant CS","2022","Analysis","Glasgow City","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hackney and Newham","HEO","20","[c]","37620","37610"
"New entrant CS","2022","Analysis","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
