"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","North West (England)","Sefton","Outside London","20","[c]","24750","25000"
"New entrant CS","2022","Property","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","North West (England)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Clackmannanshire and Fife","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Central Hampshire","Outside London","15","[c]","32970","29180"
"New entrant CS","2022","Property","South East (England)","East Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Oxfordshire CC","Outside London","10","[c]","34570","33000"
"New entrant CS","2022","Property","South East (England)","Portsmouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Southampton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","West Surrey","Outside London","15","[c]","53970","54000"
"New entrant CS","2022","Property","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Bristol, City of","Outside London","30","[c]","34550","27650"
"New entrant CS","2022","Property","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Plymouth","Outside London","10","[c]","30680","26350"
"New entrant CS","2022","Property","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Wiltshire","Outside London","20","[c]","34670","33000"
"New entrant CS","2022","Property","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Cardiff and Vale of Glamorgan","Outside London","15","[c]","35040","26590"
"New entrant CS","2022","Property","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Swansea","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Birmingham","Outside London","25","[c]","38520","31900"
"New entrant CS","2022","Property","West Midlands (England)","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Staffordshire CC","Outside London","10","[c]","35400","33000"
"New entrant CS","2022","Property","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Walsall","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","Leeds","Outside London","40","[c]","35960","31910"
"New entrant CS","2022","Property","Yorkshire and The Humber","North Yorkshire CC","Outside London","10","[c]","29620","33000"
"New entrant CS","2022","Property","Yorkshire and The Humber","Sheffield","Outside London","25","[c]","32070","25000"
"New entrant CS","2022","Property","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Midlands (England)","South Nottinghamshire","Outside London","10","[c]","26160","26160"
"New entrant CS","2022","Psychology","East Midlands (England)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East of England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East of England","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","London","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","London","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","London","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","London","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North West (England)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North West (England)","Warrington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North West (England)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","Buckinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","Kent Thames Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","Medway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South West (England)","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South West (England)","Wiltshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Midlands (England)","Staffordshire CC","Outside London","15","[c]","26910","25850"
"New entrant CS","2022","Psychology","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Midlands (England)","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Midlands (England)","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Midlands (England)","Lincolnshire CC","Outside London","15","[c]","28880","26350"
"New entrant CS","2022","Science and Engineering","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Midlands (England)","Nottingham","Outside London","40","[c]","33020","31160"
"New entrant CS","2022","Science and Engineering","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Midlands (England)","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","Cambridgeshire CC","Outside London","10","[c]","32200","30460"
"New entrant CS","2022","Science and Engineering","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","Suffolk CC","Outside London","45","[c]","28260","29270"
"New entrant CS","2022","Science and Engineering","East of England","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East of England","West Essex","Outside London","10","[c]","36260","34320"
"New entrant CS","2022","Science and Engineering","London","Barnet","London","75","[c]","33280","32330"
"New entrant CS","2022","Science and Engineering","London","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","Lambeth","London","60","[c]","35810","32330"
"New entrant CS","2022","Science and Engineering","London","Lewisham and Southwark","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","Tower Hamlets","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","Westminster","London","35","[c]","43320","42470"
"New entrant CS","2022","Science and Engineering","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North East (England)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North East (England)","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North West (England)","Liverpool","Outside London","10","[c]","36240","34320"
"New entrant CS","2022","Science and Engineering","North West (England)","Manchester","Outside London","15","[c]","35520","33000"
"New entrant CS","2022","Science and Engineering","North West (England)","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North West (England)","Sefton","Outside London","20","[c]","28780","26370"
"New entrant CS","2022","Science and Engineering","North West (England)","West Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","20","[c]","35470","33000"
"New entrant CS","2022","Science and Engineering","Scotland","Glasgow City","Outside London","15","[c]","42820","47000"
"New entrant CS","2022","Science and Engineering","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South East (England)","Berkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South East (England)","Central Hampshire","Outside London","100","[c]","31990","27010"
"New entrant CS","2022","Science and Engineering","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South East (England)","East Surrey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South East (England)","Oxfordshire CC","Outside London","30","[c]","36720","36740"
"New entrant CS","2022","Science and Engineering","South East (England)","Portsmouth","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South East (England)","South Hampshire","Outside London","10","[c]","37450","29230"
"New entrant CS","2022","Science and Engineering","South East (England)","West Kent","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South East (England)","West Surrey","Outside London","75","[c]","27900","24370"
"New entrant CS","2022","Science and Engineering","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","310","[c]","34590","32000"
"New entrant CS","2022","Science and Engineering","South West (England)","Bristol, City of","Outside London","20","[c]","33260","29290"
"New entrant CS","2022","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South West (England)","Devon CC","Outside London","40","[c]","28590","24720"
"New entrant CS","2022","Science and Engineering","South West (England)","Dorset","Outside London","15","[c]","26400","26350"
"New entrant CS","2022","Science and Engineering","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","South West (England)","Plymouth","Outside London","20","[c]","27740","25010"
"New entrant CS","2022","Science and Engineering","South West (England)","Somerset CC","Outside London","20","[c]","36050","33000"
"New entrant CS","2022","Science and Engineering","South West (England)","Wiltshire","Outside London","305","[c]","28030","26030"
"New entrant CS","2022","Science and Engineering","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Wales","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Wales","Monmouthshire and Newport","Outside London","25","[c]","30410","30410"
"New entrant CS","2022","Science and Engineering","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Birmingham","Outside London","45","[c]","34830","35970"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Yorkshire and The Humber","Leeds","Outside London","25","[c]","33430","31370"
"New entrant CS","2022","Science and Engineering","Yorkshire and The Humber","North Yorkshire CC","Outside London","15","[c]","27300","25000"
"New entrant CS","2022","Science and Engineering","Yorkshire and The Humber","York","Outside London","50","[c]","27190","26370"
"New entrant CS","2022","Security","East Midlands (England)","Derby","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","Cambridgeshire CC","Outside London","15","[c]","35220","24950"
"New entrant CS","2022","Security","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","Essex Haven Gateway","Outside London","15","[c]","23870","25000"
"New entrant CS","2022","Security","East of England","North and West Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Camden and City of London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Lambeth","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Tower Hamlets","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Westminster","London","55","[c]","35760","35120"
"New entrant CS","2022","Security","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North East (England)","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","West Cumbria","Outside London","15","[c]","30120","26750"
"New entrant CS","2022","Security","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Newry, Mourne and Down","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","90","[c]","24920","23540"
