"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Department of Health and Social Care","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Department of Health and Social Care","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Department of Health and Social Care","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department for Work and Pensions","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Department of Health and Social Care","London","105","[c]","62930","54630"
"Leaver Dept.","2022","60-64","White","Department of Health and Social Care","Outside London","185","[c]","50440","39380"
"Leaver Dept.","2022","60-64","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Ministry of Defence","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Ministry of Justice","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","London","50","[c]","59840","54050"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","Outside London","85","[c]","46130","38580"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
