"Status","Year","Age","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Scotland","Outside London","10","[c]","33320","26900"
"Leaver CS","2022","50-59","Property","South East (England)","Outside London","15","[c]","35590","36070"
"Leaver CS","2022","50-59","Property","South West (England)","Outside London","15","[c]","33320","30860"
"Leaver CS","2022","50-59","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Yorkshire and The Humber","Outside London","25","[c]","24490","22040"
"Leaver CS","2022","50-59","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","East of England","Outside London","25","[c]","41590","39070"
"Leaver CS","2022","50-59","Security","London","London","15","[c]","32170","30760"
"Leaver CS","2022","50-59","Security","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Scotland","Outside London","50","[c]","37090","39070"
"Leaver CS","2022","50-59","Security","South East (England)","Outside London","40","[c]","32220","33300"
"Leaver CS","2022","50-59","Security","South West (England)","Outside London","30","[c]","29640","26670"
"Leaver CS","2022","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Yorkshire and The Humber","Outside London","25","[c]","34210","33320"
"Leaver CS","2022","50-59","Unknown","East Midlands (England)","Outside London","135","[c]","26580","21800"
"Leaver CS","2022","50-59","Unknown","East of England","Outside London","120","[c]","30760","27570"
"Leaver CS","2022","50-59","Unknown","London","London","330","[c]","43850","35050"
"Leaver CS","2022","50-59","Unknown","North East (England)","Outside London","195","[c]","26170","24880"
"Leaver CS","2022","50-59","Unknown","North West (England)","Outside London","290","[c]","27400","24890"
"Leaver CS","2022","50-59","Unknown","Northern Ireland","Outside London","40","[c]","22940","21680"
"Leaver CS","2022","50-59","Unknown","Overseas","Overseas","20","[c]","46750","46600"
"Leaver CS","2022","50-59","Unknown","Scotland","Outside London","360","[c]","38390","31540"
"Leaver CS","2022","50-59","Unknown","South East (England)","Outside London","235","[c]","28440","25960"
"Leaver CS","2022","50-59","Unknown","South West (England)","Outside London","100","[c]","32770","29200"
"Leaver CS","2022","50-59","Unknown","Unknown","Unknown","45","[c]","37690","34460"
"Leaver CS","2022","50-59","Unknown","Wales","Outside London","155","[c]","38020","34490"
"Leaver CS","2022","50-59","Unknown","West Midlands (England)","Outside London","115","[c]","30820","27570"
"Leaver CS","2022","50-59","Unknown","Yorkshire and The Humber","Outside London","170","[c]","27470","24970"
"Leaver CS","2022","60-64","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","London","15","[c]","71790","68030"
"Leaver CS","2022","60-64","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","South West (England)","Outside London","15","[c]","46510","43670"
"Leaver CS","2022","60-64","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","London","10","[c]","36070","31880"
"Leaver CS","2022","60-64","Counter Fraud","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","North West (England)","Outside London","20","[c]","28950","27570"
"Leaver CS","2022","60-64","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Scotland","Outside London","15","[c]","32020","27570"
"Leaver CS","2022","60-64","Counter Fraud","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Wales","Outside London","10","[c]","24620","22740"
"Leaver CS","2022","60-64","Counter Fraud","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Yorkshire and The Humber","Outside London","15","[c]","31700","27570"
"Leaver CS","2022","60-64","Debt","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","London","London","20","[c]","50290","53080"
"Leaver CS","2022","60-64","Digital, Data & Technology","North East (England)","Outside London","15","[c]","38740","37100"
"Leaver CS","2022","60-64","Digital, Data & Technology","North West (England)","Outside London","20","[c]","40180","35040"
"Leaver CS","2022","60-64","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","South East (England)","Outside London","15","[c]","38080","40000"
"Leaver CS","2022","60-64","Digital, Data & Technology","South West (England)","Outside London","30","[c]","42700","41320"
"Leaver CS","2022","60-64","Digital, Data & Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","London","15","[c]","50690","47000"
"Leaver CS","2022","60-64","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","North West (England)","Outside London","15","[c]","42150","39270"
"Leaver CS","2022","60-64","Finance","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South East (England)","Outside London","15","[c]","35880","33300"
"Leaver CS","2022","60-64","Finance","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","North West (England)","Outside London","10","[c]","27260","21300"
"Leaver CS","2022","60-64","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","London","25","[c]","56380","43890"
"Leaver CS","2022","60-64","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Scotland","Outside London","15","[c]","28650","22080"
"Leaver CS","2022","60-64","Human Resources","South East (England)","Outside London","10","[c]","37090","34290"
"Leaver CS","2022","60-64","Human Resources","South West (England)","Outside London","10","[c]","33560","33020"
"Leaver CS","2022","60-64","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","East Midlands (England)","Outside London","10","[c]","42650","41280"
"Leaver CS","2022","60-64","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","London","35","[c]","60050","63150"
"Leaver CS","2022","60-64","Legal","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Yorkshire and The Humber","Outside London","10","[c]","48830","55610"
"Leaver CS","2022","60-64","No function","East Midlands (England)","Outside London","180","[c]","31460","27570"
"Leaver CS","2022","60-64","No function","East of England","Outside London","205","[c]","33150","29100"
"Leaver CS","2022","60-64","No function","London","London","420","[c]","47130","38690"
"Leaver CS","2022","60-64","No function","North East (England)","Outside London","200","[c]","29210","27570"
"Leaver CS","2022","60-64","No function","North West (England)","Outside London","380","[c]","30090","27570"
"Leaver CS","2022","60-64","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Scotland","Outside London","240","[c]","30640","27570"
"Leaver CS","2022","60-64","No function","South East (England)","Outside London","310","[c]","32180","27570"
"Leaver CS","2022","60-64","No function","South West (England)","Outside London","275","[c]","35740","27570"
"Leaver CS","2022","60-64","No function","Unknown","Unknown","70","[c]","24810","21840"
"Leaver CS","2022","60-64","No function","Wales","Outside London","135","[c]","27090","26780"
"Leaver CS","2022","60-64","No function","West Midlands (England)","Outside London","225","[c]","31740","27570"
"Leaver CS","2022","60-64","No function","Yorkshire and The Humber","Outside London","255","[c]","30890","27570"
"Leaver CS","2022","60-64","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","London","20","[c]","60660","62170"
"Leaver CS","2022","60-64","Project Delivery","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","North West (England)","Outside London","15","[c]","38430","35380"
"Leaver CS","2022","60-64","Project Delivery","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Scotland","Outside London","15","[c]","34000","30940"
"Leaver CS","2022","60-64","Project Delivery","South East (England)","Outside London","30","[c]","37300","39700"
"Leaver CS","2022","60-64","Project Delivery","South West (England)","Outside London","75","[c]","44410","40580"
"Leaver CS","2022","60-64","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Yorkshire and The Humber","Outside London","15","[c]","42670","40010"
"Leaver CS","2022","60-64","Property","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","London","15","[c]","54140","45200"
"Leaver CS","2022","60-64","Property","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Scotland","Outside London","15","[c]","37640","32740"
"Leaver CS","2022","60-64","Property","South East (England)","Outside London","15","[c]","36910","36400"
"Leaver CS","2022","60-64","Property","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Yorkshire and The Humber","Outside London","20","[c]","34480","33250"
"Leaver CS","2022","60-64","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","East of England","Outside London","20","[c]","43360","39070"
"Leaver CS","2022","60-64","Security","London","London","20","[c]","37420","37640"
"Leaver CS","2022","60-64","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Scotland","Outside London","20","[c]","38400","39950"
"Leaver CS","2022","60-64","Security","South East (England)","Outside London","30","[c]","38080","39070"
"Leaver CS","2022","60-64","Security","South West (England)","Outside London","25","[c]","31060","38070"
"Leaver CS","2022","60-64","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","West Midlands (England)","Outside London","10","[c]","35940","39070"
"Leaver CS","2022","60-64","Security","Yorkshire and The Humber","Outside London","20","[c]","35520","36460"
"Leaver CS","2022","60-64","Unknown","East Midlands (England)","Outside London","110","[c]","25290","22330"
"Leaver CS","2022","60-64","Unknown","East of England","Outside London","95","[c]","27260","26500"
"Leaver CS","2022","60-64","Unknown","London","London","315","[c]","43320","35200"
"Leaver CS","2022","60-64","Unknown","North East (England)","Outside London","215","[c]","26400","21680"
"Leaver CS","2022","60-64","Unknown","North West (England)","Outside London","230","[c]","27690","25040"
"Leaver CS","2022","60-64","Unknown","Northern Ireland","Outside London","35","[c]","27440","23370"
"Leaver CS","2022","60-64","Unknown","Overseas","Overseas","15","[c]","52730","46600"
"Leaver CS","2022","60-64","Unknown","Scotland","Outside London","360","[c]","43120","36130"
"Leaver CS","2022","60-64","Unknown","South East (England)","Outside London","195","[c]","30710","27370"
"Leaver CS","2022","60-64","Unknown","South West (England)","Outside London","100","[c]","30950","26800"
"Leaver CS","2022","60-64","Unknown","Unknown","Unknown","55","[c]","43320","38310"
"Leaver CS","2022","60-64","Unknown","Wales","Outside London","135","[c]","46040","37790"
"Leaver CS","2022","60-64","Unknown","West Midlands (England)","Outside London","95","[c]","26420","22330"
"Leaver CS","2022","60-64","Unknown","Yorkshire and The Humber","Outside London","160","[c]","29650","26930"
"Leaver CS","2022","65+","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","London","10","[c]","30670","31100"
"Leaver CS","2022","65+","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North West (England)","Outside London","15","[c]","30710","27570"
"Leaver CS","2022","65+","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Scotland","Outside London","15","[c]","25160","26840"
"Leaver CS","2022","65+","Counter Fraud","South East (England)","Outside London","10","[c]","25350","24950"
"Leaver CS","2022","65+","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Wales","Outside London","10","[c]","25840","24230"
"Leaver CS","2022","65+","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North West (England)","Outside London","10","[c]","21920","21260"
"Leaver CS","2022","65+","Debt","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","London","15","[c]","47180","45220"
"Leaver CS","2022","65+","Digital, Data & Technology","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North West (England)","Outside London","15","[c]","40430","35910"
"Leaver CS","2022","65+","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South East (England)","Outside London","15","[c]","32300","27320"
"Leaver CS","2022","65+","Digital, Data & Technology","South West (England)","Outside London","20","[c]","37900","32750"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
