"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","15","15","24810","24100"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","45","45","70910","65670"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","90","85","54350","53000"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","30","30","108660","104190"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","65","60","31240","32000"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","20","20","38920","37320"
"In post","2022","Cabinet Office","Greater Manchester","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","EO","EO","30","30","24890","24100"
"In post","2022","Cabinet Office","Greater Manchester","G6/G7","G6","40","40","70600","65310"
"In post","2022","Cabinet Office","Greater Manchester","G6/G7","G7","130","130","54340","51560"
"In post","2022","Cabinet Office","Greater Manchester","SCS level","SCS level","15","15","95860","91800"
"In post","2022","Cabinet Office","Greater Manchester","SEO/HEO","HEO","105","105","31180","32000"
"In post","2022","Cabinet Office","Greater Manchester","SEO/HEO","SEO","90","85","38450","37300"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","EO","EO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","G6/G7","G6","15","15","78580","74600"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","G6/G7","G7","30","30","60220","57880"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","HEO","25","20","33260","33300"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","EO","EO","80","75","27700","27500"
"In post","2022","Cabinet Office","Inner London - East","G6/G7","G6","160","160","67410","66230"
"In post","2022","Cabinet Office","Inner London - East","G6/G7","G7","490","480","56280","54700"
"In post","2022","Cabinet Office","Inner London - East","SCS level","SCS level","55","55","101060","93490"
"In post","2022","Cabinet Office","Inner London - East","SEO/HEO","HEO","170","170","33740","34550"
"In post","2022","Cabinet Office","Inner London - East","SEO/HEO","SEO","135","135","41130","40600"
"In post","2022","Cabinet Office","Inner London - West","AA/AO","AO","105","100","24160","24490"
"In post","2022","Cabinet Office","Inner London - West","EO","EO","465","460","27720","27500"
"In post","2022","Cabinet Office","Inner London - West","G6/G7","G6","615","605","69100","65980"
"In post","2022","Cabinet Office","Inner London - West","G6/G7","G7","1420","1395","56860","54700"
"In post","2022","Cabinet Office","Inner London - West","SCS level","SCS level","545","535","99410","93000"
"In post","2022","Cabinet Office","Inner London - West","SEO/HEO","HEO","1755","1745","31750","32000"
"In post","2022","Cabinet Office","Inner London - West","SEO/HEO","SEO","575","565","41020","40600"
"In post","2022","Cabinet Office","Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","G6/G7","G6","10","10","69160","64500"
"In post","2022","Cabinet Office","Lancashire","G6/G7","G7","20","20","55690","49700"
"In post","2022","Cabinet Office","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","AA/AO","AO","25","20","21050","21170"
"In post","2022","Cabinet Office","Merseyside","EO","EO","70","70","25690","25520"
"In post","2022","Cabinet Office","Merseyside","G6/G7","G6","35","35","68150","64660"
"In post","2022","Cabinet Office","Merseyside","G6/G7","G7","95","95","52940","51600"
"In post","2022","Cabinet Office","Merseyside","SCS level","SCS level","15","15","96760","91550"
"In post","2022","Cabinet Office","Merseyside","SEO/HEO","HEO","110","105","31020","30940"
"In post","2022","Cabinet Office","Merseyside","SEO/HEO","SEO","135","135","38640","38980"
"In post","2022","Cabinet Office","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North Yorkshire","AA/AO","AO","125","115","21190","21170"
"In post","2022","Cabinet Office","North Yorkshire","EO","EO","135","130","25720","26350"
"In post","2022","Cabinet Office","North Yorkshire","G6/G7","G6","15","15","63090","62840"
"In post","2022","Cabinet Office","North Yorkshire","G6/G7","G7","55","55","54430","49700"
"In post","2022","Cabinet Office","North Yorkshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North Yorkshire","SEO/HEO","HEO","165","160","33160","33300"
"In post","2022","Cabinet Office","North Yorkshire","SEO/HEO","SEO","60","55","39010","40000"
"In post","2022","Cabinet Office","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","AA/AO","AO","170","155","21050","21050"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","EO","EO","95","85","24810","24100"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","G7","30","30","53380","51310"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","HEO","125","120","31480","32000"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","SEO","30","30","37670","37300"
"In post","2022","Cabinet Office","Outer London - South","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","G6/G7","G7","10","10","61130","65000"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","EO","EO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","G6/G7","G6","10","10","69790","65070"
"In post","2022","Cabinet Office","South Yorkshire","G6/G7","G7","35","35","53240","50120"
"In post","2022","Cabinet Office","South Yorkshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","SEO/HEO","HEO","15","15","31860","32480"
"In post","2022","Cabinet Office","South Yorkshire","SEO/HEO","SEO","15","10","38590","38420"
"In post","2022","Cabinet Office","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Southern Scotland","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Southern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","G6/G7","G7","10","10","62490","61860"
"In post","2022","Cabinet Office","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","EO","EO","30","30","26000","26570"
"In post","2022","Cabinet Office","Unknown","G6/G7","G6","10","10","69440","64500"
"In post","2022","Cabinet Office","Unknown","G6/G7","G7","75","70","54150","54700"
"In post","2022","Cabinet Office","Unknown","SCS level","SCS level","15","15","100010","86870"
"In post","2022","Cabinet Office","Unknown","SEO/HEO","HEO","300","300","30510","29250"
"In post","2022","Cabinet Office","Unknown","SEO/HEO","SEO","45","45","39370","40250"
"In post","2022","Cabinet Office","West Central Scotland","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","West Central Scotland","EO","EO","35","35","24650","23850"
"In post","2022","Cabinet Office","West Central Scotland","G6/G7","G6","25","25","69220","64500"
"In post","2022","Cabinet Office","West Central Scotland","G6/G7","G7","50","50","53330","49700"
"In post","2022","Cabinet Office","West Central Scotland","SCS level","SCS level","15","15","87290","82100"
"In post","2022","Cabinet Office","West Central Scotland","SEO/HEO","HEO","95","90","31630","32000"
"In post","2022","Cabinet Office","West Central Scotland","SEO/HEO","SEO","30","30","38030","37300"
"In post","2022","Cabinet Office","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands","EO","EO","20","20","24730","24100"
"In post","2022","Cabinet Office","West Midlands","G6/G7","G6","30","30","74140","70530"
"In post","2022","Cabinet Office","West Midlands","G6/G7","G7","55","55","58730","56910"
"In post","2022","Cabinet Office","West Midlands","SCS level","SCS level","20","20","116680","116500"
"In post","2022","Cabinet Office","West Midlands","SEO/HEO","HEO","70","70","30880","30420"
"In post","2022","Cabinet Office","West Midlands","SEO/HEO","SEO","30","30","39260","38330"
"In post","2022","Cabinet Office","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","EO","EO","10","10","24530","24100"
"In post","2022","Cabinet Office","West Yorkshire","G6/G7","G6","30","30","67220","64500"
"In post","2022","Cabinet Office","West Yorkshire","G6/G7","G7","100","100","58020","56360"
"In post","2022","Cabinet Office","West Yorkshire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","SEO/HEO","HEO","85","85","30920","32000"
"In post","2022","Cabinet Office","West Yorkshire","SEO/HEO","SEO","40","40","38480","38420"
"In post","2022","Chancellor's other departments","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Eastern Scotland","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Inner London - West","AA/AO","AO","20","20","23560","24020"
"In post","2022","Chancellor's other departments","Inner London - West","EO","EO","30","30","30030","29500"
"In post","2022","Chancellor's other departments","Inner London - West","G6/G7","G6","110","95","90450","82470"
"In post","2022","Chancellor's other departments","Inner London - West","G6/G7","G7","70","70","55610","56480"
"In post","2022","Chancellor's other departments","Inner London - West","SCS level","SCS level","15","15","117330","110000"
"In post","2022","Chancellor's other departments","Inner London - West","SEO/HEO","HEO","65","65","36750","36550"
"In post","2022","Chancellor's other departments","Inner London - West","SEO/HEO","SEO","50","50","46840","45860"
"In post","2022","Chancellor's other departments","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
