"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs","Policy","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs","Property","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","20","[c]","28500","28720"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","International Trade","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Policy","15","[c]","47010","50970"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Digital, Data and Technology","30","[c]","37180","31040"
"Leaver CS","2022","30-39","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Operational Delivery","125","[c]","24660","21840"
"Leaver CS","2022","30-39","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport","Unknown","55","[c]","48400","43690"
"Leaver CS","2022","30-39","Department for Work and Pensions","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Digital, Data and Technology","55","[c]","48200","49170"
"Leaver CS","2022","30-39","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Operational Delivery","930","[c]","26450","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Other","80","[c]","26760","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Unknown","265","[c]","26960","27570"
"Leaver CS","2022","30-39","Department of Health and Social Care","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Communications","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Digital, Data and Technology","20","[c]","40640","40030"
"Leaver CS","2022","30-39","Department of Health and Social Care","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Finance","30","[c]","35270","32640"
"Leaver CS","2022","30-39","Department of Health and Social Care","Human Resources","20","[c]","35680","32650"
"Leaver CS","2022","30-39","Department of Health and Social Care","Knowledge and Information Management","75","[c]","34830","33340"
"Leaver CS","2022","30-39","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Medicine","20","[c]","66340","74980"
"Leaver CS","2022","30-39","Department of Health and Social Care","Operational Delivery","325","[c]","38360","36330"
"Leaver CS","2022","30-39","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Other","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Policy","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Science and Engineering","140","[c]","40280","38730"
"Leaver CS","2022","30-39","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Estyn","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Digital, Data and Technology","10","[c]","34040","33930"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Digital, Data and Technology","15","[c]","35690","35560"
"Leaver CS","2022","30-39","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Operational Delivery","25","[c]","25980","22600"
"Leaver CS","2022","30-39","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Operational Delivery","30","[c]","21640","22010"
"Leaver CS","2022","30-39","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Property","15","[c]","38030","40370"
"Leaver CS","2022","30-39","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Unknown","620","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Policy","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Digital, Data and Technology","40","[c]","49850","45060"
"Leaver CS","2022","30-39","Home Office","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Intelligence Analysis","10","[c]","30040","28650"
"Leaver CS","2022","30-39","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Operational Delivery","230","[c]","25280","24890"
"Leaver CS","2022","30-39","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Other","15","[c]","45490","38570"
"Leaver CS","2022","30-39","Home Office","Policy","20","[c]","47950","41960"
"Leaver CS","2022","30-39","Home Office","Project Delivery","15","[c]","42320","40640"
"Leaver CS","2022","30-39","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Commercial","25","[c]","39070","37200"
"Leaver CS","2022","30-39","Ministry of Defence","Communications","10","[c]","38610","40000"
"Leaver CS","2022","30-39","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Digital, Data and Technology","40","[c]","34720","33290"
"Leaver CS","2022","30-39","Ministry of Defence","Finance","30","[c]","33950","33300"
"Leaver CS","2022","30-39","Ministry of Defence","Geography","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Human Resources","25","[c]","28560","26670"
"Leaver CS","2022","30-39","Ministry of Defence","Intelligence Analysis","10","[c]","34260","33300"
"Leaver CS","2022","30-39","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Medicine","70","[c]","36630","34170"
"Leaver CS","2022","30-39","Ministry of Defence","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Operational Research","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Other","205","[c]","27960","26350"
"Leaver CS","2022","30-39","Ministry of Defence","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Project Delivery","80","[c]","37300","37230"
"Leaver CS","2022","30-39","Ministry of Defence","Property","20","[c]","27770","26350"
"Leaver CS","2022","30-39","Ministry of Defence","Science and Engineering","110","[c]","35490","33480"
"Leaver CS","2022","30-39","Ministry of Defence","Security","90","[c]","29950","26750"
"Leaver CS","2022","30-39","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Operational Delivery","1955","[c]","28090","22680"
"Leaver CS","2022","30-39","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Psychology","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Operational Delivery","55","[c]","40200","39190"
"Leaver CS","2022","30-39","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Economics","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Other","30","[c]","38030","33430"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Operational Delivery","70","[c]","26930","23780"
"Leaver CS","2022","30-39","Scottish Government","Other","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Unknown","120","[c]","33240","31060"
"Leaver CS","2022","30-39","The National Archives","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","The National Archives","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","The National Archives","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Digital, Data and Technology","20","[c]","33360","32540"
"Leaver CS","2022","30-39","UK Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Human Resources","10","[c]","32210","29920"
"Leaver CS","2022","30-39","UK Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Operational Delivery","35","[c]","29530","26710"
"Leaver CS","2022","30-39","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Social Research","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Supreme Court","Legal","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Supreme Court","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Policy","10","[c]","32180","32540"
"Leaver CS","2022","40-49","Attorney General's Departments","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Legal","70","[c]","58070","55000"
"Leaver CS","2022","40-49","Attorney General's Departments","Operational Delivery","10","[c]","24640","22200"
"Leaver CS","2022","40-49","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Unknown","120","[c]","67620","65000"
"Leaver CS","2022","40-49","Chancellor's other departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Chancellor's other departments","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
