"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Ministry of Justice","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Attorney General's Departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","EO","Heterosexual / straight","40","[c]","24740","23850"
"New entrant CS","2022","Security","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","EO","Unknown","45","[c]","25190","23980"
"New entrant CS","2022","Security","Cabinet Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","HEO","Heterosexual / straight","35","[c]","32440","32000"
"New entrant CS","2022","Security","Cabinet Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Chancellor's other departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Chancellor's other departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Competition and Markets Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Competition and Markets Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Food Standards Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Food Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","AA","Heterosexual / straight","100","[c]","23460","25000"
"New entrant CS","2022","Security","Ministry of Defence","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","AA","Unknown","100","[c]","23110","22630"
"New entrant CS","2022","Security","Ministry of Defence","AO","Heterosexual / straight","125","[c]","26620","24180"
"New entrant CS","2022","Security","Ministry of Defence","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","AO","Unknown","110","[c]","26750","25540"
"New entrant CS","2022","Security","Ministry of Defence","EO","Heterosexual / straight","50","[c]","30220","28700"
"New entrant CS","2022","Security","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","HEO","LGBO","[c]","[c]","[c]","[c]"
