"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for International Trade","Westminster","25","[c]","30440","26250"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Westminster","15","[c]","48630","38650"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Leeds","10","[c]","35420","31990"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Tyneside","15","[c]","31210","27570"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Westminster","20","[c]","35000","33850"
"New entrant CS","2022","Human Resources","Department of Health and Social Care (excl. agencies)","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department of Health and Social Care (excl. agencies)","Westminster","60","[c]","31720","28620"
"New entrant CS","2022","Human Resources","Driver and Vehicle Licensing Agency","Swansea","10","[c]","28410","30730"
"New entrant CS","2022","Human Resources","Driver and Vehicle Standards Agency","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Driver and Vehicle Standards Agency","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Driver and Vehicle Standards Agency","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Driver and Vehicle Standards Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Driver and Vehicle Standards Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Education and Skills Funding Agency","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Food Standards Agency","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Food Standards Agency","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Actuary's Department","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Internal Audit Agency","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Legal Department","Westminster","10","[c]","28940","25260"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Health and Safety Executive","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Sefton","20","[c]","28500","26370"
"New entrant CS","2022","Human Resources","Health and Safety Executive","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Courts and Tribunals Service","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Courts and Tribunals Service","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Courts and Tribunals Service","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","10","[c]","36070","26820"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Liverpool","15","[c]","24480","21250"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Tyneside","15","[c]","23930","23920"
"New entrant CS","2022","Human Resources","HM Treasury (excl. agencies)","Norwich and East Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury (excl. agencies)","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Institute for Apprenticeships and Technical Education","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Intellectual Property Office","Monmouthshire and Newport","10","[c]","28630","22920"
"New entrant CS","2022","Human Resources","Maritime and Coastguard Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Maritime and Coastguard Agency","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Maritime and Coastguard Agency","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Met Office","Devon CC","10","[c]","37660","37420"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","25390","21170"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Cheshire East","30","[c]","21780","21170"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Hertfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Lancaster and Wyre","20","[c]","22880","21170"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Portsmouth","10","[c]","25940","26350"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Westminster","25","[c]","39500","37000"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Wiltshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Westminster","15","[c]","32120","34260"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Savings and Investments","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Glasgow City","15","[c]","35480","35000"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Tower Hamlets","10","[c]","47050","43080"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Public Health England","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Queen Elizabeth II Centre","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Courts and Tribunals Service","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Prison Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Prison Service","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Prison Service","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Serious Fraud Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Barnet","15","[c]","32930","25950"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Lambeth","20","[c]","32240","26880"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Leeds","45","[c]","51740","54540"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Westminster","15","[c]","44290","40070"
"New entrant CS","2022","Human Resources","UK Hydrographic Office","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Valuation Office Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Valuation Office Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Valuation Office Agency","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Vehicle Certification Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Food Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Government Internal Audit Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Government Internal Audit Agency","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Government Internal Audit Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Government Internal Audit Agency","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Government Internal Audit Agency","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Government Internal Audit Agency","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Government Internal Audit Agency","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Government Internal Audit Agency","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Government Internal Audit Agency","Westminster","15","[c]","45320","44160"
"New entrant CS","2022","Internal Audit","HM Land Registry","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Prison and Probation Service","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Prison and Probation Service","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Maritime and Coastguard Agency","Southampton","[c]","[c]","[c]","[c]"
