"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Department for Work and Pensions","Northumberland, and Tyne and Wear","Sunderland","75","[c]","23140","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Northumberland, and Tyne and Wear","Tyneside","330","[c]","24510","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - East and North East","Barking & Dagenham and Havering","35","[c]","30550","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - East and North East","Bexley and Greenwich","15","[c]","30660","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - East and North East","Enfield","15","[c]","30640","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - East and North East","Redbridge and Waltham Forest","70","[c]","27290","25110"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - South","Bromley","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - South","Croydon","20","[c]","30430","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - South","Merton, Kingston upon Thames and Sutton","20","[c]","31040","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - West and North West","Barnet","20","[c]","30350","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - West and North West","Brent","30","[c]","29830","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - West and North West","Ealing","10","[c]","30140","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - West and North West","Harrow and Hillingdon","20","[c]","30890","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outer London - West and North West","Hounslow and Richmond upon Thames","10","[c]","29350","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Shropshire and Staffordshire","Staffordshire CC","15","[c]","23960","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Shropshire and Staffordshire","Stoke-on-Trent","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","South Yorkshire","Barnsley, Doncaster and Rotherham","30","[c]","24510","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","South Yorkshire","Sheffield","115","[c]","24740","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Southern Scotland","East Ayrshire and North Ayrshire mainland","25","[c]","22840","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Southern Scotland","South Ayrshire","10","[c]","27040","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","Southern Scotland","South Lanarkshire","15","[c]","27570","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Surrey, East and West Sussex","East Surrey","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Surrey, East and West Sussex","East Sussex CC","40","[c]","21420","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Surrey, East and West Sussex","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (South West)","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Tees Valley and Durham","Durham","15","[c]","24200","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","20","[c]","25460","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","Tees Valley and Durham","South Teesside","15","[c]","24170","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","Unknown","30","[c]","28630","29290"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","[c]","21750","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Central Scotland","Glasgow City","125","[c]","22820","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Central Scotland","North Lanarkshire","45","[c]","24040","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Midlands","Birmingham","130","[c]","26320","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Midlands","Coventry","15","[c]","22610","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Midlands","Dudley","45","[c]","22220","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Midlands","Sandwell","20","[c]","25110","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Midlands","Solihull","35","[c]","26880","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Midlands","Walsall","15","[c]","22370","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Midlands","Wolverhampton","15","[c]","21630","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Wales and The Valleys","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Wales and The Valleys","Central Valleys","70","[c]","25700","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Wales and The Valleys","Conwy and Denbighshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Wales and The Valleys","Gwent Valleys","15","[c]","27570","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Wales and The Valleys","Gwynedd","15","[c]","21260","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Wales and The Valleys","South West Wales","15","[c]","22050","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Wales and The Valleys","Swansea","20","[c]","21840","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Yorkshire","Bradford","55","[c]","24920","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Yorkshire","Calderdale and Kirklees","40","[c]","25760","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Yorkshire","Leeds","180","[c]","26300","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","10","[c]","30590","30460"
"New entrant CS","2022","20-29","Department of Health and Social Care","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Derbyshire and Nottinghamshire","Nottingham","25","[c]","27020","28590"
"New entrant CS","2022","20-29","Department of Health and Social Care","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","East Anglia","Cambridgeshire CC","25","[c]","27040","25010"
"New entrant CS","2022","20-29","Department of Health and Social Care","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Essex","West Essex","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","[c]","24880","23390"
"New entrant CS","2022","20-29","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","100","[c]","24170","23390"
"New entrant CS","2022","20-29","Department of Health and Social Care","Greater Manchester","Manchester","25","[c]","21040","19880"
"New entrant CS","2022","20-29","Department of Health and Social Care","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Inner London - East","Lambeth","135","[c]","32770","32330"
"New entrant CS","2022","20-29","Department of Health and Social Care","Inner London - East","Lewisham and Southwark","10","[c]","30680","32330"
"New entrant CS","2022","20-29","Department of Health and Social Care","Inner London - East","Tower Hamlets","20","[c]","29330","27140"
"New entrant CS","2022","20-29","Department of Health and Social Care","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Inner London - West","Westminster","440","[c]","33900","32790"
"New entrant CS","2022","20-29","Department of Health and Social Care","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","North Yorkshire","York","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Northumberland, and Tyne and Wear","Tyneside","15","[c]","27270","23730"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outer London - West and North West","Barnet","135","[c]","27170","26880"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","West Midlands","Birmingham","40","[c]","24980","23390"
"New entrant CS","2022","20-29","Department of Health and Social Care","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","West Yorkshire","Leeds","170","[c]","32140","28970"
"New entrant CS","2022","20-29","Estyn","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Inner London - West","Westminster","15","[c]","30500","32350"
"New entrant CS","2022","20-29","Food Standards Agency","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","West Sussex (North East)","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","20","[c]","25240","27130"
"New entrant CS","2022","20-29","HM Land Registry","Devon","Plymouth","25","[c]","25350","22600"
"New entrant CS","2022","20-29","HM Land Registry","Dorset and Somerset","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","10","[c]","24660","22600"
"New entrant CS","2022","20-29","HM Land Registry","Lancashire","Mid Lancashire","15","[c]","24300","22600"
"New entrant CS","2022","20-29","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Leicester","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Merseyside","Wirral","15","[c]","23300","22600"
"New entrant CS","2022","20-29","HM Land Registry","Outer London - South","Croydon","25","[c]","31450","30600"
"New entrant CS","2022","20-29","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Tees Valley and Durham","Durham","15","[c]","25390","22600"
"New entrant CS","2022","20-29","HM Land Registry","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","West Wales and The Valleys","Swansea","15","[c]","24290","22600"
"New entrant CS","2022","20-29","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","250","[c]","26660","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Devon","Plymouth","30","[c]","22170","21750"
"New entrant CS","2022","20-29","HM Revenue and Customs","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","East Anglia","Suffolk CC","15","[c]","22670","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","215","[c]","24350","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","185","[c]","24700","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Essex","Southend-on-Sea","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","60","[c]","29710","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","395","[c]","24940","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Greater Manchester","Manchester","140","[c]","28460","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","20","[c]","21880","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Inner London - East","Hackney and Newham","200","[c]","35320","37610"
"New entrant CS","2022","20-29","HM Revenue and Customs","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Inner London - West","Westminster","35","[c]","39070","37610"
"New entrant CS","2022","20-29","HM Revenue and Customs","Kent","East Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Merseyside","Liverpool","420","[c]","23380","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Merseyside","Sefton","35","[c]","26680","26310"
"New entrant CS","2022","20-29","HM Revenue and Customs","Northern Ireland","Belfast","200","[c]","25120","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Northumberland, and Tyne and Wear","Sunderland","60","[c]","21740","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","355","[c]","25190","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outer London - South","Croydon","110","[c]","32860","30750"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outer London - West and North West","Brent","20","[c]","30980","29000"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","20","[c]","31900","26820"
"New entrant CS","2022","20-29","HM Revenue and Customs","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Southern Scotland","South Lanarkshire","105","[c]","21250","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Surrey, East and West Sussex","West Sussex (South West)","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Tees Valley and Durham","Durham","55","[c]","22170","21750"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","West Central Scotland","Glasgow City","70","[c]","29110","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","West Central Scotland","North Lanarkshire","40","[c]","23960","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","West Midlands","Birmingham","355","[c]","25090","25370"
"New entrant CS","2022","20-29","HM Revenue and Customs","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
