"Status","Year","Disability","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","London","London","140","[c]","48250","45540"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","North West (England)","Outside London","60","[c]","39170","36960"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","West Midlands (England)","Outside London","35","[c]","36110","32300"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Yorkshire and The Humber","Outside London","40","[c]","42600","39540"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","London","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","London","London","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","London","180","[c]","42630","39600"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","London","London","165","[c]","45110","42470"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Unknown","Unknown","115","[c]","29920","26780"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","East Midlands (England)","Outside London","85","[c]","27770","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","East of England","Outside London","60","[c]","30460","29290"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","London","London","335","[c]","35280","31060"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","North East (England)","Outside London","265","[c]","28230","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","North West (England)","Outside London","390","[c]","29630","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Scotland","Outside London","375","[c]","26370","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","South East (England)","Outside London","80","[c]","28220","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","South West (England)","Outside London","105","[c]","28500","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Wales","Outside London","110","[c]","27730","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","West Midlands (England)","Outside London","205","[c]","28050","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Yorkshire and The Humber","Outside London","245","[c]","32600","27570"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","East Midlands (England)","Outside London","115","[c]","39470","35610"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","East of England","Outside London","230","[c]","39690","32310"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","London","London","2080","[c]","43380","40070"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","North East (England)","Outside London","65","[c]","45730","38590"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","North West (England)","Outside London","310","[c]","36560","28590"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","South East (England)","Outside London","285","[c]","41290","38200"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","South West (England)","Outside London","765","[c]","36130","29480"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","West Midlands (England)","Outside London","235","[c]","38190","28590"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Yorkshire and The Humber","Outside London","300","[c]","41980","36820"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","London","London","175","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Scotland","Outside London","40","[c]","42050","39630"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","East Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","London","London","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","North East (England)","Outside London","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","North West (England)","Outside London","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Scotland","Outside London","135","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Wales","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","West Midlands (England)","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs","Yorkshire and The Humber","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","London","London","150","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","London","London","490","[c]","45170","41970"
"Leaver Dept.","2022","Declared non-disabled","Home Office","North East (England)","Outside London","30","[c]","28780","24890"
"Leaver Dept.","2022","Declared non-disabled","Home Office","North West (England)","Outside London","230","[c]","26900","24890"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Scotland","Outside London","60","[c]","26540","24890"
"Leaver Dept.","2022","Declared non-disabled","Home Office","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","West Midlands (England)","Outside London","45","[c]","27970","24970"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","Outside London","80","[c]","30020","24890"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","East of England","Outside London","40","[c]","35440","33300"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","London","London","120","[c]","46560","44500"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Scotland","Outside London","55","[c]","29390","26670"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","South East (England)","Outside London","90","[c]","39090","38070"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","South West (England)","Outside London","390","[c]","35760","33300"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","East Midlands (England)","Outside London","100","[c]","24390","20970"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","East of England","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","London","London","385","[c]","39730","36800"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","North East (England)","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","North West (England)","Outside London","105","[c]","26350","23300"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Scotland","Outside London","30","[c]","25130","22710"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","South East (England)","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","South West (England)","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Wales","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","West Midlands (England)","Outside London","175","[c]","25660","22570"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice","Yorkshire and The Humber","Outside London","75","[c]","30340","25120"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland Office","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","London","40","[c]","41360","36290"
"Leaver Dept.","2022","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","Outside London","45","[c]","33990","28700"
"Leaver Dept.","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Scotland","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Wales","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Government","Scotland","Outside London","70","[c]","38520","33070"
"Leaver Dept.","2022","Declared non-disabled","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The National Archives","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Export Finance","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Statistics Authority","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Statistics Authority","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Statistics Authority","Wales","Outside London","35","[c]","37310","36840"
"Leaver Dept.","2022","Declared non-disabled","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Welsh Government","Wales","Outside London","50","[c]","40610","37410"
"Leaver Dept.","2022","Undeclared","Attorney General's Departments","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","London","London","35","[c]","43000","37510"
"Leaver Dept.","2022","Undeclared","Cabinet Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","London","35","[c]","46370","41970"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Wales","Outside London","[c]","[c]","[c]","[c]"
