"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","SEO","Female","65","[c]","37610","36870"
"New entrant CS","2022","Declared non-disabled","North East (England)","SEO","Male","45","[c]","37550","37500"
"New entrant CS","2022","Declared non-disabled","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Unknown","Female","230","[c]","27040","23170"
"New entrant CS","2022","Declared non-disabled","North East (England)","Unknown","Male","65","[c]","30990","28200"
"New entrant CS","2022","Declared non-disabled","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","AA","Female","60","[c]","20140","20890"
"New entrant CS","2022","Declared non-disabled","North West (England)","AA","Male","40","[c]","20320","20890"
"New entrant CS","2022","Declared non-disabled","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","AO","Female","1175","[c]","21370","21260"
"New entrant CS","2022","Declared non-disabled","North West (England)","AO","Male","845","[c]","21520","21260"
"New entrant CS","2022","Declared non-disabled","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","EO","Female","595","[c]","26790","27570"
"New entrant CS","2022","Declared non-disabled","North West (England)","EO","Male","485","[c]","26810","27570"
"New entrant CS","2022","Declared non-disabled","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","G7","Female","70","[c]","51740","49700"
"New entrant CS","2022","Declared non-disabled","North West (England)","G7","Male","95","[c]","53560","52080"
"New entrant CS","2022","Declared non-disabled","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","HEO","Female","225","[c]","31940","32310"
"New entrant CS","2022","Declared non-disabled","North West (England)","HEO","Male","225","[c]","32300","33080"
"New entrant CS","2022","Declared non-disabled","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","SEO","Female","110","[c]","39120","38650"
"New entrant CS","2022","Declared non-disabled","North West (England)","SEO","Male","110","[c]","39230","39330"
"New entrant CS","2022","Declared non-disabled","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","Unknown","Female","425","[c]","27160","24800"
"New entrant CS","2022","Declared non-disabled","North West (England)","Unknown","Male","160","[c]","29930","26240"
"New entrant CS","2022","Declared non-disabled","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","AO","Female","35","[c]","21150","21250"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","AO","Male","30","[c]","21300","21250"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","EO","Female","40","[c]","26510","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","EO","Male","40","[c]","26460","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","HEO","Female","40","[c]","32980","33080"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","HEO","Male","30","[c]","32950","33080"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","AA","Female","260","[c]","21120","21050"
"New entrant CS","2022","Declared non-disabled","Scotland","AA","Male","185","[c]","21540","21050"
"New entrant CS","2022","Declared non-disabled","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","AO","Female","770","[c]","21560","21260"
"New entrant CS","2022","Declared non-disabled","Scotland","AO","Male","495","[c]","21720","21260"
"New entrant CS","2022","Declared non-disabled","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","EO","Female","630","[c]","27080","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","EO","Male","460","[c]","26680","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","G6","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","G6","Male","30","[c]","68850","67080"
"New entrant CS","2022","Declared non-disabled","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","G7","Female","115","[c]","52120","49860"
"New entrant CS","2022","Declared non-disabled","Scotland","G7","Male","80","[c]","53760","52080"
"New entrant CS","2022","Declared non-disabled","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","HEO","Female","330","[c]","32100","31540"
"New entrant CS","2022","Declared non-disabled","Scotland","HEO","Male","240","[c]","32470","32000"
"New entrant CS","2022","Declared non-disabled","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","SEO","Female","205","[c]","40930","39660"
"New entrant CS","2022","Declared non-disabled","Scotland","SEO","Male","165","[c]","43460","40210"
"New entrant CS","2022","Declared non-disabled","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","AA","Female","130","[c]","20760","20890"
"New entrant CS","2022","Declared non-disabled","South East (England)","AA","Male","95","[c]","21020","20890"
"New entrant CS","2022","Declared non-disabled","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","AO","Female","585","[c]","24080","23860"
"New entrant CS","2022","Declared non-disabled","South East (England)","AO","Male","490","[c]","25420","24540"
"New entrant CS","2022","Declared non-disabled","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","EO","Female","310","[c]","26950","27570"
"New entrant CS","2022","Declared non-disabled","South East (England)","EO","Male","190","[c]","26780","26590"
"New entrant CS","2022","Declared non-disabled","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","G7","Female","50","[c]","54450","52290"
"New entrant CS","2022","Declared non-disabled","South East (England)","G7","Male","70","[c]","52450","50580"
"New entrant CS","2022","Declared non-disabled","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","HEO","Female","185","[c]","31020","30710"
"New entrant CS","2022","Declared non-disabled","South East (England)","HEO","Male","180","[c]","29970","30210"
"New entrant CS","2022","Declared non-disabled","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","SEO","Female","80","[c]","39380","38750"
"New entrant CS","2022","Declared non-disabled","South East (England)","SEO","Male","90","[c]","38950","38650"
"New entrant CS","2022","Declared non-disabled","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","Unknown","Female","365","[c]","27970","24800"
"New entrant CS","2022","Declared non-disabled","South East (England)","Unknown","Male","95","[c]","31900","27720"
"New entrant CS","2022","Declared non-disabled","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West (England)","AA","Female","115","[c]","19270","19200"
"New entrant CS","2022","Declared non-disabled","South West (England)","AA","Male","110","[c]","19240","17900"
"New entrant CS","2022","Declared non-disabled","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West (England)","AO","Female","420","[c]","21550","21260"
"New entrant CS","2022","Declared non-disabled","South West (England)","AO","Male","330","[c]","22060","21260"
