"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Attorney General's Departments","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Inner London - East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Inner London - West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Inner London - West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Merseyside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","North Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","Inner London - East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","East Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - West","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
