"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Transport","Knowledge and Information Management","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","London","EO","40","[c]","30280","30130"
"New entrant CS","2022","Department for Transport","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","Outside London","AA","245","[c]","18310","18310"
"New entrant CS","2022","Department for Transport","Operational Delivery","Outside London","AO","525","[c]","22650","21840"
"New entrant CS","2022","Department for Transport","Operational Delivery","Outside London","EO","345","[c]","26370","26130"
"New entrant CS","2022","Department for Transport","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","Outside London","HEO","30","[c]","32590","31580"
"New entrant CS","2022","Department for Transport","Operational Delivery","Outside London","SEO","20","[c]","44010","46540"
"New entrant CS","2022","Department for Transport","Operational Delivery","Unknown","AA","15","[c]","18310","18310"
"New entrant CS","2022","Department for Transport","Operational Delivery","Unknown","AO","20","[c]","21840","21840"
"New entrant CS","2022","Department for Transport","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","London","G6","15","[c]","65520","65440"
"New entrant CS","2022","Department for Transport","Policy","London","G7","35","[c]","54620","54110"
"New entrant CS","2022","Department for Transport","Policy","London","HEO","40","[c]","34740","34710"
"New entrant CS","2022","Department for Transport","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","London","SEO","30","[c]","42270","42470"
"New entrant CS","2022","Department for Transport","Policy","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","Outside London","HEO","25","[c]","30870","30730"
"New entrant CS","2022","Department for Transport","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","Outside London","SEO","20","[c]","39410","38650"
"New entrant CS","2022","Department for Transport","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","London","G7","20","[c]","54230","54110"
"New entrant CS","2022","Department for Transport","Project Delivery","London","HEO","10","[c]","34950","34710"
"New entrant CS","2022","Department for Transport","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Science and Engineering","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Science and Engineering","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Science and Engineering","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Science and Engineering","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Science and Engineering","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Science and Engineering","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","London","EO","40","[c]","28600","29970"
"New entrant CS","2022","Department for Transport","Unknown","London","G6","10","[c]","64810","65440"
"New entrant CS","2022","Department for Transport","Unknown","London","G7","25","[c]","55400","54110"
"New entrant CS","2022","Department for Transport","Unknown","London","HEO","35","[c]","34310","34710"
"New entrant CS","2022","Department for Transport","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","London","SEO","30","[c]","42440","42470"
"New entrant CS","2022","Department for Transport","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Outside London","EO","20","[c]","25110","26130"
"New entrant CS","2022","Department for Transport","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Outside London","G7","20","[c]","56270","48770"
"New entrant CS","2022","Department for Transport","Unknown","Outside London","HEO","15","[c]","30770","30730"
"New entrant CS","2022","Department for Transport","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Outside London","SEO","15","[c]","38650","38650"
"New entrant CS","2022","Department for Transport","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","Outside London","AO","15","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions","Commercial","Outside London","EO","10","[c]","27370","27570"
"New entrant CS","2022","Department for Work and Pensions","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","London","AO","70","[c]","25100","25110"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","London","EO","35","[c]","31080","31060"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Outside London","AO","215","[c]","21970","21260"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Outside London","EO","300","[c]","27680","27570"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Outside London","HEO","10","[c]","32250","31990"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","London","G7","10","[c]","59730","58750"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","London","SEO","10","[c]","42380","41390"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Outside London","AO","25","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Outside London","EO","85","[c]","27450","27570"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Outside London","G6","10","[c]","68960","69820"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Outside London","G7","95","[c]","55550","56000"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Outside London","HEO","35","[c]","32990","32760"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Outside London","SEO","100","[c]","38320","38000"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Economics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Economics","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Outside London","AO","15","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions","Finance","Outside London","EO","25","[c]","27580","27570"
"New entrant CS","2022","Department for Work and Pensions","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Outside London","SEO","20","[c]","37770","35310"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Outside London","HEO","15","[c]","31530","31990"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","Outside London","EO","10","[c]","27460","27570"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","London","AO","85","[c]","25100","25110"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","London","EO","665","[c]","31070","31060"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","London","HEO","25","[c]","35190","36040"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Outside London","AO","3090","[c]","21410","21260"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Outside London","EO","3085","[c]","27680","27570"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Outside London","G7","20","[c]","51520","49170"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Outside London","HEO","65","[c]","31830","31660"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Outside London","SEO","45","[c]","51350","50390"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Unknown","EO","45","[c]","29510","29290"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Other","London","AO","15","[c]","25060","25110"
"New entrant CS","2022","Department for Work and Pensions","Other","London","EO","10","[c]","31060","31060"
"New entrant CS","2022","Department for Work and Pensions","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Other","Outside London","AO","525","[c]","21440","21260"
"New entrant CS","2022","Department for Work and Pensions","Other","Outside London","EO","80","[c]","27610","27570"
"New entrant CS","2022","Department for Work and Pensions","Other","Outside London","HEO","10","[c]","32300","31990"
"New entrant CS","2022","Department for Work and Pensions","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","London","HEO","35","[c]","36650","36650"
"New entrant CS","2022","Department for Work and Pensions","Policy","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","Outside London","HEO","15","[c]","32610","31990"
"New entrant CS","2022","Department for Work and Pensions","Policy","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Outside London","AO","40","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","Outside London","EO","60","[c]","26380","26370"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Social Research","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Social Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Statistics","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Statistics","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","London","AO","30","[c]","25110","25110"
"New entrant CS","2022","Department for Work and Pensions","Unknown","London","EO","80","[c]","28840","31060"
"New entrant CS","2022","Department for Work and Pensions","Unknown","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","London","HEO","20","[c]","36560","36650"
"New entrant CS","2022","Department for Work and Pensions","Unknown","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outside London","AO","555","[c]","21360","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outside London","EO","415","[c]","27510","27570"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outside London","G7","30","[c]","53070","52700"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outside London","HEO","25","[c]","32360","31990"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outside London","SEO","35","[c]","38080","37100"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","London","EO","10","[c]","26940","27270"
"New entrant CS","2022","Department of Health and Social Care","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","London","G7","15","[c]","53530","53360"
"New entrant CS","2022","Department of Health and Social Care","Commercial","London","HEO","15","[c]","32520","32790"
"New entrant CS","2022","Department of Health and Social Care","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","London","SEO","35","[c]","41490","40650"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outside London","HEO","25","[c]","28930","28970"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outside London","SEO","25","[c]","37120","36820"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","London","EO","55","[c]","27210","27270"
"New entrant CS","2022","Department of Health and Social Care","Communications","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","London","G7","20","[c]","54330","53360"
"New entrant CS","2022","Department of Health and Social Care","Communications","London","HEO","15","[c]","32690","32790"
"New entrant CS","2022","Department of Health and Social Care","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Outside London","G7","5","[c]","[c]","[c]"
