"Status","Year","Function_of_post","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Attorney General's Departments","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","28000","28000"
"New entrant CS","2022","No function","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","East Wales","Outside London","20","[c]","28260","28000"
"New entrant CS","2022","No function","Cabinet Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","30850","28000"
"New entrant CS","2022","No function","Cabinet Office","Greater Manchester","Outside London","20","[c]","28810","28000"
"New entrant CS","2022","No function","Cabinet Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","Inner London - East","London","15","[c]","31680","28000"
"New entrant CS","2022","No function","Cabinet Office","Inner London - West","London","535","[c]","31100","28000"
"New entrant CS","2022","No function","Cabinet Office","Merseyside","Outside London","20","[c]","24180","22930"
"New entrant CS","2022","No function","Cabinet Office","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","15","[c]","27740","28000"
"New entrant CS","2022","No function","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","Unknown","Unknown","80","[c]","30270","28000"
"New entrant CS","2022","No function","Cabinet Office","West Central Scotland","Outside London","40","[c]","40530","32000"
"New entrant CS","2022","No function","Cabinet Office","West Midlands","Outside London","25","[c]","27390","28000"
"New entrant CS","2022","No function","Cabinet Office","West Yorkshire","Outside London","20","[c]","28000","28000"
"New entrant CS","2022","No function","Chancellor's other departments","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Chancellor's other departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Charity Commission","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Charity Commission","Merseyside","Outside London","45","[c]","22940","24440"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","15","[c]","24040","24250"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","215","[c]","24270","21810"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","15","[c]","23040","21130"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","110","[c]","34520","30360"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Inner London - West","London","405","[c]","37840","33570"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","15","[c]","25210","24250"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","25","[c]","38620","38720"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","50","[c]","33280","27680"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","25","[c]","39170","34020"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Inner London - West","London","270","[c]","35210","34020"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Education","Derbyshire and Nottinghamshire","Outside London","25","[c]","29820","29360"
"New entrant CS","2022","No function","Department for Education","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","[c]","34490","34680"
"New entrant CS","2022","No function","Department for Education","Greater Manchester","Outside London","90","[c]","32920","29360"
"New entrant CS","2022","No function","Department for Education","Inner London - West","London","100","[c]","36900","32940"
"New entrant CS","2022","No function","Department for Education","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Education","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Education","South Yorkshire","Outside London","75","[c]","30440","29360"
"New entrant CS","2022","No function","Department for Education","Tees Valley and Durham","Outside London","55","[c]","33930","34680"
"New entrant CS","2022","No function","Department for Education","West Midlands","Outside London","80","[c]","31180","29360"
"New entrant CS","2022","No function","Department for Education","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","40","[c]","33770","31360"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","15","[c]","31230","31340"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","40","[c]","25570","21300"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","15","[c]","31120","29180"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Devon","Outside London","35","[c]","31440","29180"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","10","[c]","34140","35900"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","35","[c]","33990","31160"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","East Wales","Outside London","15","[c]","24190","21300"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Essex","Outside London","10","[c]","28600","24920"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","185","[c]","33480","29920"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","10","[c]","32410","29200"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","20","[c]","30770","27050"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","50","[c]","36400","29180"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Inner London - West","London","660","[c]","38690","33060"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Kent","Outside London","10","[c]","29610","24920"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","20","[c]","34190","29240"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","10","[c]","31400","29180"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","140","[c]","31590","29180"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","55","[c]","32750","29550"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","10","[c]","31620","29710"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","25","[c]","27770","24920"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","Outside London","10","[c]","24220","24920"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","120","[c]","28460","24640"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","Unknown","15","[c]","30390","24920"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","15","[c]","35760","35900"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","30","[c]","26020","21300"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Inner London - West","London","205","[c]","35730","31800"
"New entrant CS","2022","No function","Department for International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","Tees Valley and Durham","Outside London","10","[c]","38890","33110"
"New entrant CS","2022","No function","Department for International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Eastern Scotland","Outside London","15","[c]","38220","32000"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","[c]","30740","31480"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Greater Manchester","Outside London","20","[c]","30980","30190"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","London","275","[c]","35780","33210"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","West Midlands","Outside London","85","[c]","31730","30190"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","West Yorkshire","Outside London","15","[c]","33120","30190"
"New entrant CS","2022","No function","Department for Transport","Bedfordshire and Hertfordshire","Outside London","15","[c]","27370","26130"
"New entrant CS","2022","No function","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","26050","26130"
"New entrant CS","2022","No function","Department for Transport","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Derbyshire and Nottinghamshire","Outside London","20","[c]","26070","26130"
"New entrant CS","2022","No function","Department for Transport","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","East Anglia","Outside London","15","[c]","26660","26130"
"New entrant CS","2022","No function","Department for Transport","East Wales","Outside London","25","[c]","26120","26130"
"New entrant CS","2022","No function","Department for Transport","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","26810","26130"
"New entrant CS","2022","No function","Department for Transport","Eastern Scotland","Outside London","10","[c]","34590","26130"
"New entrant CS","2022","No function","Department for Transport","Essex","Outside London","10","[c]","26130","26130"
"New entrant CS","2022","No function","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","[c]","24870","26130"
"New entrant CS","2022","No function","Department for Transport","Greater Manchester","Outside London","25","[c]","25870","26130"
"New entrant CS","2022","No function","Department for Transport","Hampshire and Isle of Wight","Outside London","100","[c]","33160","26840"
"New entrant CS","2022","No function","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Inner London - East","London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Inner London - West","London","305","[c]","43200","42470"
"New entrant CS","2022","No function","Department for Transport","Kent","Outside London","50","[c]","27160","26840"
"New entrant CS","2022","No function","Department for Transport","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","26380","26130"
"New entrant CS","2022","No function","Department for Transport","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Merseyside","Outside London","20","[c]","27390","26130"
"New entrant CS","2022","No function","Department for Transport","North Eastern Scotland","Outside London","15","[c]","29680","26130"
"New entrant CS","2022","No function","Department for Transport","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Northumberland, and Tyne and Wear","Outside London","55","[c]","23510","21840"
"New entrant CS","2022","No function","Department for Transport","Outer London - East and North East","London","20","[c]","30240","30130"
"New entrant CS","2022","No function","Department for Transport","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Outer London - West and North West","London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Shropshire and Staffordshire","Outside London","20","[c]","24670","26130"
"New entrant CS","2022","No function","Department for Transport","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","Surrey, East and West Sussex","Outside London","25","[c]","29080","26130"
"New entrant CS","2022","No function","Department for Transport","Tees Valley and Durham","Outside London","10","[c]","26590","26130"
"New entrant CS","2022","No function","Department for Transport","Unknown","Unknown","40","[c]","20730","21840"
"New entrant CS","2022","No function","Department for Transport","West Central Scotland","Outside London","10","[c]","28960","26130"
"New entrant CS","2022","No function","Department for Transport","West Midlands","Outside London","155","[c]","27270","21840"
"New entrant CS","2022","No function","Department for Transport","West Wales and The Valleys","Outside London","490","[c]","21090","21840"
"New entrant CS","2022","No function","Department for Transport","West Yorkshire","Outside London","80","[c]","30740","26130"
"New entrant CS","2022","No function","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","140","[c]","28270","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","[c]","28010","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Cheshire","Outside London","30","[c]","24880","24410"
"New entrant CS","2022","No function","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","105","[c]","22190","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Cumbria","Outside London","20","[c]","27160","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","230","[c]","24720","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Devon","Outside London","60","[c]","22670","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Dorset and Somerset","Outside London","25","[c]","26350","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","East Anglia","Outside London","185","[c]","25340","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","East Wales","Outside London","100","[c]","24710","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","70","[c]","22720","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Eastern Scotland","Outside London","235","[c]","24540","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Essex","Outside London","175","[c]","26210","24250"
"New entrant CS","2022","No function","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","130","[c]","23820","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Greater Manchester","Outside London","340","[c]","24360","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","65","[c]","26880","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","90","[c]","27360","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Highlands and Islands","Outside London","30","[c]","26700","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Inner London - East","London","260","[c]","30680","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Inner London - West","London","85","[c]","31320","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Kent","Outside London","85","[c]","25930","24250"
"New entrant CS","2022","No function","Department for Work and Pensions","Lancashire","Outside London","640","[c]","23410","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","145","[c]","23840","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Lincolnshire","Outside London","60","[c]","26450","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Merseyside","Outside London","515","[c]","25360","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","North Eastern Scotland","Outside London","35","[c]","35370","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","North Yorkshire","Outside London","60","[c]","26880","26370"
"New entrant CS","2022","No function","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","600","[c]","22600","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Outer London - East and North East","London","155","[c]","30740","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Outer London - South","London","100","[c]","30260","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Outer London - West and North West","London","185","[c]","30640","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","85","[c]","25590","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","South Yorkshire","Outside London","190","[c]","24860","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Southern Scotland","Outside London","100","[c]","27460","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","175","[c]","24400","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","Tees Valley and Durham","Outside London","130","[c]","25080","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Unknown","Unknown","55","[c]","31110","29290"
"New entrant CS","2022","No function","Department for Work and Pensions","West Central Scotland","Outside London","350","[c]","24350","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","West Midlands","Outside London","480","[c]","26110","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","West Wales and The Valleys","Outside London","305","[c]","24980","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","West Yorkshire","Outside London","415","[c]","25990","27570"
"New entrant CS","2022","No function","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","20","[c]","37450","32640"
"New entrant CS","2022","No function","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","[c]","34250","30460"
"New entrant CS","2022","No function","Department of Health and Social Care","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","75","[c]","34220","28970"
"New entrant CS","2022","No function","Department of Health and Social Care","Devon","Outside London","10","[c]","43800","42590"
"New entrant CS","2022","No function","Department of Health and Social Care","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","East Anglia","Outside London","70","[c]","32610","26010"
"New entrant CS","2022","No function","Department of Health and Social Care","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Essex","Outside London","30","[c]","32120","30460"
"New entrant CS","2022","No function","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","240","[c]","30050","27240"
"New entrant CS","2022","No function","Department of Health and Social Care","Greater Manchester","Outside London","60","[c]","33350","23390"
"New entrant CS","2022","No function","Department of Health and Social Care","Hampshire and Isle of Wight","Outside London","15","[c]","40080","38340"
"New entrant CS","2022","No function","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Inner London - East","London","430","[c]","40230","32330"
"New entrant CS","2022","No function","Department of Health and Social Care","Inner London - West","London","535","[c]","43640","36330"
"New entrant CS","2022","No function","Department of Health and Social Care","Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department of Health and Social Care","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
