"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Female","Heterosexual / straight","195","[c]","26000","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Female","Unknown","45","[c]","24320","24160"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Male","Heterosexual / straight","120","[c]","26360","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Female","Heterosexual / straight","150","[c]","38450","34550"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Female","Unknown","340","[c]","34820","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Male","Heterosexual / straight","130","[c]","42160","36500"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Male","Unknown","245","[c]","38460","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Female","Heterosexual / straight","165","[c]","35080","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Female","Unknown","155","[c]","40500","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Male","Heterosexual / straight","110","[c]","38440","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Male","Unknown","150","[c]","50040","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Female","Unknown","40","[c]","33540","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Male","Heterosexual / straight","35","[c]","39480","35930"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Male","Unknown","65","[c]","38800","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","Unknown","30","[c]","27090","25460"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","Unknown","30","[c]","27710","25460"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Female","Unknown","30","[c]","25020","24440"
"New entrant CS","2022","Charity Commission","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Outside London","Female","Heterosexual / straight","70","[c]","27740","22870"
"New entrant CS","2022","Companies House","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Outside London","Male","Heterosexual / straight","40","[c]","30140","24500"
"New entrant CS","2022","Companies House","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Female","Heterosexual / straight","50","[c]","39630","33120"
"New entrant CS","2022","Competition and Markets Authority","London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Male","Heterosexual / straight","50","[c]","49020","33810"
"New entrant CS","2022","Competition and Markets Authority","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Outside London","Female","Heterosexual / straight","50","[c]","30740","30420"
"New entrant CS","2022","Crown Commercial Service","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Outside London","Male","Heterosexual / straight","35","[c]","31340","30420"
"New entrant CS","2022","Crown Commercial Service","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Female","Heterosexual / straight","240","[c]","26260","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Male","Heterosexual / straight","105","[c]","27490","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","London","Female","Heterosexual / straight","125","[c]","32220","26970"
"New entrant CS","2022","Crown Prosecution Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","London","Male","Heterosexual / straight","45","[c]","37500","26970"
"New entrant CS","2022","Crown Prosecution Service","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Female","Heterosexual / straight","300","[c]","30170","25480"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Female","LGBO","30","[c]","24460","22200"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Male","Heterosexual / straight","110","[c]","35860","38000"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Female","Heterosexual / straight","235","[c]","29310","26050"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Female","Unknown","75","[c]","28070","26100"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Male","Heterosexual / straight","400","[c]","33370","32000"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Male","Unknown","190","[c]","28370","24750"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Female","Heterosexual / straight","75","[c]","31260","29230"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Female","Unknown","140","[c]","27550","26030"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Male","Heterosexual / straight","140","[c]","32450","29230"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Male","Unknown","240","[c]","30440","26090"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Heterosexual / straight","180","[c]","38260","33570"
