"Status","Year","Region_ITL1","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","London","Inner London - East","London","Unknown","655","[c]","35270","31020"
"New entrant CS","2022","London","Inner London - West","London","Heterosexual / straight","3960","[c]","38030","33570"
"New entrant CS","2022","London","Inner London - West","London","LGBO","570","[c]","36630","33570"
"New entrant CS","2022","London","Inner London - West","London","Undeclared","730","[c]","37290","32790"
"New entrant CS","2022","London","Inner London - West","London","Unknown","2510","[c]","37650","32560"
"New entrant CS","2022","London","Outer London - East and North East","London","Heterosexual / straight","440","[c]","30650","31060"
"New entrant CS","2022","London","Outer London - East and North East","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - East and North East","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - East and North East","London","Unknown","205","[c]","28930","29020"
"New entrant CS","2022","London","Outer London - South","London","Heterosexual / straight","530","[c]","33440","31060"
"New entrant CS","2022","London","Outer London - South","London","LGBO","35","[c]","33700","30750"
"New entrant CS","2022","London","Outer London - South","London","Undeclared","40","[c]","34670","33700"
"New entrant CS","2022","London","Outer London - South","London","Unknown","550","[c]","34440","30600"
"New entrant CS","2022","London","Outer London - West and North West","London","Heterosexual / straight","710","[c]","31300","31020"
"New entrant CS","2022","London","Outer London - West and North West","London","LGBO","65","[c]","29990","31060"
"New entrant CS","2022","London","Outer London - West and North West","London","Undeclared","95","[c]","32090","28150"
"New entrant CS","2022","London","Outer London - West and North West","London","Unknown","400","[c]","29760","28650"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","1775","[c]","26610","23170"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Outside London","LGBO","210","[c]","24850","21260"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Outside London","Undeclared","95","[c]","26280","21300"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Outside London","Unknown","915","[c]","25830","21840"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Outside London","Heterosexual / straight","755","[c]","27220","24430"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Outside London","LGBO","75","[c]","26930","25060"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Outside London","Undeclared","40","[c]","29510","27820"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Outside London","Unknown","350","[c]","25810","23140"
"New entrant CS","2022","North West (England)","Cheshire","Outside London","Heterosexual / straight","350","[c]","29350","27110"
"New entrant CS","2022","North West (England)","Cheshire","Outside London","LGBO","45","[c]","29140","24920"
"New entrant CS","2022","North West (England)","Cheshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Outside London","Unknown","180","[c]","25050","23140"
"New entrant CS","2022","North West (England)","Cumbria","Outside London","Heterosexual / straight","180","[c]","28810","24920"
"New entrant CS","2022","North West (England)","Cumbria","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Outside London","Unknown","155","[c]","24100","21300"
"New entrant CS","2022","North West (England)","Greater Manchester","Outside London","Heterosexual / straight","1855","[c]","28980","26590"
"New entrant CS","2022","North West (England)","Greater Manchester","Outside London","LGBO","240","[c]","28160","26240"
"New entrant CS","2022","North West (England)","Greater Manchester","Outside London","Undeclared","120","[c]","28680","25060"
"New entrant CS","2022","North West (England)","Greater Manchester","Outside London","Unknown","1215","[c]","28810","26590"
"New entrant CS","2022","North West (England)","Lancashire","Outside London","Heterosexual / straight","1035","[c]","26070","23140"
"New entrant CS","2022","North West (England)","Lancashire","Outside London","LGBO","100","[c]","24820","21300"
"New entrant CS","2022","North West (England)","Lancashire","Outside London","Undeclared","40","[c]","28240","27570"
"New entrant CS","2022","North West (England)","Lancashire","Outside London","Unknown","430","[c]","25580","23140"
"New entrant CS","2022","North West (England)","Merseyside","Outside London","Heterosexual / straight","1565","[c]","26260","24800"
"New entrant CS","2022","North West (England)","Merseyside","Outside London","LGBO","180","[c]","24930","23320"
"New entrant CS","2022","North West (England)","Merseyside","Outside London","Undeclared","95","[c]","26870","24840"
"New entrant CS","2022","North West (England)","Merseyside","Outside London","Unknown","1005","[c]","25330","24800"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Outside London","Heterosexual / straight","285","[c]","29790","26590"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Outside London","Unknown","270","[c]","26030","21250"
"New entrant CS","2022","Overseas","Overseas","Overseas","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Overseas","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Outside London","Heterosexual / straight","1625","[c]","29540","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","Outside London","LGBO","240","[c]","28250","27110"
"New entrant CS","2022","Scotland","Eastern Scotland","Outside London","Undeclared","110","[c]","30730","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","Outside London","Unknown","1315","[c]","29500","26820"
"New entrant CS","2022","Scotland","Highlands and Islands","Outside London","Heterosexual / straight","115","[c]","27630","27230"
"New entrant CS","2022","Scotland","Highlands and Islands","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Outside London","Unknown","45","[c]","28220","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","Outside London","Heterosexual / straight","150","[c]","31190","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Outside London","Unknown","95","[c]","28750","27230"
"New entrant CS","2022","Scotland","Southern Scotland","Outside London","Heterosexual / straight","410","[c]","24780","21260"
"New entrant CS","2022","Scotland","Southern Scotland","Outside London","LGBO","40","[c]","24240","21300"
"New entrant CS","2022","Scotland","Southern Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Outside London","Unknown","245","[c]","23820","22000"
"New entrant CS","2022","Scotland","West Central Scotland","Outside London","Heterosexual / straight","1750","[c]","29570","27230"
"New entrant CS","2022","Scotland","West Central Scotland","Outside London","LGBO","245","[c]","27880","27230"
"New entrant CS","2022","Scotland","West Central Scotland","Outside London","Undeclared","110","[c]","29170","27230"
"New entrant CS","2022","Scotland","West Central Scotland","Outside London","Unknown","1045","[c]","28200","24880"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","785","[c]","29690","28140"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","65","[c]","30520","28140"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","50","[c]","30270","27850"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","410","[c]","28010","26130"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1075","[c]","28920","26030"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Outside London","LGBO","95","[c]","26220","24800"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Outside London","Undeclared","80","[c]","31140","28140"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Outside London","Unknown","540","[c]","28330","25050"
"New entrant CS","2022","South East (England)","Kent","Outside London","Heterosexual / straight","560","[c]","27030","24890"
"New entrant CS","2022","South East (England)","Kent","Outside London","LGBO","50","[c]","27960","26840"
"New entrant CS","2022","South East (England)","Kent","Outside London","Undeclared","35","[c]","27720","26780"
"New entrant CS","2022","South East (England)","Kent","Outside London","Unknown","450","[c]","26100","24880"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Outside London","Heterosexual / straight","805","[c]","28800","26820"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Outside London","LGBO","95","[c]","28260","24950"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Outside London","Undeclared","70","[c]","31950","28140"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Outside London","Unknown","355","[c]","29020","25770"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","185","[c]","25800","21260"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","Unknown","45","[c]","25940","24850"
"New entrant CS","2022","South West (England)","Devon","Outside London","Heterosexual / straight","565","[c]","28000","24260"
"New entrant CS","2022","South West (England)","Devon","Outside London","LGBO","70","[c]","24540","21750"
"New entrant CS","2022","South West (England)","Devon","Outside London","Undeclared","80","[c]","28850","24800"
"New entrant CS","2022","South West (England)","Devon","Outside London","Unknown","305","[c]","25670","23140"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Outside London","Heterosexual / straight","435","[c]","27260","24620"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Outside London","LGBO","35","[c]","25580","24090"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Outside London","Unknown","220","[c]","26400","23140"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","2205","[c]","31550","28500"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","220","[c]","29000","26370"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","195","[c]","32110","28590"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","1100","[c]","29090","26030"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","265","[c]","32040","28310"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Undeclared","70","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","505","[c]","27650","24920"
"New entrant CS","2022","Wales","East Wales","Outside London","Heterosexual / straight","1600","[c]","29090","25000"
"New entrant CS","2022","Wales","East Wales","Outside London","LGBO","190","[c]","26850","24090"
"New entrant CS","2022","Wales","East Wales","Outside London","Undeclared","110","[c]","30860","27570"
"New entrant CS","2022","Wales","East Wales","Outside London","Unknown","635","[c]","26230","23170"
"New entrant CS","2022","Wales","West Wales and The Valleys","Outside London","Heterosexual / straight","1040","[c]","26180","22600"
"New entrant CS","2022","Wales","West Wales and The Valleys","Outside London","LGBO","105","[c]","25550","21840"
"New entrant CS","2022","Wales","West Wales and The Valleys","Outside London","Undeclared","50","[c]","26100","21300"
"New entrant CS","2022","Wales","West Wales and The Valleys","Outside London","Unknown","490","[c]","24000","21840"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","380","[c]","27470","26220"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","35","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","205","[c]","24950","23140"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","Heterosexual / straight","700","[c]","27730","24120"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","LGBO","60","[c]","24780","23140"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","Undeclared","40","[c]","27630","27570"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","Unknown","295","[c]","27690","23170"
"New entrant CS","2022","West Midlands (England)","West Midlands","Outside London","Heterosexual / straight","2070","[c]","28900","26980"
"New entrant CS","2022","West Midlands (England)","West Midlands","Outside London","LGBO","165","[c]","28260","25300"
"New entrant CS","2022","West Midlands (England)","West Midlands","Outside London","Undeclared","160","[c]","30680","27570"
"New entrant CS","2022","West Midlands (England)","West Midlands","Outside London","Unknown","1120","[c]","27690","24880"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","370","[c]","25810","23140"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","35","[c]","23820","22350"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","175","[c]","24430","23140"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Outside London","Heterosexual / straight","395","[c]","32150","29180"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Outside London","LGBO","55","[c]","30470","26370"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Outside London","Undeclared","35","[c]","30870","26370"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Outside London","Unknown","180","[c]","28660","24920"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Outside London","Heterosexual / straight","715","[c]","29000","27570"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Outside London","LGBO","75","[c]","27920","25000"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Outside London","Undeclared","40","[c]","31560","27660"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Outside London","Unknown","395","[c]","28450","24880"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Outside London","Heterosexual / straight","1770","[c]","29050","26590"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Outside London","LGBO","160","[c]","29870","26590"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Outside London","Undeclared","245","[c]","31320","27750"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Outside London","Unknown","1215","[c]","28700","25120"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
