"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Department for International Trade","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Policy","London","15","[c]","29990","30950"
"New entrant CS","2022","20-29","Department for International Trade","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Operational Delivery","London","20","[c]","30960","27850"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","30","[c]","24170","22420"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Planning","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Planning","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Policy","London","155","[c]","32410","33210"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Policy","Outside London","55","[c]","29700","30190"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Statistics","London","15","[c]","30490","28000"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Commercial","London","10","[c]","32590","31240"
"New entrant CS","2022","20-29","Department for Transport","Commercial","Outside London","15","[c]","26110","26130"
"New entrant CS","2022","20-29","Department for Transport","Communications","London","10","[c]","34400","34710"
"New entrant CS","2022","20-29","Department for Transport","Communications","Outside London","10","[c]","30400","30730"
"New entrant CS","2022","20-29","Department for Transport","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Digital, Data and Technology","Outside London","30","[c]","26770","26130"
"New entrant CS","2022","20-29","Department for Transport","Economics","London","25","[c]","33360","29970"
"New entrant CS","2022","20-29","Department for Transport","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Finance","Outside London","10","[c]","25960","26130"
"New entrant CS","2022","20-29","Department for Transport","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Human Resources","Outside London","15","[c]","26550","26130"
"New entrant CS","2022","20-29","Department for Transport","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Operational Delivery","London","10","[c]","33980","30130"
"New entrant CS","2022","20-29","Department for Transport","Operational Delivery","Outside London","340","[c]","21780","21840"
"New entrant CS","2022","20-29","Department for Transport","Operational Delivery","Unknown","15","[c]","19820","18310"
"New entrant CS","2022","20-29","Department for Transport","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Policy","London","75","[c]","41770","39270"
"New entrant CS","2022","20-29","Department for Transport","Policy","Outside London","20","[c]","30830","30730"
"New entrant CS","2022","20-29","Department for Transport","Project Delivery","London","15","[c]","40110","34710"
"New entrant CS","2022","20-29","Department for Transport","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Unknown","London","90","[c]","36250","34710"
"New entrant CS","2022","20-29","Department for Transport","Unknown","Outside London","25","[c]","28290","26130"
"New entrant CS","2022","20-29","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Commercial","Outside London","15","[c]","25050","24410"
"New entrant CS","2022","20-29","Department for Work and Pensions","Counter Fraud","London","55","[c]","26780","25110"
"New entrant CS","2022","20-29","Department for Work and Pensions","Counter Fraud","Outside London","170","[c]","25200","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Digital, Data and Technology","Outside London","110","[c]","32990","27660"
"New entrant CS","2022","20-29","Department for Work and Pensions","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Finance","Outside London","25","[c]","28600","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Operational Delivery","London","370","[c]","30500","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Operational Delivery","Outside London","2275","[c]","24360","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Operational Delivery","Unknown","20","[c]","30120","30170"
"New entrant CS","2022","20-29","Department for Work and Pensions","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Other","London","20","[c]","27450","25110"
"New entrant CS","2022","20-29","Department for Work and Pensions","Other","Outside London","295","[c]","22150","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Policy","London","40","[c]","36410","36650"
"New entrant CS","2022","20-29","Department for Work and Pensions","Policy","Outside London","25","[c]","29720","31990"
"New entrant CS","2022","20-29","Department for Work and Pensions","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Project Delivery","Outside London","20","[c]","23050","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Science and Engineering","Outside London","55","[c]","26570","26370"
"New entrant CS","2022","20-29","Department for Work and Pensions","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","London","80","[c]","28810","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","Outside London","415","[c]","23970","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Commercial","London","35","[c]","34950","32790"
"New entrant CS","2022","20-29","Department of Health and Social Care","Commercial","Outside London","20","[c]","30660","28970"
"New entrant CS","2022","20-29","Department of Health and Social Care","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Communications","London","60","[c]","29460","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Digital, Data and Technology","London","40","[c]","33150","32790"
"New entrant CS","2022","20-29","Department of Health and Social Care","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Finance","London","30","[c]","33620","32790"
"New entrant CS","2022","20-29","Department of Health and Social Care","Finance","Outside London","25","[c]","28870","23690"
"New entrant CS","2022","20-29","Department of Health and Social Care","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Human Resources","London","75","[c]","30130","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","Human Resources","Outside London","20","[c]","33380","26070"
"New entrant CS","2022","20-29","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Operational Delivery","London","350","[c]","32750","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","Operational Delivery","Outside London","295","[c]","27120","23690"
"New entrant CS","2022","20-29","Department of Health and Social Care","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Policy","London","70","[c]","32900","32790"
"New entrant CS","2022","20-29","Department of Health and Social Care","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Science and Engineering","London","65","[c]","30000","32330"
"New entrant CS","2022","20-29","Department of Health and Social Care","Science and Engineering","Outside London","100","[c]","27330","28590"
"New entrant CS","2022","20-29","Department of Health and Social Care","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Estyn","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Policy","Outside London","15","[c]","25390","26750"
"New entrant CS","2022","20-29","Food Standards Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Science and Engineering","Outside London","15","[c]","29910","30350"
"New entrant CS","2022","20-29","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Digital, Data and Technology","Outside London","20","[c]","27640","27130"
"New entrant CS","2022","20-29","HM Land Registry","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Operational Delivery","Outside London","110","[c]","23850","22600"
"New entrant CS","2022","20-29","HM Land Registry","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Project Delivery","Outside London","10","[c]","25560","22600"
"New entrant CS","2022","20-29","HM Revenue and Customs","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","London","15","[c]","36650","37930"
"New entrant CS","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","Outside London","135","[c]","32030","33080"
"New entrant CS","2022","20-29","HM Revenue and Customs","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Economics","Outside London","10","[c]","29750","33080"
"New entrant CS","2022","20-29","HM Revenue and Customs","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Finance","Outside London","40","[c]","25720","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Human Resources","Outside London","20","[c]","27560","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Intelligence Analysis","London","20","[c]","34180","34180"
"New entrant CS","2022","20-29","HM Revenue and Customs","Intelligence Analysis","Outside London","15","[c]","28060","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Legal","London","20","[c]","38350","37610"
"New entrant CS","2022","20-29","HM Revenue and Customs","Legal","Outside London","35","[c]","28680","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Operational Delivery","London","20","[c]","31860","30750"
"New entrant CS","2022","20-29","HM Revenue and Customs","Operational Delivery","Outside London","1555","[c]","22840","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Policy","London","15","[c]","40210","37610"
"New entrant CS","2022","20-29","HM Revenue and Customs","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Project Delivery","Outside London","15","[c]","34300","33080"
"New entrant CS","2022","20-29","HM Revenue and Customs","Property","London","40","[c]","30960","29000"
"New entrant CS","2022","20-29","HM Revenue and Customs","Property","Outside London","105","[c]","27410","25750"
"New entrant CS","2022","20-29","HM Revenue and Customs","Social Research","London","15","[c]","36170","37610"
"New entrant CS","2022","20-29","HM Revenue and Customs","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Statistics","London","10","[c]","35350","37610"
"New entrant CS","2022","20-29","HM Revenue and Customs","Statistics","Outside London","25","[c]","31400","33080"
"New entrant CS","2022","20-29","HM Revenue and Customs","Tax","London","100","[c]","33990","30750"
"New entrant CS","2022","20-29","HM Revenue and Customs","Tax","Outside London","1035","[c]","26200","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","London","80","[c]","32700","30750"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","Outside London","480","[c]","25850","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Economics","London","35","[c]","28420","24300"
"New entrant CS","2022","20-29","HM Treasury","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Operational Delivery","London","15","[c]","27730","26750"
"New entrant CS","2022","20-29","HM Treasury","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Policy","London","130","[c]","30190","28500"
"New entrant CS","2022","20-29","HM Treasury","Policy","Outside London","10","[c]","32240","29320"
"New entrant CS","2022","20-29","HM Treasury","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Digital, Data and Technology","London","45","[c]","35240","35050"
"New entrant CS","2022","20-29","Home Office","Digital, Data and Technology","Outside London","30","[c]","33340","30820"
"New entrant CS","2022","20-29","Home Office","Economics","London","30","[c]","33370","32390"
"New entrant CS","2022","20-29","Home Office","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Operational Delivery","London","145","[c]","28470","28650"
"New entrant CS","2022","20-29","Home Office","Operational Delivery","Outside London","580","[c]","23520","24880"
"New entrant CS","2022","20-29","Home Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Other","London","40","[c]","28840","28650"
"New entrant CS","2022","20-29","Home Office","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Policy","London","65","[c]","33520","28650"
"New entrant CS","2022","20-29","Home Office","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Project Delivery","London","50","[c]","33880","35050"
"New entrant CS","2022","20-29","Home Office","Project Delivery","Outside London","15","[c]","27970","24880"
"New entrant CS","2022","20-29","Home Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Social Research","London","25","[c]","33620","33650"
"New entrant CS","2022","20-29","Home Office","Social Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Statistics","London","45","[c]","24590","22460"
"New entrant CS","2022","20-29","Home Office","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Commercial","Outside London","100","[c]","25210","26350"
"New entrant CS","2022","20-29","Ministry of Defence","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Communications","Outside London","15","[c]","28510","27180"
"New entrant CS","2022","20-29","Ministry of Defence","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Digital, Data and Technology","Outside London","60","[c]","27860","26350"
"New entrant CS","2022","20-29","Ministry of Defence","Finance","London","10","[c]","37420","30200"
"New entrant CS","2022","20-29","Ministry of Defence","Finance","Outside London","90","[c]","25600","25000"
"New entrant CS","2022","20-29","Ministry of Defence","Geography","Outside London","50","[c]","21760","20420"
"New entrant CS","2022","20-29","Ministry of Defence","Human Resources","London","15","[c]","31010","28000"
"New entrant CS","2022","20-29","Ministry of Defence","Human Resources","Outside London","65","[c]","22770","21170"
"New entrant CS","2022","20-29","Ministry of Defence","Intelligence Analysis","London","30","[c]","29160","28700"
"New entrant CS","2022","20-29","Ministry of Defence","Intelligence Analysis","Outside London","30","[c]","27730","26350"
"New entrant CS","2022","20-29","Ministry of Defence","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Knowledge and Information Management","Outside London","20","[c]","26010","26000"
"New entrant CS","2022","20-29","Ministry of Defence","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Medicine","Outside London","30","[c]","32240","31530"
"New entrant CS","2022","20-29","Ministry of Defence","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Operational Delivery","Outside London","35","[c]","23070","21620"
"New entrant CS","2022","20-29","Ministry of Defence","Operational Research","Outside London","30","[c]","28260","26030"
"New entrant CS","2022","20-29","Ministry of Defence","Other","London","25","[c]","25880","27200"
"New entrant CS","2022","20-29","Ministry of Defence","Other","Outside London","270","[c]","21960","21170"
"New entrant CS","2022","20-29","Ministry of Defence","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Other","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","Ministry of Defence","Policy","London","25","[c]","38750","37000"
