"Status","Year","Age","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Outside London","EO","25","[c]","25400","24620"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Outside London","HEO","20","[c]","31410","31920"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Outside London","SEO","20","[c]","43260","42630"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Outside London","Unknown","1785","[c]","29870","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Unknown","Unknown","45","[c]","26980","26310"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","London","EO","25","[c]","30760","30750"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","London","HEO","25","[c]","37650","37610"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Outside London","AO","325","[c]","21250","21250"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Outside London","EO","140","[c]","26570","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Outside London","G6","10","[c]","64690","64050"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Outside London","G7","15","[c]","53590","52080"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Outside London","HEO","85","[c]","33110","33080"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Outside London","SEO","25","[c]","40110","40180"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","London","EO","45","[c]","30770","28650"
"New entrant CS","2022","50-59","Home Office","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","London","G7","20","[c]","60270","57430"
"New entrant CS","2022","50-59","Home Office","London","HEO","10","[c]","35650","35050"
"New entrant CS","2022","50-59","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","London","SEO","15","[c]","42340","41950"
"New entrant CS","2022","50-59","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Outside London","AO","30","[c]","21680","21680"
"New entrant CS","2022","50-59","Home Office","Outside London","EO","240","[c]","29340","25770"
"New entrant CS","2022","50-59","Home Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Outside London","G7","10","[c]","55340","55300"
"New entrant CS","2022","50-59","Home Office","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Outside London","SEO","10","[c]","38320","37450"
"New entrant CS","2022","50-59","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Institute for Apprenticeships and Technical Education","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Institute for Apprenticeships and Technical Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Institute for Apprenticeships and Technical Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intellectual Property Office","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intellectual Property Office","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intellectual Property Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intellectual Property Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intellectual Property Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intellectual Property Office","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Outside London","AO","15","[c]","25390","26840"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Met Office","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Met Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Met Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Met Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Met Office","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Met Office","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","London","SEO","15","[c]","43580","44500"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Outside London","AA","100","[c]","21470","19810"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Outside London","AO","120","[c]","23540","21170"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Outside London","EO","95","[c]","29020","26350"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Outside London","G6","10","[c]","72800","65000"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Outside London","G7","25","[c]","56170","53500"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Outside London","HEO","90","[c]","33970","33000"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Outside London","SEO","50","[c]","41190","40000"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","London","G7","10","[c]","55610","54270"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","London","SEO","10","[c]","43590","42750"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","Outside London","G7","10","[c]","53570","51530"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","Outside London","HEO","10","[c]","31020","30450"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","London","EO","15","[c]","36630","37560"
"New entrant CS","2022","50-59","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Outside London","EO","55","[c]","34140","34140"
"New entrant CS","2022","50-59","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Outside London","HEO","25","[c]","40690","40210"
"New entrant CS","2022","50-59","National Crime Agency","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Records of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Records of Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
