"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","375","[c]","29770","29230"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","20","[c]","24380","24900"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","145","[c]","27340","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","95","[c]","55360","53380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","425","[c]","36320","33570"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","95","[c]","26110","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","60","[c]","54380","51730"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","230","[c]","34380","34020"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","AA/AO","30","[c]","21660","21250"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","EO","255","[c]","25700","25000"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","G6/G7","140","[c]","54100","49860"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","SEO/HEO","385","[c]","34180","36500"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","45","[c]","21880","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","235","[c]","25660","25170"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","425","[c]","52280","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","30","[c]","81760","76000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","1065","[c]","33780","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","EO","155","[c]","26070","26250"
"New entrant CS","2022","Department for International Trade","Department for International Trade","G6/G7","65","[c]","55940","51710"
"New entrant CS","2022","Department for International Trade","Department for International Trade","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","SEO/HEO","205","[c]","34030","31800"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","35","[c]","22080","23320"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","140","[c]","26780","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","110","[c]","53120","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SEO/HEO","315","[c]","34140","33210"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","AA/AO","20","[c]","22480","21840"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","EO","115","[c]","27030","26130"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","G6/G7","225","[c]","56390","54110"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","SCS level","20","[c]","81910","75500"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","355","[c]","36810","34710"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","4655","[c]","21600","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","4865","[c]","28220","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","225","[c]","56170","55000"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","510","[c]","35750","36000"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","20","[c]","22120","23170"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","265","[c]","26540","27270"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","150","[c]","55430","53360"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","20","[c]","106440","107720"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","480","[c]","34720","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","AA/AO","55","[c]","21050","21050"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","580","[c]","20270","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","EO","40","[c]","26260","26130"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","35","[c]","34310","30730"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","185","[c]","22470","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","EO","380","[c]","26530","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","70","[c]","34750","30730"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","EO","45","[c]","25490","25000"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","G6/G7","25","[c]","52650","49970"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","SEO/HEO","110","[c]","33060","32940"
"New entrant CS","2022","Education Scotland","Scottish Government","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","G6/G7","35","[c]","60450","65280"
"New entrant CS","2022","Education Scotland","Scottish Government","SEO/HEO","10","[c]","37680","39660"
"New entrant CS","2022","Estyn","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","G6/G7","10","[c]","67050","66900"
"New entrant CS","2022","Estyn","Estyn","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","EO","40","[c]","24990","24470"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","G6/G7","15","[c]","54920","51530"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","SEO/HEO","135","[c]","34110","32350"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","AA/AO","10","[c]","24610","25160"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","EO","30","[c]","27510","27230"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","G6/G7","10","[c]","56740","53480"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","SEO/HEO","35","[c]","33580","31540"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","G6/G7","15","[c]","68400","69690"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","SEO/HEO","20","[c]","41570","41210"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","SEO/HEO","20","[c]","39700","39200"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","EO","130","[c]","27390","26950"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","G6/G7","130","[c]","52920","50500"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","SEO/HEO","50","[c]","43030","43920"
"New entrant CS","2022","Government Property Agency","Cabinet Office","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","G6/G7","35","[c]","58210","57000"
"New entrant CS","2022","Government Property Agency","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","SEO/HEO","35","[c]","37600","37300"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","AA/AO","50","[c]","20650","20730"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","EO","100","[c]","26430","26370"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","G6/G7","20","[c]","58510","56000"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","125","[c]","40600","36040"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","1390","[c]","21120","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","EO","205","[c]","26360","25120"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","30","[c]","54760","52350"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","275","[c]","34530","34260"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","AA/AO","275","[c]","22580","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","EO","155","[c]","27750","27130"
"New entrant CS","2022","HM Land Registry","HM Land Registry","G6/G7","15","[c]","57760","55090"
"New entrant CS","2022","HM Land Registry","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","SEO/HEO","70","[c]","37280","37290"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","AA/AO","5830","[c]","23980","23140"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","EO","200","[c]","25640","24620"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","335","[c]","33540","31920"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","8825","[c]","28540","26310"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","3810","[c]","21310","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","2285","[c]","27060","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","190","[c]","56670","55210"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","10","[c]","87840","80000"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO/HEO","1715","[c]","34810","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","AA/AO","50","[c]","22080","22750"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","EO","60","[c]","25130","24300"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","G6/G7","40","[c]","54210","52500"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","SEO/HEO","145","[c]","30340","29320"
"New entrant CS","2022","Home Office","Home Office","AA/AO","535","[c]","21920","21680"
"New entrant CS","2022","Home Office","Home Office","EO","1485","[c]","27240","24880"
"New entrant CS","2022","Home Office","Home Office","G6/G7","160","[c]","59900","57430"
"New entrant CS","2022","Home Office","Home Office","SCS level","10","[c]","99050","95000"
"New entrant CS","2022","Home Office","Home Office","SEO/HEO","375","[c]","36560","35050"
"New entrant CS","2022","Home Office","Home Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","G6/G7","25","[c]","51010","49960"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","SEO/HEO","30","[c]","35010","36570"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AA/AO","90","[c]","21750","21810"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","80","[c]","26310","24030"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","55","[c]","38800","39910"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","AA/AO","80","[c]","21010","20970"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","AA/AO","90","[c]","24920","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","EO","30","[c]","27930","26130"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","G6/G7","10","[c]","56410","53440"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","55","[c]","38010","38650"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","15","[c]","27140","27140"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","25","[c]","35190","32640"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","85","[c]","18930","17900"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","EO","60","[c]","24620","24370"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","35","[c]","48950","45150"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","45","[c]","33990","31700"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","1255","[c]","22450","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","640","[c]","27340","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","150","[c]","63070","58550"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","25","[c]","95760","87210"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","775","[c]","36990","35000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","80","[c]","21230","20970"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","175","[c]","27280","28310"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","115","[c]","57220","56600"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","370","[c]","36130","34260"
"New entrant CS","2022","National Crime Agency","National Crime Agency","AA/AO","60","[c]","22340","21050"
"New entrant CS","2022","National Crime Agency","National Crime Agency","EO","285","[c]","33260","32770"
"New entrant CS","2022","National Crime Agency","National Crime Agency","G6/G7","30","[c]","63170","60990"
"New entrant CS","2022","National Crime Agency","National Crime Agency","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","National Crime Agency","SEO/HEO","135","[c]","42050","40210"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","EO","30","[c]","27320","27230"
"New entrant CS","2022","National Records of Scotland","Scottish Government","G6/G7","10","[c]","59350","53480"
"New entrant CS","2022","National Records of Scotland","Scottish Government","SEO/HEO","30","[c]","37800","39660"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","SEO/HEO","25","[c]","36810","36050"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AA/AO","30","[c]","18970","21200"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","EO","20","[c]","27100","25880"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G6/G7","80","[c]","71310","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO/HEO","110","[c]","45260","46360"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","50","[c]","19760","19750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","200","[c]","25930","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","85","[c]","61340","60000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","115","[c]","37790","37000"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","15","[c]","54140","52000"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","40","[c]","35460","37270"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","G6/G7","15","[c]","57780","55000"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","SEO/HEO","20","[c]","39510","39000"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","AA/AO","170","[c]","20960","20970"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","EO","35","[c]","25170","25120"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","20","[c]","20160","21520"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","25","[c]","41480","41020"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","25","[c]","36020","32780"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","AA/AO","30","[c]","21830","23060"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","EO","45","[c]","25720","26880"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","G6/G7","45","[c]","60310","55000"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","SCS level","15","[c]","93960","89860"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","SEO/HEO","115","[c]","35810","36330"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","AA/AO","40","[c]","22780","22780"
"New entrant CS","2022","Registers of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
