"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Home Office","East Anglia","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Anglia","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Anglia","Suffolk CC","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Wales","Cardiff and Vale of Glamorgan","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","City of Edinburgh","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","City of Edinburgh","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex","Essex Haven Gateway","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex","Thurrock","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex","Thurrock","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex","West Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex","West Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Essex","West Essex","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester","Greater Manchester South West","Heterosexual / straight","30","[c]","40020","30820"
"New entrant CS","2022","Home Office","Greater Manchester","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester","Greater Manchester South West","Unknown","85","[c]","36060","24880"
"New entrant CS","2022","Home Office","Greater Manchester","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester","Manchester","Unknown","30","[c]","30670","34630"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","Portsmouth","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","Southampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","Southampton","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","Lewisham and Southwark","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","Westminster","Heterosexual / straight","40","[c]","38860","33650"
"New entrant CS","2022","Home Office","Inner London - West","Westminster","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","Westminster","Unknown","225","[c]","34760","33650"
"New entrant CS","2022","Home Office","Kent","East Kent","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","East Kent","Unknown","145","[c]","24940","24880"
"New entrant CS","2022","Home Office","Kent","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","West Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","West Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lancashire","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lancashire","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lancashire","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Merseyside","Liverpool","Heterosexual / straight","35","[c]","28280","24880"
"New entrant CS","2022","Home Office","Merseyside","Liverpool","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Merseyside","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Merseyside","Liverpool","Unknown","115","[c]","25330","24880"
"New entrant CS","2022","Home Office","Merseyside","Sefton","Heterosexual / straight","35","[c]","22470","21680"
"New entrant CS","2022","Home Office","Merseyside","Sefton","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Merseyside","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Merseyside","Sefton","Unknown","105","[c]","23110","24880"
"New entrant CS","2022","Home Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire","York","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Ards and North Down","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Belfast","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Lisburn and Castlereagh","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","Tyneside","Unknown","40","[c]","25470","24880"
"New entrant CS","2022","Home Office","Outer London - South","Croydon","Heterosexual / straight","65","[c]","37610","30150"
"New entrant CS","2022","Home Office","Outer London - South","Croydon","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - South","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - South","Croydon","Unknown","320","[c]","36230","28650"
"New entrant CS","2022","Home Office","Outer London - West and North West","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Barnet","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Barnet","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Brent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Harrow and Hillingdon","Unknown","70","[c]","30550","28650"
"New entrant CS","2022","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","45","[c]","27440","28650"
"New entrant CS","2022","Home Office","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Yorkshire","Sheffield","Heterosexual / straight","45","[c]","34590","28270"
"New entrant CS","2022","Home Office","South Yorkshire","Sheffield","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Yorkshire","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Yorkshire","Sheffield","Unknown","120","[c]","29170","24880"
"New entrant CS","2022","Home Office","Southern Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Southern Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Southern Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Southern Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Southern Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","West Sussex (North East)","Unknown","70","[c]","27930","25770"
"New entrant CS","2022","Home Office","Tees Valley and Durham","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","Darlington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","South Teesside","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","South Teesside","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","Glasgow City","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","Glasgow City","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","Glasgow City","Unknown","80","[c]","25760","24880"
"New entrant CS","2022","Home Office","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Birmingham","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Coventry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Dudley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Solihull","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Solihull","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Solihull","Unknown","55","[c]","25580","24880"
"New entrant CS","2022","Home Office","West Midlands","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
