"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","London","95","90","45540","41780"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","York","Outside London","15","15","38060","35900"
"In post","2022","60-64","Department for International Trade","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Westminster","London","70","70","44050","38540"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Warrington","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","London","65","60","51830","53130"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","Lewisham and Southwark","London","20","15","33050","33390"
"In post","2022","60-64","Department for Transport (excl. agencies)","North Hampshire","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","Southampton","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport (excl. agencies)","Westminster","London","105","95","48490","42470"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","45","35","24680","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","Outside London","95","75","24410","21260"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","London","45","35","30870","31060"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Barnet","London","30","25","31060","31880"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","150","110","24280","21260"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","30","25","28540","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Bedford","Outside London","20","15","27840","28240"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Berkshire","Outside London","55","50","30930","29290"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","London","35","30","30320","31060"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Birmingham","Outside London","275","215","26160","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Blackburn with Darwen","Outside London","30","25","28160","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","500","405","29010","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","30","25","27390","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Bradford","Outside London","75","55","24760","26120"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Brent","London","20","15","30660","31880"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","60","45","24510","21260"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Brighton and Hove","Outside London","30","25","28170","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Bristol, City of","Outside London","100","75","26530","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Bromley","London","35","30","31640","31880"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Buckinghamshire","Outside London","30","25","27470","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","10","10","28130","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Calderdale and Kirklees","Outside London","75","60","25420","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Cambridgeshire CC","Outside London","20","15","27790","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Camden and City of London","London","10","10","[c]","[c]"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","50","35","27710","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Central Bedfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Central Hampshire","Outside London","20","15","27040","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Central Valleys","Outside London","130","95","26110","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Cheshire East","Outside London","20","15","26780","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","Outside London","15","15","26920","27570"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","Chorley and West Lancashire","Outside London","10","5","[c]","[c]"
