"Status","Year","Function_of_post","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Outside London","EO","Unknown","30","[c]","25410","25070"
"New entrant CS","2022","Analysis","Outside London","G6/G7","Heterosexual / straight","40","[c]","53970","50210"
"New entrant CS","2022","Analysis","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outside London","SEO/HEO","Heterosexual / straight","365","[c]","33030","30850"
"New entrant CS","2022","Analysis","Outside London","SEO/HEO","LGBO","50","[c]","32780","30710"
"New entrant CS","2022","Analysis","Outside London","SEO/HEO","Undeclared","50","[c]","32820","30710"
"New entrant CS","2022","Analysis","Outside London","SEO/HEO","Unknown","90","[c]","31290","30210"
"New entrant CS","2022","Analysis","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G6/G7","Unknown","65","[c]","71120","70130"
"New entrant CS","2022","Commercial","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO/HEO","Heterosexual / straight","85","[c]","37800","34850"
"New entrant CS","2022","Commercial","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","EO","Heterosexual / straight","105","[c]","25450","25520"
"New entrant CS","2022","Commercial","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","EO","Unknown","40","[c]","24950","26350"
"New entrant CS","2022","Commercial","Outside London","G6/G7","Heterosexual / straight","35","[c]","55330","54880"
"New entrant CS","2022","Commercial","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","G6/G7","Unknown","105","[c]","70080","70000"
"New entrant CS","2022","Commercial","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","SEO/HEO","Heterosexual / straight","185","[c]","34530","34370"
"New entrant CS","2022","Commercial","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","SEO/HEO","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","SEO/HEO","Unknown","50","[c]","35080","36500"
"New entrant CS","2022","Commercial","Outside London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","EO","Heterosexual / straight","50","[c]","27580","27270"
"New entrant CS","2022","Communications","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","EO","Undeclared","55","[c]","27340","27270"
"New entrant CS","2022","Communications","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","G6/G7","Heterosexual / straight","30","[c]","58490","55550"
"New entrant CS","2022","Communications","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SEO/HEO","Heterosexual / straight","105","[c]","37870","37000"
"New entrant CS","2022","Communications","London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SEO/HEO","Unknown","75","[c]","37400","37000"
"New entrant CS","2022","Communications","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","AA/AO","Heterosexual / straight","55","[c]","21150","21250"
"New entrant CS","2022","Communications","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","AA/AO","Unknown","55","[c]","21160","21250"
"New entrant CS","2022","Communications","Outside London","EO","Heterosexual / straight","350","[c]","26540","26590"
"New entrant CS","2022","Communications","Outside London","EO","LGBO","40","[c]","26430","26590"
"New entrant CS","2022","Communications","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","EO","Unknown","270","[c]","26620","26590"
"New entrant CS","2022","Communications","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","SEO/HEO","Heterosexual / straight","130","[c]","34030","33080"
"New entrant CS","2022","Communications","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","SEO/HEO","Unknown","70","[c]","32920","33080"
"New entrant CS","2022","Communications","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","AA/AO","Heterosexual / straight","80","[c]","25120","25110"
"New entrant CS","2022","Counter Fraud","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","EO","Heterosexual / straight","100","[c]","30160","30750"
"New entrant CS","2022","Counter Fraud","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","EO","Unknown","50","[c]","30720","30750"
"New entrant CS","2022","Counter Fraud","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","AA/AO","Heterosexual / straight","315","[c]","21660","21260"
"New entrant CS","2022","Counter Fraud","Outside London","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","AA/AO","Unknown","75","[c]","21300","21250"
"New entrant CS","2022","Counter Fraud","Outside London","EO","Heterosexual / straight","455","[c]","27130","27570"
"New entrant CS","2022","Counter Fraud","Outside London","EO","LGBO","40","[c]","27200","27570"
"New entrant CS","2022","Counter Fraud","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","EO","Unknown","170","[c]","26800","26590"
"New entrant CS","2022","Counter Fraud","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","SEO/HEO","Heterosexual / straight","85","[c]","34090","33080"
"New entrant CS","2022","Counter Fraud","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","SEO/HEO","Unknown","35","[c]","34140","33080"
"New entrant CS","2022","Counter Fraud","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Outside London","AA/AO","Heterosexual / straight","590","[c]","21300","21250"
"New entrant CS","2022","Debt","Outside London","AA/AO","LGBO","60","[c]","21300","21250"
"New entrant CS","2022","Debt","Outside London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Outside London","AA/AO","Unknown","300","[c]","21250","21250"
"New entrant CS","2022","Debt","Outside London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","EO","Heterosexual / straight","65","[c]","28080","27910"
"New entrant CS","2022","Digital, Data & Technology","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","EO","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","G6/G7","Heterosexual / straight","125","[c]","58950","56380"
"New entrant CS","2022","Digital, Data & Technology","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","G6/G7","Unknown","50","[c]","59190","58130"
"New entrant CS","2022","Digital, Data & Technology","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","SEO/HEO","Heterosexual / straight","200","[c]","38550","39780"
"New entrant CS","2022","Digital, Data & Technology","London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","SEO/HEO","Undeclared","50","[c]","35960","32790"
"New entrant CS","2022","Digital, Data & Technology","London","SEO/HEO","Unknown","65","[c]","38610","37930"
"New entrant CS","2022","Digital, Data & Technology","Outside London","AA/AO","Heterosexual / straight","145","[c]","20370","21170"
"New entrant CS","2022","Digital, Data & Technology","Outside London","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","AA/AO","Unknown","45","[c]","21000","21170"
"New entrant CS","2022","Digital, Data & Technology","Outside London","EO","Heterosexual / straight","285","[c]","26010","26130"
"New entrant CS","2022","Digital, Data & Technology","Outside London","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","EO","Undeclared","30","[c]","25380","25120"
"New entrant CS","2022","Digital, Data & Technology","Outside London","EO","Unknown","130","[c]","26840","26820"
"New entrant CS","2022","Digital, Data & Technology","Outside London","G6/G7","Heterosexual / straight","305","[c]","53750","52080"
"New entrant CS","2022","Digital, Data & Technology","Outside London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","G6/G7","Undeclared","40","[c]","52250","50430"
"New entrant CS","2022","Digital, Data & Technology","Outside London","G6/G7","Unknown","75","[c]","54530","52570"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SEO/HEO","Heterosexual / straight","585","[c]","35220","35310"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SEO/HEO","LGBO","60","[c]","33930","33080"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SEO/HEO","Undeclared","80","[c]","34260","33080"
"New entrant CS","2022","Digital, Data & Technology","Outside London","SEO/HEO","Unknown","230","[c]","36000","33840"
"New entrant CS","2022","Digital, Data & Technology","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Heterosexual / straight","40","[c]","28230","27270"
"New entrant CS","2022","Finance","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","G6/G7","Heterosexual / straight","30","[c]","58500","57460"
"New entrant CS","2022","Finance","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO/HEO","Heterosexual / straight","75","[c]","38250","37130"
"New entrant CS","2022","Finance","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","AA/AO","Heterosexual / straight","100","[c]","21090","21250"
"New entrant CS","2022","Finance","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
