"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Legal","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Legal","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Legal","G6","35","35","69510","68150"
"In post","2022","Undeclared","White","Legal","G7","50","45","58120","56130"
"In post","2022","Undeclared","White","Legal","HEO","40","40","34050","33370"
"In post","2022","Undeclared","White","Legal","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Legal","SEO","55","50","45500","44150"
"In post","2022","Undeclared","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Medicine","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Medicine","EO","15","10","[c]","[c]"
"In post","2022","Undeclared","White","Medicine","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Medicine","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Medicine","HEO","15","10","[c]","[c]"
"In post","2022","Undeclared","White","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Medicine","SEO","10","5","[c]","[c]"
"In post","2022","Undeclared","White","Operational Delivery","AA","860","735","21510","20980"
"In post","2022","Undeclared","White","Operational Delivery","AO","4055","3590","25950","23960"
"In post","2022","Undeclared","White","Operational Delivery","EO","2725","2520","28980","27570"
"In post","2022","Undeclared","White","Operational Delivery","G6","45","45","73440","68720"
"In post","2022","Undeclared","White","Operational Delivery","G7","110","110","56500","54160"
"In post","2022","Undeclared","White","Operational Delivery","HEO","945","895","34890","34290"
"In post","2022","Undeclared","White","Operational Delivery","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Operational Delivery","SEO","420","405","46370","44630"
"In post","2022","Undeclared","White","Operational Delivery","Unknown","485","450","30550","28200"
"In post","2022","Undeclared","White","Operational Research","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Operational Research","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Other","AA","115","110","19370","19050"
"In post","2022","Undeclared","White","Other","AO","375","350","21640","21260"
"In post","2022","Undeclared","White","Other","EO","350","330","26990","27570"
"In post","2022","Undeclared","White","Other","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Other","G7","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Other","HEO","155","150","33130","33300"
"In post","2022","Undeclared","White","Other","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Other","SEO","65","65","40980","40100"
"In post","2022","Undeclared","White","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning Inspectors","G6","10","5","[c]","[c]"
"In post","2022","Undeclared","White","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Policy","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Policy","AO","20","15","[c]","[c]"
"In post","2022","Undeclared","White","Policy","EO","50","45","27230","26780"
"In post","2022","Undeclared","White","Policy","G6","90","90","66490","65440"
"In post","2022","Undeclared","White","Policy","G7","245","240","54340","53600"
"In post","2022","Undeclared","White","Policy","HEO","245","240","33510","33210"
"In post","2022","Undeclared","White","Policy","SCS level","45","45","84050","77410"
"In post","2022","Undeclared","White","Policy","SEO","165","160","40210","39870"
"In post","2022","Undeclared","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Project Delivery","AO","10","5","[c]","[c]"
"In post","2022","Undeclared","White","Project Delivery","EO","40","35","26740","26470"
"In post","2022","Undeclared","White","Project Delivery","G6","30","30","[c]","[c]"
"In post","2022","Undeclared","White","Project Delivery","G7","55","55","53620","53630"
"In post","2022","Undeclared","White","Project Delivery","HEO","85","80","32760","33300"
"In post","2022","Undeclared","White","Project Delivery","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Project Delivery","SEO","130","125","40870","40580"
"In post","2022","Undeclared","White","Project Delivery","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","White","Property","AA","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Property","AO","20","15","[c]","[c]"
"In post","2022","Undeclared","White","Property","EO","50","45","26490","26670"
"In post","2022","Undeclared","White","Property","G6","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Property","G7","30","30","56750","57150"
"In post","2022","Undeclared","White","Property","HEO","50","50","34300","33370"
"In post","2022","Undeclared","White","Property","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Property","SEO","65","65","43000","43580"
"In post","2022","Undeclared","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Psychology","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Psychology","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Psychology","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Psychology","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Psychology","HEO","30","30","[c]","[c]"
"In post","2022","Undeclared","White","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Psychology","SEO","35","35","47050","48260"
"In post","2022","Undeclared","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Science and Engineering","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Science and Engineering","AO","40","40","22740","22750"
"In post","2022","Undeclared","White","Science and Engineering","EO","90","85","28310","28150"
"In post","2022","Undeclared","White","Science and Engineering","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Science and Engineering","G7","35","35","54640","54180"
"In post","2022","Undeclared","White","Science and Engineering","HEO","90","85","33630","33000"
"In post","2022","Undeclared","White","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Science and Engineering","SEO","80","75","42420","41810"
"In post","2022","Undeclared","White","Science and Engineering","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Security","AA","145","140","20500","19810"
"In post","2022","Undeclared","White","Security","AO","140","135","34470","39070"
"In post","2022","Undeclared","White","Security","EO","70","65","35980","40190"
"In post","2022","Undeclared","White","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Security","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Security","HEO","75","75","38050","35950"
"In post","2022","Undeclared","White","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Security","SEO","45","45","49710","49040"
"In post","2022","Undeclared","White","Security","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Social Research","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Social Research","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Social Research","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Social Research","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Statistics","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Statistics","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Statistics","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Statistics","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Statistics","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Tax","AO","45","45","21320","21250"
"In post","2022","Undeclared","White","Tax","EO","100","90","27280","26820"
"In post","2022","Undeclared","White","Tax","G6","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Tax","G7","60","55","55780","55210"
"In post","2022","Undeclared","White","Tax","HEO","105","100","33910","33370"
"In post","2022","Undeclared","White","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Tax","SEO","40","40","40660","40520"
"In post","2022","Undeclared","White","Unknown","AA","25","20","[c]","[c]"
"In post","2022","Undeclared","White","Unknown","AO","55","50","22390","21250"
"In post","2022","Undeclared","White","Unknown","EO","80","80","27420","27230"
"In post","2022","Undeclared","White","Unknown","G6","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Unknown","G7","90","85","56960","55210"
"In post","2022","Undeclared","White","Unknown","HEO","105","100","33430","33300"
"In post","2022","Undeclared","White","Unknown","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Unknown","SEO","95","95","42010","40600"
"In post","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Veterinarian","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Veterinarian","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Veterinarian","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Commercial","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Commercial","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Commercial","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Communications","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Communications","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Communications","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Communications","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Counter Fraud","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Digital, Data and Technology","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Digital, Data and Technology","EO","45","45","27960","27460"
"In post","2022","Unknown","Asian","Digital, Data and Technology","G6","10","10","[c]","[c]"
"In post","2022","Unknown","Asian","Digital, Data and Technology","G7","50","50","55940","53970"
"In post","2022","Unknown","Asian","Digital, Data and Technology","HEO","50","50","34460","34610"
"In post","2022","Unknown","Asian","Digital, Data and Technology","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Asian","Digital, Data and Technology","SEO","50","50","41480","40830"
"In post","2022","Unknown","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
