"Status","Year","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Statistics","London","20","[c]","34070","31700"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Statistics","Outside London","20","[c]","28860","27850"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Commercial","London","10","[c]","35200","35030"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Commercial","Outside London","15","[c]","31080","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Communications","London","25","[c]","34420","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","London","85","[c]","48680","50430"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Outside London","45","[c]","43810","41290"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","London","10","[c]","34130","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","Outside London","40","[c]","35480","36050"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","London","20","[c]","33700","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Human Resources","Outside London","60","[c]","32900","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Outside London","20","[c]","21950","20970"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","London","140","[c]","33300","28950"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Outside London","70","[c]","30760","25120"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Research","London","10","[c]","31790","31000"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Policy","London","55","[c]","37050","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Project Delivery","London","10","[c]","32630","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Project Delivery","Outside London","15","[c]","33510","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","London","10","[c]","51580","54270"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Property","Outside London","15","[c]","35060","36050"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Social Research","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Statistics","London","15","[c]","30530","28950"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","London","15","[c]","48420","40170"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","25","[c]","35910","36740"
"New entrant CS","2022","National Crime Agency","Finance","Outside London","15","[c]","36370","36740"
"New entrant CS","2022","National Crime Agency","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","Outside London","10","[c]","35700","28840"
"New entrant CS","2022","National Crime Agency","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","London","130","[c]","39920","37560"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Outside London","280","[c]","34010","34140"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Policy","London","10","[c]","47530","45000"
"New entrant CS","2022","National Records of Scotland","Unknown","Outside London","75","[c]","36430","31540"
"New entrant CS","2022","National Savings and Investments","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Outside London","10","[c]","37030","36050"
"New entrant CS","2022","Northern Ireland Office","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","20","[c]","58350","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","140","[c]","58660","51360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","10","[c]","20730","21200"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","10","[c]","28820","28880"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","15","[c]","24270","21200"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","London","15","[c]","47040","45580"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","25","[c]","45200","42250"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","15","[c]","51850","44160"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","London","10","[c]","48880","46160"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","15","[c]","35480","35000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","London","25","[c]","26800","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Outside London","65","[c]","26290","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","London","135","[c]","38810","30000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Outside London","90","[c]","30610","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","London","15","[c]","34920","33400"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","20","[c]","36030","37270"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Operational Delivery","Outside London","210","[c]","22050","20970"
"New entrant CS","2022","Office of the Public Guardian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Operational Delivery","Outside London","25","[c]","21570","21520"
"New entrant CS","2022","Planning Inspectorate","Other","Outside London","30","[c]","35950","32780"
"New entrant CS","2022","Planning Inspectorate","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Planning Inspectors","Outside London","20","[c]","41480","41020"
"New entrant CS","2022","Public Health England","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Knowledge and Information Management","London","30","[c]","36740","35970"
"New entrant CS","2022","Public Health England","Knowledge and Information Management","Outside London","20","[c]","30730","26880"
"New entrant CS","2022","Public Health England","Medicine","London","10","[c]","84510","89860"
"New entrant CS","2022","Public Health England","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Operational Delivery","London","85","[c]","38540","32330"
"New entrant CS","2022","Public Health England","Operational Delivery","Outside London","55","[c]","35060","30460"
"New entrant CS","2022","Public Health England","Science and Engineering","London","20","[c]","33760","32320"
"New entrant CS","2022","Public Health England","Science and Engineering","Outside London","20","[c]","38420","40060"
"New entrant CS","2022","Queen Elizabeth II Centre","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Operational Delivery","Outside London","45","[c]","25050","22780"
"New entrant CS","2022","Registers of Scotland","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Unknown","Outside London","35","[c]","33690","29480"
"New entrant CS","2022","Royal Fleet Auxiliary","Other","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Rural Payments Agency","Operational Delivery","Outside London","535","[c]","21740","21300"
"New entrant CS","2022","Rural Payments Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Finance","Outside London","15","[c]","32350","28300"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","260","[c]","22160","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Unknown","Outside London","10","[c]","37530","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Unknown","Outside London","1450","[c]","35090","31540"
"New entrant CS","2022","Scottish Housing Regulator","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Operational Delivery","Outside London","315","[c]","22370","21640"
"New entrant CS","2022","Scottish Prison Service","Other","Outside London","50","[c]","24850","21640"
"New entrant CS","2022","Scottish Prison Service","Psychology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Unknown","Outside London","55","[c]","25580","24400"
"New entrant CS","2022","Serious Fraud Office","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Counter Fraud","London","10","[c]","32510","26090"
"New entrant CS","2022","Serious Fraud Office","Digital, Data and Technology","London","10","[c]","36530","40170"
"New entrant CS","2022","Serious Fraud Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Unknown","Outside London","1395","[c]","27260","27230"
"New entrant CS","2022","Standards and Testing Agency","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Policy","Outside London","15","[c]","29620","25000"
"New entrant CS","2022","Student Awards Agency for Scotland","Unknown","Outside London","40","[c]","26490","21050"
"New entrant CS","2022","Submarine Delivery Agency","Commercial","Outside London","25","[c]","33640","31500"
"New entrant CS","2022","Submarine Delivery Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Operational Delivery","Outside London","25","[c]","27560","26000"
"New entrant CS","2022","Submarine Delivery Agency","Project Delivery","Outside London","60","[c]","40190","38500"
"New entrant CS","2022","Submarine Delivery Agency","Science and Engineering","Outside London","95","[c]","35040","32000"
"New entrant CS","2022","Submarine Delivery Agency","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Policy","Outside London","25","[c]","24430","25000"
"New entrant CS","2022","The Insolvency Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Operational Delivery","Outside London","35","[c]","22400","21130"
"New entrant CS","2022","The Insolvency Service","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Digital, Data and Technology","London","25","[c]","37580","38500"
"New entrant CS","2022","The National Archives","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Knowledge and Information Management","London","10","[c]","29500","28500"
"New entrant CS","2022","The National Archives","Operational Delivery","London","30","[c]","22410","20340"
"New entrant CS","2022","The National Archives","Other","London","15","[c]","36080","33000"
"New entrant CS","2022","The National Archives","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Unknown","Outside London","55","[c]","35420","31540"
"New entrant CS","2022","UK Debt Management Office","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Communications","London","10","[c]","39100","34610"
"New entrant CS","2022","UK Export Finance","Digital, Data and Technology","London","10","[c]","50450","44630"
"New entrant CS","2022","UK Export Finance","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
