"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Outside London","Female","275","[c]","31000","26900"
"Leaver CS","2022","Unknown","Scottish Government","Outside London","Male","330","[c]","33530","31540"
"Leaver CS","2022","Unknown","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","London","Female","125","[c]","47710","50880"
"Leaver CS","2022","White","Attorney General's Departments","London","Male","90","[c]","51540","51540"
"Leaver CS","2022","White","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Attorney General's Departments","Outside London","Female","150","[c]","39240","33310"
"Leaver CS","2022","White","Attorney General's Departments","Outside London","Male","80","[c]","46100","48830"
"Leaver CS","2022","White","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","London","Female","95","[c]","50760","54700"
"Leaver CS","2022","White","Cabinet Office","London","Male","120","[c]","54550","54700"
"Leaver CS","2022","White","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","Outside London","Female","55","[c]","36690","34800"
"Leaver CS","2022","White","Cabinet Office","Outside London","Male","55","[c]","39450","36510"
"Leaver CS","2022","White","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","London","Female","35","[c]","60470","56630"
"Leaver CS","2022","White","Competition and Markets Authority","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","London","Female","80","[c]","46410","43200"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","London","Male","110","[c]","50540","53380"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Outside London","Female","135","[c]","30740","27380"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Outside London","Male","140","[c]","37950","36510"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","London","Female","50","[c]","40320","34200"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","London","Male","35","[c]","44090","36520"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Education","London","Female","45","[c]","47270","45250"
"Leaver CS","2022","White","Department for Education","London","Male","35","[c]","51710","53420"
"Leaver CS","2022","White","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Education","Outside London","Female","90","[c]","42960","36780"
"Leaver CS","2022","White","Department for Education","Outside London","Male","85","[c]","43300","38080"
"Leaver CS","2022","White","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","Outside London","Female","250","[c]","27930","24920"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","Outside London","Male","215","[c]","32770","28170"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","London","Female","35","[c]","47520","47390"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","London","Male","45","[c]","48930","42000"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","Outside London","Male","50","[c]","43340","43740"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","London","Female","45","[c]","51500","54110"
"Leaver CS","2022","White","Department for Transport","London","Male","70","[c]","46360","43690"
"Leaver CS","2022","White","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","Outside London","Female","120","[c]","29030","26780"
"Leaver CS","2022","White","Department for Transport","Outside London","Male","265","[c]","33100","27790"
"Leaver CS","2022","White","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Transport","Unknown","Female","190","[c]","23070","21840"
"Leaver CS","2022","White","Department for Transport","Unknown","Male","110","[c]","27600","21840"
"Leaver CS","2022","White","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Work and Pensions","London","Female","200","[c]","33460","31060"
"Leaver CS","2022","White","Department for Work and Pensions","London","Male","165","[c]","35260","31060"
"Leaver CS","2022","White","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Work and Pensions","Outside London","Female","3605","[c]","26300","27570"
"Leaver CS","2022","White","Department for Work and Pensions","Outside London","Male","2055","[c]","27010","27570"
"Leaver CS","2022","White","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Work and Pensions","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Work and Pensions","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department of Health and Social Care","London","Female","595","[c]","44680","40070"
"Leaver CS","2022","White","Department of Health and Social Care","London","Male","260","[c]","49210","40690"
"Leaver CS","2022","White","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department of Health and Social Care","Outside London","Female","720","[c]","40090","36330"
"Leaver CS","2022","White","Department of Health and Social Care","Outside London","Male","230","[c]","41960","36330"
"Leaver CS","2022","White","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department of Health and Social Care","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","London","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","London","Male","90","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Outside London","Female","40","[c]","39260","31600"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Outside London","Male","45","[c]","42610","35840"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Land Registry","Outside London","Female","145","[c]","31780","27130"
"Leaver CS","2022","White","HM Land Registry","Outside London","Male","95","[c]","35380","33840"
"Leaver CS","2022","White","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","London","Female","115","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","London","Male","125","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","Outside London","Female","1605","[c]","27490","22080"
"Leaver CS","2022","White","HM Revenue and Customs","Outside London","Male","1085","[c]","33010","26940"
"Leaver CS","2022","White","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","London","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","London","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Home Office","London","Female","200","[c]","41130","35070"
"Leaver CS","2022","White","Home Office","London","Male","195","[c]","44390","36780"
"Leaver CS","2022","White","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Home Office","Outside London","Female","460","[c]","26500","24890"
"Leaver CS","2022","White","Home Office","Outside London","Male","475","[c]","28730","25220"
"Leaver CS","2022","White","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Home Office","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","London","Female","60","[c]","36650","36500"
"Leaver CS","2022","White","Ministry of Defence","London","Male","120","[c]","40540","34160"
"Leaver CS","2022","White","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","Outside London","Female","1300","[c]","30020","26350"
"Leaver CS","2022","White","Ministry of Defence","Outside London","Male","2125","[c]","33360","31060"
"Leaver CS","2022","White","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","Overseas","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Justice","London","Female","350","[c]","37080","30320"
"Leaver CS","2022","White","Ministry of Justice","London","Male","260","[c]","39630","32000"
"Leaver CS","2022","White","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Justice","Outside London","Female","2805","[c]","24240","20970"
"Leaver CS","2022","White","Ministry of Justice","Outside London","Male","2660","[c]","26930","20970"
"Leaver CS","2022","White","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Justice","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Justice","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","London","Male","50","[c]","52320","47130"
"Leaver CS","2022","White","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","Outside London","Female","65","[c]","34320","34140"
"Leaver CS","2022","White","National Crime Agency","Outside London","Male","105","[c]","41840","39780"
"Leaver CS","2022","White","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","Outside London","Female","90","[c]","53230","51360"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","Outside London","Male","45","[c]","60560","75500"
"Leaver CS","2022","White","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","London","Female","45","[c]","46820","39460"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","London","Male","50","[c]","57830","52930"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","Outside London","Female","40","[c]","31760","28730"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","Outside London","Male","35","[c]","41300","36590"
"Leaver CS","2022","White","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","Outside London","Female","345","[c]","37110","31540"
"Leaver CS","2022","White","Scottish Government","Outside London","Male","410","[c]","38670","35000"
"Leaver CS","2022","White","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","London","Female","30","[c]","31800","28460"
"Leaver CS","2022","White","The National Archives","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Statistics Authority","Outside London","Female","170","[c]","27870","23050"
"Leaver CS","2022","White","UK Statistics Authority","Outside London","Male","185","[c]","29420","23630"
"Leaver CS","2022","White","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Supreme Court","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Supreme Court","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Water Services Regulation Authority","Outside London","Male","15","[c]","[c]","[c]"
