"Status","Year","Organisation","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scotland","South Ayrshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","Central Hampshire","10","[c]","25980","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","East Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","West Surrey","115","[c]","28120","24370"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","Bristol, City of","15","[c]","22170","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","Devon CC","20","[c]","24560","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire CC","10","[c]","27810","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Unknown","15","[c]","25270","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wales","Cardiff and Vale of Glamorgan","10","[c]","21410","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wales","Gwynedd","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wales","South West Wales","25","[c]","25290","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","Staffordshire CC","15","[c]","22940","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","Worcestershire CC","10","[c]","23720","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Riding of Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire CC","20","[c]","27170","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","York","25","[c]","22070","21300"
"New entrant CS","2022","Attorney General's Office","Attorney General's Departments","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Midlands (England)","Nottingham","10","[c]","47340","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East of England","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Tower Hamlets","155","[c]","42050","34550"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Westminster","780","[c]","36670","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North East (England)","Tyneside","80","[c]","23470","21050"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","Greater Manchester South West","50","[c]","42370","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","Manchester","35","[c]","41300","37300"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","Glasgow City","125","[c]","38230","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","Berkshire","15","[c]","37320","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","Bristol, City of","35","[c]","48230","38950"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","180","[c]","36760","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","15","[c]","39970","37300"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Wales","Monmouthshire and Newport","10","[c]","34870","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Birmingham","40","[c]","51100","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Wolverhampton","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","Leeds","40","[c]","41500","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","Sheffield","10","[c]","44360","30000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","York","85","[c]","34250","32000"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","65","[c]","26820","25460"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Dorset","20","[c]","26270","25010"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","London","Westminster","15","[c]","36510","37910"
"New entrant CS","2022","Charity Commission","Charity Commission","North West (England)","Sefton","75","[c]","26450","24440"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","140","[c]","27360","20100"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","London","Tower Hamlets","125","[c]","45020","35850"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","Glasgow City","40","[c]","24950","20970"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","East of England","Norwich and East Norfolk","15","[c]","29860","28000"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","London","Tower Hamlets","15","[c]","50190","46000"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","North West (England)","Liverpool","65","[c]","30560","30420"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Wales","Monmouthshire and Newport","20","[c]","30210","30420"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","West Midlands (England)","Birmingham","10","[c]","28020","25520"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Aberdeen City and Aberdeenshire","30","[c]","27350","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Angus and Dundee City","20","[c]","26890","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","City of Edinburgh","110","[c]","26450","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Clackmannanshire and Fife","10","[c]","30090","27230"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Dumfries and Galloway","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","East Ayrshire and North Ayrshire mainland","15","[c]","24710","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","25","[c]","22850","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Falkirk","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Glasgow City","85","[c]","26330","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","25","[c]","26430","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","[c]","26010","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","North Lanarkshire","20","[c]","24870","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Scottish Borders","10","[c]","21050","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","South Lanarkshire","30","[c]","29280","27230"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Leicester","20","[c]","29720","22200"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Nottingham","50","[c]","30370","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East of England","Heart of Essex","30","[c]","37720","40000"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East of England","Hertfordshire CC","15","[c]","29740","24180"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East of England","Norwich and East Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Westminster","180","[c]","33770","26970"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North East (England)","Tyneside","20","[c]","34830","28850"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North West (England)","Liverpool","35","[c]","25790","22200"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North West (England)","Manchester","30","[c]","30560","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North West (England)","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","Brighton and Hove","25","[c]","26270","23770"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","East Kent","15","[c]","28660","23770"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","South Hampshire","15","[c]","33740","27010"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South West (England)","Bristol, City of","20","[c]","32570","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South West (England)","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Wales","Cardiff and Vale of Glamorgan","10","[c]","28470","22200"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Wales","Flintshire and Wrexham","10","[c]","26080","23840"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Wales","Swansea","10","[c]","34720","38000"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","West Midlands (England)","Birmingham","40","[c]","32300","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","West Midlands (England)","Stoke-on-Trent","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","Leeds","30","[c]","29300","24600"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","Sheffield","20","[c]","24080","22200"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","York","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East Midlands (England)","Lincolnshire CC","20","[c]","34090","33000"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","London","Harrow and Hillingdon","15","[c]","22510","19460"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","North West (England)","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","Scotland","East Ayrshire and North Ayrshire mainland","20","[c]","21580","18700"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","Scotland","Glasgow City","20","[c]","39770","35250"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South East (England)","Oxfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South East (England)","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South East (England)","South Hampshire","15","[c]","18520","17930"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","765","[c]","30790","27540"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South West (England)","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South West (England)","Somerset CC","30","[c]","32210","33000"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
