"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Grants Management","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","North East (England)","AO","125","[c]","21180","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","North East (England)","EO","10","[c]","24920","24920"
"New entrant CS","2022","Grants Management","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","North West (England)","AO","155","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","South East (England)","AO","20","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","South West (England)","AO","25","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","West Midlands (England)","AO","45","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","AO","65","[c]","21230","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Midlands (England)","EO","10","[c]","24930","25060"
"New entrant CS","2022","Human Resources","Human Resources","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Midlands (England)","HEO","20","[c]","31810","31950"
"New entrant CS","2022","Human Resources","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East of England","AO","10","[c]","21330","20750"
"New entrant CS","2022","Human Resources","Human Resources","East of England","EO","15","[c]","25910","26500"
"New entrant CS","2022","Human Resources","Human Resources","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","AO","30","[c]","23600","23770"
"New entrant CS","2022","Human Resources","Human Resources","London","EO","115","[c]","26930","26970"
"New entrant CS","2022","Human Resources","Human Resources","London","G6","10","[c]","68600","67560"
"New entrant CS","2022","Human Resources","Human Resources","London","G7","30","[c]","56080","55000"
"New entrant CS","2022","Human Resources","Human Resources","London","HEO","90","[c]","33350","32790"
"New entrant CS","2022","Human Resources","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","SEO","40","[c]","42020","40650"
"New entrant CS","2022","Human Resources","Human Resources","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","North East (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","North East (England)","EO","10","[c]","26320","26590"
"New entrant CS","2022","Human Resources","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","North West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","North West (England)","AO","55","[c]","21420","21170"
"New entrant CS","2022","Human Resources","Human Resources","North West (England)","EO","25","[c]","25620","25520"
"New entrant CS","2022","Human Resources","Human Resources","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","North West (England)","G7","10","[c]","51760","51260"
"New entrant CS","2022","Human Resources","Human Resources","North West (England)","HEO","35","[c]","31720","31920"
"New entrant CS","2022","Human Resources","Human Resources","North West (England)","SEO","10","[c]","39830","39820"
"New entrant CS","2022","Human Resources","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Scotland","AO","25","[c]","21540","21170"
"New entrant CS","2022","Human Resources","Human Resources","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South East (England)","AO","10","[c]","21360","21170"
"New entrant CS","2022","Human Resources","Human Resources","South East (England)","EO","15","[c]","25750","26130"
"New entrant CS","2022","Human Resources","Human Resources","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South East (England)","HEO","15","[c]","30730","30450"
"New entrant CS","2022","Human Resources","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South West (England)","AO","30","[c]","21150","21170"
"New entrant CS","2022","Human Resources","Human Resources","South West (England)","EO","35","[c]","24350","24710"
"New entrant CS","2022","Human Resources","Human Resources","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South West (England)","G7","20","[c]","51160","51300"
"New entrant CS","2022","Human Resources","Human Resources","South West (England)","HEO","25","[c]","30220","30450"
"New entrant CS","2022","Human Resources","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South West (England)","SEO","25","[c]","39040","38400"
"New entrant CS","2022","Human Resources","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Wales","AO","10","[c]","21570","21810"
"New entrant CS","2022","Human Resources","Human Resources","Wales","EO","15","[c]","24890","24570"
"New entrant CS","2022","Human Resources","Human Resources","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Wales","HEO","10","[c]","31030","30730"
"New entrant CS","2022","Human Resources","Human Resources","Wales","SEO","15","[c]","39660","38650"
"New entrant CS","2022","Human Resources","Human Resources","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","West Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","West Midlands (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","West Midlands (England)","HEO","15","[c]","30920","29520"
"New entrant CS","2022","Human Resources","Human Resources","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Yorkshire and The Humber","EO","15","[c]","24630","25000"
"New entrant CS","2022","Human Resources","Human Resources","Yorkshire and The Humber","G6","10","[c]","63940","62400"
"New entrant CS","2022","Human Resources","Human Resources","Yorkshire and The Humber","G7","20","[c]","52620","49530"
"New entrant CS","2022","Human Resources","Human Resources","Yorkshire and The Humber","HEO","25","[c]","31530","30730"
"New entrant CS","2022","Human Resources","Human Resources","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Yorkshire and The Humber","SEO","10","[c]","38980","38650"
"New entrant CS","2022","Human Resources","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","North East (England)","EO","15","[c]","27320","27570"
"New entrant CS","2022","Human Resources","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","North West (England)","AO","20","[c]","20810","20730"
"New entrant CS","2022","Human Resources","Operational Delivery","North West (England)","EO","25","[c]","27470","27570"
"New entrant CS","2022","Human Resources","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","North East (England)","AO","50","[c]","21050","21050"
"New entrant CS","2022","Human Resources","Unknown","North East (England)","EO","10","[c]","23940","23850"
"New entrant CS","2022","Human Resources","Unknown","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Scotland","HEO","10","[c]","31600","32000"
"New entrant CS","2022","Human Resources","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","SEO","10","[c]","45970","44830"
"New entrant CS","2022","Internal Audit","Internal Audit","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","East Midlands (England)","G7","15","[c]","48590","48080"
"New entrant CS","2022","Legal","Legal","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","East of England","G7","10","[c]","55230","53050"
"New entrant CS","2022","Legal","Legal","East of England","HEO","10","[c]","39400","40000"
"New entrant CS","2022","Legal","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","London","AO","10","[c]","22560","22520"
"New entrant CS","2022","Legal","Legal","London","EO","70","[c]","29050","29280"
"New entrant CS","2022","Legal","Legal","London","G6","30","[c]","68320","63730"
"New entrant CS","2022","Legal","Legal","London","G7","190","[c]","53220","50500"
"New entrant CS","2022","Legal","Legal","London","HEO","65","[c]","41510","43920"
"New entrant CS","2022","Legal","Legal","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","London","SEO","10","[c]","39120","37570"
"New entrant CS","2022","Legal","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","North West (England)","EO","15","[c]","26250","26590"
"New entrant CS","2022","Legal","Legal","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","North West (England)","G7","30","[c]","50590","52080"
"New entrant CS","2022","Legal","Legal","North West (England)","HEO","15","[c]","37550","38000"
"New entrant CS","2022","Legal","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Scotland","EO","25","[c]","27060","27230"
"New entrant CS","2022","Legal","Legal","Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Scotland","SEO","65","[c]","41840","41750"
"New entrant CS","2022","Legal","Legal","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","South East (England)","G7","15","[c]","53650","53050"
"New entrant CS","2022","Legal","Legal","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","South West (England)","G7","15","[c]","50280","48080"
"New entrant CS","2022","Legal","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Wales","G7","10","[c]","52610","51380"
"New entrant CS","2022","Legal","Legal","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","West Midlands (England)","G7","15","[c]","48770","48080"
"New entrant CS","2022","Legal","Legal","West Midlands (England)","HEO","10","[c]","39360","38000"
"New entrant CS","2022","Legal","Legal","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Yorkshire and The Humber","G7","15","[c]","49030","48080"
"New entrant CS","2022","Legal","Legal","Yorkshire and The Humber","HEO","10","[c]","39760","38000"
"New entrant CS","2022","Legal","Operational Delivery","East Midlands (England)","AO","30","[c]","20360","18990"
"New entrant CS","2022","Legal","Operational Delivery","East Midlands (England)","EO","15","[c]","25480","25480"
"New entrant CS","2022","Legal","Operational Delivery","East of England","AO","25","[c]","21620","21250"
"New entrant CS","2022","Legal","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","London","AO","90","[c]","22080","21250"
"New entrant CS","2022","Legal","Operational Delivery","London","EO","15","[c]","27970","26970"
"New entrant CS","2022","Legal","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","North West (England)","AO","35","[c]","20460","20500"
"New entrant CS","2022","Legal","Operational Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","South East (England)","AO","40","[c]","22370","23770"
