"Status","Year","Organisation","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Home Office","London","Inner London - East","EO","10","[c]","28600","28670"
"Leaver Dept.","2022","Home Office","London","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Inner London - East","SEO/HEO","10","[c]","36930","35070"
"Leaver Dept.","2022","Home Office","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Inner London - West","AA/AO","15","[c]","25630","25630"
"Leaver Dept.","2022","Home Office","London","Inner London - West","EO","60","[c]","29460","28670"
"Leaver Dept.","2022","Home Office","London","Inner London - West","G6/G7","130","[c]","61430","57680"
"Leaver Dept.","2022","Home Office","London","Inner London - West","SCS level","20","[c]","97990","93210"
"Leaver Dept.","2022","Home Office","London","Inner London - West","SEO/HEO","205","[c]","38990","40640"
"Leaver Dept.","2022","Home Office","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Outer London - South","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Outer London - South","EO","45","[c]","29380","28810"
"Leaver Dept.","2022","Home Office","London","Outer London - South","G6/G7","30","[c]","62650","60720"
"Leaver Dept.","2022","Home Office","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Outer London - South","SEO/HEO","85","[c]","38730","37460"
"Leaver Dept.","2022","Home Office","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Outer London - West and North West","EO","25","[c]","28960","28760"
"Leaver Dept.","2022","Home Office","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Outer London - West and North West","SEO/HEO","10","[c]","38390","36440"
"Leaver Dept.","2022","Home Office","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North East (England)","Northumberland, and Tyne and Wear","EO","10","[c]","25720","24880"
"Leaver Dept.","2022","Home Office","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North East (England)","Tees Valley and Durham","AA/AO","10","[c]","21680","21680"
"Leaver Dept.","2022","Home Office","North East (England)","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North East (England)","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North West (England)","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North West (England)","Greater Manchester","EO","25","[c]","25670","25260"
"Leaver Dept.","2022","Home Office","North West (England)","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North West (England)","Greater Manchester","SEO/HEO","20","[c]","34420","32740"
"Leaver Dept.","2022","Home Office","North West (England)","Merseyside","AA/AO","60","[c]","21470","21680"
"Leaver Dept.","2022","Home Office","North West (England)","Merseyside","EO","130","[c]","25140","24890"
"Leaver Dept.","2022","Home Office","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North West (England)","Merseyside","SEO/HEO","35","[c]","32800","30830"
"Leaver Dept.","2022","Home Office","Northern Ireland","Northern Ireland","EO","15","[c]","25370","25040"
"Leaver Dept.","2022","Home Office","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","West Central Scotland","AA/AO","20","[c]","21650","21680"
"Leaver Dept.","2022","Home Office","Scotland","West Central Scotland","EO","35","[c]","25180","24890"
"Leaver Dept.","2022","Home Office","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","West Central Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Kent","EO","10","[c]","25430","25260"
"Leaver Dept.","2022","Home Office","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Kent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Wales","East Wales","AA/AO","10","[c]","21280","21680"
"Leaver Dept.","2022","Home Office","Wales","East Wales","EO","15","[c]","25480","24890"
"Leaver Dept.","2022","Home Office","Wales","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","West Midlands","EO","40","[c]","25160","24890"
"Leaver Dept.","2022","Home Office","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","South Yorkshire","AA/AO","10","[c]","21660","21680"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","South Yorkshire","EO","25","[c]","25440","25040"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","South Yorkshire","G6/G7","10","[c]","56700","53170"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","South Yorkshire","SEO/HEO","10","[c]","36210","37520"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","West Yorkshire","EO","35","[c]","25150","24890"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","London","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","East Wales","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","East Wales","G6/G7","10","[c]","61960","60190"
"Leaver Dept.","2022","Intellectual Property Office","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Wales","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North East (England)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","37350","39250"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","East Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","SEO/HEO","15","[c]","36160","33940"
"Leaver Dept.","2022","Met Office","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
