"Status","Year","Age","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Security","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Eastern Scotland","Outside London","25","[c]","21590","21050"
"New entrant CS","2022","16-19","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Kent","Outside London","10","[c]","22860","21680"
"New entrant CS","2022","16-19","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outer London - South","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Unknown","20","[c]","16250","16190"
"New entrant CS","2022","16-19","Unknown","West Central Scotland","Outside London","20","[c]","21290","21050"
"New entrant CS","2022","16-19","Unknown","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","East Anglia","Outside London","25","[c]","25230","25460"
"New entrant CS","2022","20-29","Analysis","East Wales","Outside London","175","[c]","28250","30710"
"New entrant CS","2022","20-29","Analysis","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","27620","27850"
"New entrant CS","2022","20-29","Analysis","Greater Manchester","Outside London","50","[c]","30220","33080"
"New entrant CS","2022","20-29","Analysis","Hampshire and Isle of Wight","Outside London","100","[c]","28920","30460"
"New entrant CS","2022","20-29","Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Inner London - East","London","100","[c]","32280","33120"
"New entrant CS","2022","20-29","Analysis","Inner London - West","London","310","[c]","32720","31800"
"New entrant CS","2022","20-29","Analysis","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Merseyside","Outside London","20","[c]","29010","31920"
"New entrant CS","2022","20-29","Analysis","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Northumberland, and Tyne and Wear","Outside London","20","[c]","30020","31000"
"New entrant CS","2022","20-29","Analysis","Outer London - South","London","10","[c]","32880","36240"
"New entrant CS","2022","20-29","Analysis","South Yorkshire","Outside London","15","[c]","27130","28830"
"New entrant CS","2022","20-29","Analysis","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Tees Valley and Durham","Outside London","10","[c]","28270","30530"
"New entrant CS","2022","20-29","Analysis","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","West Central Scotland","Outside London","10","[c]","27770","26210"
"New entrant CS","2022","20-29","Analysis","West Midlands","Outside London","15","[c]","33760","28000"
"New entrant CS","2022","20-29","Analysis","West Yorkshire","Outside London","40","[c]","28060","25120"
"New entrant CS","2022","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","26730","25970"
"New entrant CS","2022","20-29","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","[c]","25870","26670"
"New entrant CS","2022","20-29","Commercial","Greater Manchester","Outside London","20","[c]","29150","26590"
"New entrant CS","2022","20-29","Commercial","Hampshire and Isle of Wight","Outside London","20","[c]","24080","23490"
"New entrant CS","2022","20-29","Commercial","Inner London - East","London","15","[c]","31200","29320"
"New entrant CS","2022","20-29","Commercial","Inner London - West","London","100","[c]","34490","33000"
"New entrant CS","2022","20-29","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","South Yorkshire","Outside London","10","[c]","29310","29360"
"New entrant CS","2022","20-29","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","Unknown","15","[c]","31920","28750"
"New entrant CS","2022","20-29","Commercial","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Midlands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Yorkshire","Outside London","30","[c]","28400","27570"
"New entrant CS","2022","20-29","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Derbyshire and Nottinghamshire","Outside London","105","[c]","26390","26590"
"New entrant CS","2022","20-29","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","East Wales","Outside London","25","[c]","26900","26590"
"New entrant CS","2022","20-29","Communications","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Greater Manchester","Outside London","90","[c]","26750","26590"
"New entrant CS","2022","20-29","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Inner London - East","London","10","[c]","35240","36600"
"New entrant CS","2022","20-29","Communications","Inner London - West","London","230","[c]","32620","32560"
"New entrant CS","2022","20-29","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Northumberland, and Tyne and Wear","Outside London","50","[c]","27150","26590"
"New entrant CS","2022","20-29","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Midlands","Outside London","105","[c]","25790","26590"
"New entrant CS","2022","20-29","Communications","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Yorkshire","Outside London","65","[c]","27170","26590"
"New entrant CS","2022","20-29","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","25","[c]","27460","26590"
"New entrant CS","2022","20-29","Counter Fraud","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","East Anglia","Outside London","15","[c]","22580","21250"
"New entrant CS","2022","20-29","Counter Fraud","East Wales","Outside London","25","[c]","25690","26590"
"New entrant CS","2022","20-29","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","25340","26590"
"New entrant CS","2022","20-29","Counter Fraud","Greater Manchester","Outside London","65","[c]","26700","26590"
"New entrant CS","2022","20-29","Counter Fraud","Hampshire and Isle of Wight","Outside London","10","[c]","23400","21260"
"New entrant CS","2022","20-29","Counter Fraud","Inner London - East","London","55","[c]","31870","30750"
"New entrant CS","2022","20-29","Counter Fraud","Inner London - West","London","20","[c]","28060","26090"
"New entrant CS","2022","20-29","Counter Fraud","Kent","Outside London","20","[c]","25850","25420"
"New entrant CS","2022","20-29","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Merseyside","Outside London","35","[c]","25110","26590"
"New entrant CS","2022","20-29","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Northern Ireland","Outside London","20","[c]","24460","26590"
"New entrant CS","2022","20-29","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","50","[c]","27400","27570"
"New entrant CS","2022","20-29","Counter Fraud","Outer London - East and North East","London","45","[c]","25980","25110"
"New entrant CS","2022","20-29","Counter Fraud","Outer London - South","London","25","[c]","32990","30750"
"New entrant CS","2022","20-29","Counter Fraud","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Southern Scotland","Outside London","20","[c]","22460","21260"
"New entrant CS","2022","20-29","Counter Fraud","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","West Central Scotland","Outside London","65","[c]","23690","21260"
"New entrant CS","2022","20-29","Counter Fraud","West Midlands","Outside London","35","[c]","26870","26590"
"New entrant CS","2022","20-29","Counter Fraud","West Wales and The Valleys","Outside London","20","[c]","22760","21260"
"New entrant CS","2022","20-29","Counter Fraud","West Yorkshire","Outside London","45","[c]","25950","26590"
"New entrant CS","2022","20-29","Debt","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Derbyshire and Nottinghamshire","Outside London","20","[c]","21250","21250"
"New entrant CS","2022","20-29","Debt","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","East Wales","Outside London","50","[c]","21250","21250"
"New entrant CS","2022","20-29","Debt","Eastern Scotland","Outside London","25","[c]","21250","21250"
"New entrant CS","2022","20-29","Debt","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","21260","21260"
"New entrant CS","2022","20-29","Debt","Merseyside","Outside London","65","[c]","21330","21250"
"New entrant CS","2022","20-29","Debt","Northumberland, and Tyne and Wear","Outside London","70","[c]","21740","21260"
"New entrant CS","2022","20-29","Debt","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Southern Scotland","Outside London","30","[c]","21250","21250"
"New entrant CS","2022","20-29","Debt","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","West Midlands","Outside London","85","[c]","21440","21250"
"New entrant CS","2022","20-29","Debt","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","West Yorkshire","Outside London","60","[c]","21540","21250"
"New entrant CS","2022","20-29","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Cheshire","Outside London","15","[c]","27050","27600"
"New entrant CS","2022","20-29","Digital, Data & Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","20","[c]","31100","29180"
"New entrant CS","2022","20-29","Digital, Data & Technology","Devon","Outside London","105","[c]","22460","20910"
"New entrant CS","2022","20-29","Digital, Data & Technology","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","East Anglia","Outside London","10","[c]","27720","25490"
"New entrant CS","2022","20-29","Digital, Data & Technology","East Wales","Outside London","55","[c]","28890","26590"
"New entrant CS","2022","20-29","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Eastern Scotland","Outside London","15","[c]","29580","26590"
"New entrant CS","2022","20-29","Digital, Data & Technology","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","[c]","29720","28050"
"New entrant CS","2022","20-29","Digital, Data & Technology","Greater Manchester","Outside London","90","[c]","32950","32130"
"New entrant CS","2022","20-29","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","25","[c]","25190","23880"
"New entrant CS","2022","20-29","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Inner London - East","London","100","[c]","38510","34550"
"New entrant CS","2022","20-29","Digital, Data & Technology","Inner London - West","London","145","[c]","33830","32790"
"New entrant CS","2022","20-29","Digital, Data & Technology","Lancashire","Outside London","15","[c]","32080","27570"
"New entrant CS","2022","20-29","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Merseyside","Outside London","30","[c]","29330","26820"
"New entrant CS","2022","20-29","Digital, Data & Technology","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Northern Ireland","Outside London","15","[c]","32670","33080"
"New entrant CS","2022","20-29","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","55","[c]","32790","33080"
"New entrant CS","2022","20-29","Digital, Data & Technology","Outer London - South","London","15","[c]","32710","30600"
"New entrant CS","2022","20-29","Digital, Data & Technology","Outer London - West and North West","London","15","[c]","28150","27940"
"New entrant CS","2022","20-29","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","20","[c]","31070","26820"
"New entrant CS","2022","20-29","Digital, Data & Technology","South Yorkshire","Outside London","20","[c]","30250","29360"
"New entrant CS","2022","20-29","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","Unknown","15","[c]","36030","32000"
"New entrant CS","2022","20-29","Digital, Data & Technology","West Central Scotland","Outside London","20","[c]","37290","33080"
"New entrant CS","2022","20-29","Digital, Data & Technology","West Midlands","Outside London","40","[c]","33010","33080"
"New entrant CS","2022","20-29","Digital, Data & Technology","West Wales and The Valleys","Outside London","25","[c]","25610","26130"
"New entrant CS","2022","20-29","Digital, Data & Technology","West Yorkshire","Outside London","40","[c]","30580","27570"
"New entrant CS","2022","20-29","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","East Wales","Outside London","10","[c]","23520","20100"
"New entrant CS","2022","20-29","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","[c]","25020","25000"
"New entrant CS","2022","20-29","Finance","Greater Manchester","Outside London","30","[c]","29160","29360"
"New entrant CS","2022","20-29","Finance","Hampshire and Isle of Wight","Outside London","10","[c]","30180","26350"
"New entrant CS","2022","20-29","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Inner London - East","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Inner London - West","London","90","[c]","35880","32790"
"New entrant CS","2022","20-29","Finance","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Merseyside","Outside London","15","[c]","25730","25120"
"New entrant CS","2022","20-29","Finance","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Northumberland, and Tyne and Wear","Outside London","20","[c]","30230","27660"
"New entrant CS","2022","20-29","Finance","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","South Yorkshire","Outside London","20","[c]","25620","25000"
"New entrant CS","2022","20-29","Finance","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","West Central Scotland","Outside London","20","[c]","22170","21250"
"New entrant CS","2022","20-29","Finance","West Midlands","Outside London","25","[c]","29670","29360"
"New entrant CS","2022","20-29","Finance","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","West Yorkshire","Outside London","75","[c]","27820","23690"
"New entrant CS","2022","20-29","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Cheshire","Outside London","10","[c]","21300","21300"
"New entrant CS","2022","20-29","Grants Management","Cumbria","Outside London","45","[c]","21630","21300"
"New entrant CS","2022","20-29","Grants Management","Derbyshire and Nottinghamshire","Outside London","20","[c]","20820","21300"
"New entrant CS","2022","20-29","Grants Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","21600","21300"
"New entrant CS","2022","20-29","Grants Management","North Yorkshire","Outside London","20","[c]","21680","21300"
"New entrant CS","2022","20-29","Grants Management","Northumberland, and Tyne and Wear","Outside London","65","[c]","21670","21300"
"New entrant CS","2022","20-29","Grants Management","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","West Yorkshire","Outside London","15","[c]","22600","21300"
"New entrant CS","2022","20-29","Human Resources","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Cheshire","Outside London","15","[c]","22230","21170"
"New entrant CS","2022","20-29","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Derbyshire and Nottinghamshire","Outside London","10","[c]","25450","25340"
"New entrant CS","2022","20-29","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","East Anglia","Outside London","10","[c]","23470","20960"
"New entrant CS","2022","20-29","Human Resources","East Wales","Outside London","20","[c]","25550","24840"
"New entrant CS","2022","20-29","Human Resources","Eastern Scotland","Outside London","10","[c]","23080","21640"
"New entrant CS","2022","20-29","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","25400","22720"
"New entrant CS","2022","20-29","Human Resources","Greater Manchester","Outside London","20","[c]","26320","26590"
"New entrant CS","2022","20-29","Human Resources","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Inner London - East","London","25","[c]","30560","27500"
"New entrant CS","2022","20-29","Human Resources","Inner London - West","London","150","[c]","29820","28000"
"New entrant CS","2022","20-29","Human Resources","Lancashire","Outside London","10","[c]","22690","21170"
"New entrant CS","2022","20-29","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Merseyside","Outside London","30","[c]","24500","23320"
"New entrant CS","2022","20-29","Human Resources","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Northumberland, and Tyne and Wear","Outside London","55","[c]","22760","21050"
"New entrant CS","2022","20-29","Human Resources","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Outer London - West and North West","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
